  32.03
  90.00
 187693872
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2001 12 27 12	35596.80	0.00	340.48	0.00	2.91	2.91	485.32
2001 12 28 12	35596.80	0.01	336.26	0.00	8.12	8.12	811.80
2001 12 29 12	35596.80	0.00	339.37	0.00	8.27	8.27	773.34
2001 12 30 12	35618.49	0.00	209.78	0.00	2.69	2.69	521.63
2001 12 31 12	35876.93	0.00	226.30	0.00	2.17	2.17	478.61
2002 01 01 12	35942.40	0.00	81.73	0.00	1.32	1.32	458.23
2002 01 02 12	35942.40	0.00	229.23	0.00	1.06	1.06	381.72
2002 01 03 12	35942.40	0.00	319.47	0.00	-0.98	-0.98	311.94
2002 01 04 12	35942.40	0.00	315.04	0.00	0.10	0.10	323.52
2002 01 05 12	35942.40	28.68	115.08	0.00	3.79	3.79	738.50
2002 01 06 12	35942.40	0.05	310.11	0.00	7.29	7.29	827.39
2002 01 07 12	35942.40	0.00	316.43	0.00	4.54	4.54	577.25
2002 01 08 12	35942.40	0.00	312.29	0.00	4.63	4.63	561.87
2002 01 09 12	36078.16	0.00	304.27	0.00	9.79	9.79	1020.80
2002 01 10 12	36288.00	0.00	301.96	0.00	15.68	15.68	1526.24
2002 01 11 12	36288.00	0.00	155.43	0.00	14.57	14.57	1291.04
2002 01 12 12	36288.00	0.00	321.78	0.00	10.87	10.87	861.77
2002 01 13 12	36288.00	0.00	324.11	0.00	7.48	7.48	677.17
2002 01 14 12	36288.00	0.00	327.65	0.00	9.25	9.25	791.56
2002 01 15 12	36288.00	0.00	330.16	0.00	7.29	7.29	558.75
2002 01 16 12	36633.60	0.00	315.68	0.00	7.65	7.65	769.77
2002 01 17 12	36633.60	0.28	143.33	0.00	14.97	14.97	1463.83
2002 01 18 12	36633.60	0.29	97.68	0.00	10.68	10.68	1170.77
2002 01 19 12	36633.60	14.55	259.90	0.00	10.16	10.16	1085.73
2002 01 20 12	36633.60	0.21	240.82	0.00	4.53	4.53	651.79
2002 01 21 12	36979.20	0.00	341.60	0.00	10.54	10.54	915.35
2002 01 22 12	36979.20	2.10	217.81	0.00	11.31	11.31	1106.29
2002 01 23 12	36979.20	0.00	272.98	0.00	21.26	21.26	2119.70
2002 01 24 12	36979.20	36.72	91.26	0.00	17.84	17.84	1889.66
2002 01 25 12	37000.89	0.00	353.00	0.00	8.85	8.85	827.25
2002 01 26 12	37324.80	0.00	348.76	0.00	6.81	6.81	572.43
2002 01 27 12	37324.80	0.00	339.33	0.00	10.46	10.46	773.69
2002 01 28 12	37324.80	0.00	277.72	0.00	14.92	14.92	1387.14
2002 01 29 12	37324.80	0.95	326.85	0.00	20.06	20.06	1991.74
2002 01 30 12	37670.40	4.55	293.41	0.00	21.99	21.99	2171.45
2002 01 31 12	37670.40	7.11	163.29	0.00	19.65	19.65	1990.67
2002 02 01 12	37670.40	0.53	331.62	0.00	5.44	5.44	659.99
2002 02 02 12	37692.09	0.00	332.21	0.00	3.66	3.66	526.17
2002 02 03 12	38016.00	0.10	84.27	0.00	9.24	9.24	805.58
2002 02 04 12	38016.00	0.00	179.19	0.00	10.35	10.35	853.25
2002 02 05 12	38016.00	23.95	85.61	0.00	5.98	5.98	755.72
2002 02 06 12	38296.14	16.94	137.67	0.00	2.36	2.36	641.36
2002 02 07 12	38361.60	0.00	295.70	0.00	4.17	4.17	670.34
2002 02 08 12	38361.60	0.00	391.77	0.00	5.77	5.77	682.24
2002 02 09 12	38361.60	0.00	354.54	0.00	8.56	8.56	922.49
2002 02 10 12	38707.20	0.03	269.79	0.00	8.93	8.93	853.94
2002 02 11 12	38707.20	0.00	351.13	0.00	5.88	5.88	633.30
2002 02 12 12	38707.20	0.00	400.05	0.00	6.34	6.34	610.54
2002 02 13 12	39052.80	0.00	397.01	0.00	10.37	10.37	745.45
2002 02 14 12	39052.80	0.00	399.30	0.00	7.45	7.45	666.92
2002 02 15 12	39052.80	0.00	282.73	0.00	10.49	10.49	950.32
2002 02 16 12	39188.56	0.00	415.30	0.00	10.03	10.03	819.62
2002 02 17 12	39398.40	0.00	388.67	0.00	9.75	9.75	673.14
2002 02 18 12	39398.40	0.00	360.75	0.00	12.23	12.23	989.03
2002 02 19 12	39398.40	15.33	208.31	0.00	18.66	18.66	1772.07
2002 02 20 12	39744.00	0.01	412.17	0.00	14.67	14.67	1243.55
2002 02 21 12	39744.00	0.00	189.36	0.00	12.84	12.84	969.45
2002 02 22 12	39744.00	0.15	425.53	0.00	11.17	11.17	877.65
2002 02 23 12	40089.60	0.00	420.40	0.00	8.96	8.96	659.39
2002 02 24 12	40089.60	0.00	421.85	0.00	10.97	10.97	848.61
2002 02 25 12	40089.60	0.00	344.81	0.00	14.83	14.83	1340.36
2002 02 26 12	40435.20	0.00	420.86	0.00	5.95	5.95	648.36
2002 02 27 12	40435.20	0.00	448.16	0.00	-0.92	-0.92	275.76
2002 02 28 12	40435.20	0.00	443.19	0.00	2.27	2.27	308.35
2002 03 01 12	40780.80	7.08	230.98	0.00	5.69	5.69	733.71
2002 03 02 12	40780.80	0.57	233.40	0.00	8.86	8.86	1031.83
2002 03 03 12	40780.80	0.00	476.53	0.00	-1.52	-1.52	306.45
2002 03 04 12	41126.40	0.00	474.29	0.00	-0.46	-0.46	311.61
2002 03 05 12	41126.40	0.00	472.96	0.00	3.55	3.55	490.12
2002 03 06 12	41126.40	0.00	221.62	0.00	9.46	9.46	971.49
2002 03 07 12	41472.00	0.00	424.84	0.00	16.72	16.72	1492.88
2002 03 08 12	41472.00	0.01	301.79	0.00	18.30	18.30	1694.03
2002 03 09 12	41472.00	7.95	420.52	0.00	18.27	18.27	1647.57
2002 03 10 12	41817.60	0.00	473.11	0.00	5.60	5.60	532.37
2002 03 11 12	41817.60	3.07	202.10	0.00	9.19	9.19	869.86
2002 03 12 12	41953.36	12.34	412.86	0.00	13.99	13.99	1356.62
2002 03 13 12	42163.20	0.16	474.06	0.00	13.52	13.52	1135.99
2002 03 14 12	42163.20	0.05	384.76	0.00	15.92	15.92	1478.10
2002 03 15 12	42508.80	0.05	407.10	0.00	22.44	22.44	2108.84
2002 03 16 12	42508.80	2.16	296.98	0.00	20.63	20.63	2014.76
2002 03 17 12	42508.80	0.99	346.40	0.00	23.81	23.81	2401.55
2002 03 18 12	42854.40	0.69	349.82	0.00	22.27	22.27	2147.01
2002 03 19 12	42854.40	0.09	275.97	0.00	21.86	21.86	2122.87
2002 03 20 12	42854.40	42.03	200.99	0.00	18.79	18.79	1942.93
2002 03 21 12	43200.00	2.03	489.11	0.00	14.26	14.26	1237.03
2002 03 22 12	43200.00	0.00	496.24	0.00	7.56	7.56	701.71
2002 03 23 12	43200.00	0.00	498.72	0.00	6.85	6.85	660.73
2002 03 24 12	43545.60	0.11	454.79	0.00	14.51	14.51	1345.52
2002 03 25 12	43545.60	0.00	376.12	0.00	20.24	20.24	1917.50
2002 03 26 12	43545.60	22.37	502.00	0.00	13.83	13.83	1297.60
2002 03 27 12	43891.20	0.00	497.66	0.00	9.45	9.45	899.99
2002 03 28 12	43891.20	0.00	460.93	0.00	14.27	14.27	1243.38
2002 03 29 12	43891.20	0.00	424.62	0.00	21.97	21.97	2120.61
2002 03 30 12	44236.80	1.98	263.39	0.00	21.61	21.61	2237.69
2002 03 31 12	44236.80	30.91	385.19	0.00	19.07	19.07	1904.96
2002 04 01 12	44302.27	0.04	512.71	0.00	15.97	15.97	1393.23
2002 04 02 12	44582.40	0.00	498.62	0.00	18.76	18.76	1678.17
2002 04 03 12	44582.40	0.00	255.31	0.00	15.54	15.54	1402.82
2002 04 04 12	44928.00	0.73	253.40	0.00	8.47	8.47	818.05
2002 04 05 12	44928.00	0.00	500.62	0.00	11.11	11.11	891.53
2002 04 06 12	44928.00	0.16	211.78	0.00	10.01	10.01	868.82
2002 04 07 12	45273.60	0.00	281.12	0.00	15.32	15.32	1384.74
2002 04 08 12	45273.60	91.24	245.42	0.00	18.41	18.41	1914.34
2002 04 09 12	45273.60	0.08	413.79	0.00	19.73	19.73	1920.28
2002 04 10 12	45619.20	0.00	499.39	0.00	20.11	20.11	1847.87
2002 04 11 12	45619.20	0.00	496.05	0.00	20.71	20.71	1823.20
2002 04 12 12	45619.20	0.00	458.11	0.00	21.09	21.09	1959.82
2002 04 13 12	45964.80	0.86	435.42	0.00	21.61	21.61	2014.17
2002 04 14 12	45964.80	0.07	296.51	0.00	23.19	23.19	2255.79
2002 04 15 12	45964.80	0.00	482.14	0.00	22.77	22.77	2115.26
2002 04 16 12	46310.40	0.00	410.19	0.00	23.21	23.21	2249.61
2002 04 17 12	46310.40	0.00	423.01	0.00	24.06	24.06	2394.46
2002 04 18 12	46310.40	0.00	463.27	0.00	23.99	23.99	2372.30
2002 04 19 12	46656.00	0.00	319.95	0.00	22.92	22.92	2334.04
2002 04 20 12	46656.00	0.00	493.48	0.00	24.24	24.24	2407.65
2002 04 21 12	46656.00	0.00	434.01	0.00	23.87	23.87	2314.37
2002 04 22 12	47001.60	2.43	290.28	0.00	23.54	23.54	2329.43
2002 04 23 12	47001.60	0.00	505.00	0.00	21.53	21.53	2081.87
2002 04 24 12	47001.60	0.00	517.21	0.00	23.90	23.90	2270.18
2002 04 25 12	47211.44	1.77	220.36	0.00	20.98	20.98	1972.46
2002 04 26 12	47347.20	0.19	251.01	0.00	16.24	16.24	1488.53
2002 04 27 12	47347.20	0.00	255.72	0.00	19.67	19.67	1971.18
2002 04 28 12	47347.20	0.04	501.83	0.00	26.31	26.31	2591.88
2002 04 29 12	47692.80	0.00	499.22	0.00	26.78	26.78	2634.81
2002 04 30 12	47692.80	0.00	499.46	0.00	26.53	26.53	2510.80
2002 05 01 12	47692.80	0.00	545.14	0.00	25.99	25.99	2408.89
2002 05 02 12	48038.40	0.00	527.96	0.00	26.12	26.12	2479.57
2002 05 03 12	48038.40	5.38	377.20	0.00	26.03	26.03	2727.47
2002 05 04 12	48038.40	2.54	541.74	0.00	22.58	22.58	2188.61
2002 05 05 12	48103.86	0.08	425.99	0.00	22.32	22.32	2186.49
2002 05 06 12	48384.00	0.44	547.00	0.00	25.19	25.19	2338.40
2002 05 07 12	48384.00	0.00	522.97	0.00	25.38	25.38	2512.77
2002 05 08 12	48384.00	0.00	533.91	0.00	25.83	25.83	2583.26
2002 05 09 12	48707.91	0.60	351.34	0.00	25.75	25.75	2575.25
2002 05 10 12	48729.60	0.26	385.12	0.00	25.42	25.42	2609.28
2002 05 11 12	48729.60	0.19	546.91	0.00	25.84	25.84	2506.27
2002 05 12 12	48729.60	0.13	464.95	0.00	25.89	25.89	2583.02
2002 05 13 12	49075.20	19.44	489.84	0.00	21.92	21.92	2125.56
2002 05 14 12	49075.20	0.00	572.75	0.00	15.95	15.95	1232.48
2002 05 15 12	49075.20	0.00	568.62	0.00	18.43	18.43	1286.69
2002 05 16 12	49075.20	0.05	426.11	0.00	22.42	22.42	2123.10
2002 05 17 12	49399.11	12.06	286.53	0.00	23.77	23.77	2484.87
2002 05 18 12	49420.80	0.19	539.65	0.00	17.48	17.48	1552.40
2002 05 19 12	49420.80	0.21	573.43	0.00	12.50	12.50	1008.72
2002 05 20 12	49420.80	0.00	560.54	0.00	14.80	14.80	1094.77
2002 05 21 12	49420.80	0.00	551.10	0.00	17.05	17.05	1284.70
2002 05 22 12	49766.40	0.00	554.26	0.00	18.71	18.71	1472.45
2002 05 23 12	49766.40	0.00	561.24	0.00	20.36	20.36	1666.91
2002 05 24 12	49766.40	0.00	476.48	0.00	21.79	21.79	1988.02
2002 05 25 12	49766.40	0.30	421.19	0.00	24.17	24.17	2378.67
2002 05 26 12	49766.40	8.20	429.02	0.00	25.16	25.16	2373.36
2002 05 27 12	50112.00	1.45	417.30	0.00	25.50	25.50	2473.68
2002 05 28 12	50112.00	2.31	329.03	0.00	24.33	24.33	2415.04
2002 05 29 12	50112.00	10.05	351.17	0.00	23.42	23.42	2301.21
2002 05 30 12	50112.00	10.20	315.55	0.00	22.56	22.56	2228.36
2002 05 31 12	50112.00	0.11	346.37	0.00	22.52	22.52	2272.10
2002 06 01 12	50112.00	0.06	550.98	0.00	25.81	25.81	2482.73
2002 06 02 12	50321.84	0.00	605.38	0.00	26.78	26.78	2456.95
2002 06 03 12	50457.60	0.00	524.19	0.00	26.61	26.61	2629.66
2002 06 04 12	50457.60	1.40	515.77	0.00	26.50	26.50	2652.59
2002 06 05 12	50457.60	0.06	552.29	0.00	26.89	26.89	2577.52
2002 06 06 12	50457.60	0.49	474.20	0.00	26.88	26.88	2525.50
2002 06 07 12	50457.60	0.00	490.92	0.00	26.11	26.11	2568.19
2002 06 08 12	50457.60	0.26	426.00	0.00	26.15	26.15	2492.75
2002 06 09 12	50457.60	8.37	393.99	0.00	27.29	27.29	2784.99
2002 06 10 12	50457.60	3.08	509.07	0.00	26.94	26.94	2772.81
2002 06 11 12	50523.07	0.02	368.84	0.00	26.26	26.26	2722.17
2002 06 12 12	50781.51	0.00	598.39	0.00	27.78	27.78	2742.82
2002 06 13 12	50803.20	0.22	570.89	0.00	27.12	27.12	2490.95
2002 06 14 12	50803.20	0.03	579.05	0.00	27.28	27.28	2524.55
2002 06 15 12	50803.20	0.00	625.77	0.00	23.24	23.24	1744.75
2002 06 16 12	50803.20	2.17	459.83	0.00	22.46	22.46	1901.90
2002 06 17 12	50803.20	0.00	596.79	0.00	23.55	23.55	2175.42
2002 06 18 12	50803.20	0.00	561.04	0.00	24.12	24.12	2150.87
2002 06 19 12	50803.20	0.39	471.85	0.00	26.90	26.90	2571.00
2002 06 20 12	50803.20	2.71	478.09	0.00	27.60	27.60	2619.25
2002 06 21 12	50803.20	0.00	404.71	0.00	27.59	27.59	2694.58
2002 06 22 12	50803.20	0.00	590.36	0.00	26.58	26.58	2204.98
2002 06 23 12	50803.20	1.55	320.48	0.00	24.67	24.67	2121.59
2002 06 24 12	50803.20	1.71	387.16	0.00	25.31	25.31	2323.81
2002 06 25 12	50803.20	12.59	382.52	0.00	25.50	25.50	2494.31
2002 06 26 12	50803.20	5.42	340.81	0.00	25.44	25.44	2603.99
2002 06 27 12	50803.20	12.46	333.87	0.00	24.85	24.85	2539.87
2002 06 28 12	50803.20	5.65	351.19	0.00	25.24	25.24	2601.69
2002 06 29 12	50803.20	1.48	381.57	0.00	26.57	26.57	2700.89
2002 06 30 12	50803.20	0.05	358.72	0.00	26.97	26.97	2612.09
2002 07 01 12	50667.44	5.82	372.38	0.00	27.88	27.88	2897.60
2002 07 02 12	50523.07	7.35	407.91	0.00	27.70	27.70	2824.94
2002 07 03 12	50457.60	4.22	341.86	0.00	26.73	26.73	2729.80
2002 07 04 12	50457.60	0.65	459.32	0.00	27.97	27.97	2757.85
2002 07 05 12	50457.60	0.51	524.20	0.00	27.57	27.57	2504.01
2002 07 06 12	50457.60	0.28	478.91	0.00	29.34	29.34	2850.30
2002 07 07 12	50457.60	0.00	396.57	0.00	30.55	30.55	3013.57
2002 07 08 12	50457.60	1.15	428.81	0.00	30.93	30.93	3092.67
2002 07 09 12	50457.60	1.23	426.29	0.00	29.26	29.26	2910.07
2002 07 10 12	50457.60	2.73	470.73	0.00	28.89	28.89	2806.16
2002 07 11 12	50177.46	0.88	476.95	0.00	29.63	29.63	2733.39
2002 07 12 12	50112.00	7.22	397.59	0.00	29.69	29.69	3013.66
2002 07 13 12	50112.00	21.56	374.67	0.00	28.46	28.46	2851.46
2002 07 14 12	50112.00	4.63	392.74	0.00	26.59	26.59	2781.77
2002 07 15 12	50112.00	5.17	367.68	0.00	26.40	26.40	2769.33
2002 07 16 12	50112.00	53.57	254.01	0.00	25.42	25.42	2715.58
2002 07 17 12	49976.23	0.29	488.97	0.00	26.79	26.79	2723.59
2002 07 18 12	49766.40	0.00	615.74	0.00	28.17	28.17	2533.86
2002 07 19 12	49766.40	0.48	573.42	0.00	28.74	28.74	2735.33
2002 07 20 12	49766.40	0.00	612.51	0.00	29.69	29.69	2841.24
2002 07 21 12	49766.40	0.00	591.79	0.00	29.03	29.03	2766.87
2002 07 22 12	49630.64	0.52	571.51	0.00	29.45	29.45	2904.83
2002 07 23 12	49420.80	0.18	609.60	0.00	30.61	30.61	2908.21
2002 07 24 12	49420.80	3.37	371.78	0.00	29.39	29.39	2797.86
2002 07 25 12	49420.80	31.28	330.30	0.00	28.83	28.83	2984.82
2002 07 26 12	49420.80	1.12	354.88	0.00	27.93	27.93	2908.04
2002 07 27 12	49075.20	1.07	502.66	0.00	27.57	27.57	2768.36
2002 07 28 12	49075.20	0.56	486.82	0.00	28.33	28.33	2920.37
2002 07 29 12	49075.20	2.66	515.64	0.00	28.42	28.42	2891.22
2002 07 30 12	49075.20	0.18	498.44	0.00	28.17	28.17	2803.88
2002 07 31 12	48795.07	0.58	556.53	0.00	29.08	29.08	2827.66
2002 08 01 12	48729.60	0.00	581.57	0.00	28.10	28.10	2543.05
2002 08 02 12	48729.60	0.00	529.64	0.00	29.31	29.31	2543.35
2002 08 03 12	48729.60	1.11	404.31	0.00	30.86	30.86	2906.96
2002 08 04 12	48384.00	2.19	416.17	0.00	29.88	29.88	2826.62
2002 08 05 12	48384.00	0.62	384.04	0.00	28.42	28.42	2568.65
2002 08 06 12	48384.00	0.32	436.82	0.00	28.33	28.33	2664.27
2002 08 07 12	48384.00	1.90	429.09	0.00	29.63	29.63	2820.64
2002 08 08 12	48038.40	0.16	554.89	0.00	28.97	28.97	2616.36
2002 08 09 12	48038.40	0.00	270.04	0.00	27.63	27.63	2672.10
2002 08 10 12	48038.40	0.00	575.05	0.00	28.92	28.92	2523.12
2002 08 11 12	47692.80	0.00	505.21	0.00	26.91	26.91	2202.10
2002 08 12 12	47692.80	3.40	356.50	0.00	27.17	27.17	2574.61
2002 08 13 12	47692.80	4.17	409.01	0.00	26.69	26.69	2595.60
2002 08 14 12	47692.80	2.89	375.37	0.00	26.60	26.60	2627.33
2002 08 15 12	47347.20	6.54	318.60	0.00	25.58	25.58	2591.52
2002 08 16 12	47347.20	12.19	349.98	0.00	25.85	25.85	2643.69
2002 08 17 12	47347.20	0.20	492.02	0.00	27.62	27.62	2794.41
2002 08 18 12	47001.60	0.04	493.04	0.00	28.09	28.09	2742.38
2002 08 19 12	47001.60	0.02	480.43	0.00	28.67	28.67	2819.36
2002 08 20 12	47001.60	0.00	475.68	0.00	28.37	28.37	2779.49
2002 08 21 12	46656.00	0.00	463.51	0.00	28.26	28.26	2681.74
2002 08 22 12	46656.00	0.02	376.35	0.00	28.77	28.77	2788.87
2002 08 23 12	46656.00	0.00	472.77	0.00	28.91	28.91	2741.95
2002 08 24 12	46310.40	0.18	479.75	0.00	29.19	29.19	2753.34
2002 08 25 12	46310.40	0.00	485.04	0.00	29.53	29.53	2708.99
2002 08 26 12	46310.40	0.07	386.70	0.00	30.19	30.19	2858.22
2002 08 27 12	45964.80	0.33	440.63	0.00	27.77	27.77	2552.92
2002 08 28 12	45964.80	0.00	567.92	0.00	26.31	26.31	2128.26
2002 08 29 12	45964.80	0.00	564.57	0.00	26.22	26.22	2067.18
2002 08 30 12	45619.20	0.00	361.59	0.00	26.32	26.32	2390.54
2002 08 31 12	45619.20	0.00	325.99	0.00	28.15	28.15	2746.82
2002 09 01 12	45619.20	0.00	426.64	0.00	28.80	28.80	2823.17
2002 09 02 12	45273.60	0.17	375.72	0.00	27.39	27.39	2680.33
2002 09 03 12	45273.60	0.02	328.88	0.00	28.15	28.15	2688.41
2002 09 04 12	45273.60	0.65	309.06	0.00	28.11	28.11	2720.49
2002 09 05 12	44928.00	0.81	408.11	0.00	29.38	29.38	2710.28
2002 09 06 12	44928.00	0.31	375.79	0.00	29.21	29.21	2604.91
2002 09 07 12	44928.00	7.74	301.51	0.00	27.64	27.64	2722.20
2002 09 08 12	44582.40	5.00	313.98	0.00	26.03	26.03	2548.39
2002 09 09 12	44582.40	0.37	383.50	0.00	26.84	26.84	2660.56
2002 09 10 12	44582.40	0.02	392.20	0.00	28.76	28.76	2670.81
2002 09 11 12	44236.80	0.00	538.90	0.00	28.83	28.83	2300.06
2002 09 12 12	44236.80	0.00	506.82	0.00	27.60	27.60	2203.91
2002 09 13 12	44236.80	0.00	537.57	0.00	27.39	27.39	2162.52
2002 09 14 12	43891.20	0.00	496.04	0.00	27.64	27.64	2170.86
2002 09 15 12	43891.20	2.86	419.21	0.00	29.49	29.49	2451.61
2002 09 16 12	43891.20	1.02	303.30	0.00	27.79	27.79	2546.85
2002 09 17 12	43545.60	3.34	309.29	0.00	26.35	26.35	2634.43
2002 09 18 12	43545.60	0.35	386.32	0.00	27.10	27.10	2687.64
2002 09 19 12	43545.60	10.78	293.39	0.00	26.81	26.81	2721.57
2002 09 20 12	43200.00	7.08	421.27	0.00	25.37	25.37	2593.49
2002 09 21 12	43200.00	0.03	508.03	0.00	24.03	24.03	2056.57
2002 09 22 12	42854.40	0.00	500.24	0.00	26.19	26.19	2166.34
2002 09 23 12	42854.40	0.00	531.97	0.00	22.32	22.32	1742.07
2002 09 24 12	42854.40	0.00	435.61	0.00	19.90	19.90	1468.58
2002 09 25 12	42508.80	0.02	297.12	0.00	21.75	21.75	1917.80
2002 09 26 12	42508.80	0.28	222.58	0.00	21.50	21.50	1917.80
2002 09 27 12	42508.80	0.00	516.62	0.00	23.27	23.27	1811.57
2002 09 28 12	42163.20	0.00	513.10	0.00	24.09	24.09	1873.60
2002 09 29 12	42163.20	0.00	512.72	0.00	24.76	24.76	2007.33
2002 09 30 12	42163.20	0.00	508.43	0.00	25.08	25.08	2041.74
2002 10 01 12	41817.60	0.00	477.74	0.00	25.71	25.71	2156.54
2002 10 02 12	41817.60	0.00	395.71	0.00	28.53	28.53	2665.01
2002 10 03 12	41817.60	3.97	291.62	0.00	26.13	26.13	2659.13
2002 10 04 12	41472.00	0.06	305.45	0.00	25.96	25.96	2599.70
2002 10 05 12	41472.00	0.01	468.04	0.00	27.75	27.75	2136.45
2002 10 06 12	41472.00	11.29	257.15	0.00	26.11	26.11	2494.57
2002 10 07 12	41126.40	7.43	219.83	0.00	24.57	24.57	2306.04
2002 10 08 12	41126.40	0.00	162.56	0.00	20.27	20.27	1936.18
2002 10 09 12	41126.40	5.68	210.03	0.00	20.77	20.77	2086.78
2002 10 10 12	40780.80	41.24	162.48	0.00	18.10	18.10	1885.04
2002 10 11 12	40780.80	0.00	383.78	0.00	20.39	20.39	1900.54
2002 10 12 12	40780.80	0.04	471.88	0.00	22.72	22.72	1865.71
2002 10 13 12	40435.20	0.13	134.74	0.00	20.10	20.10	1726.37
2002 10 14 12	40435.20	0.01	257.02	0.00	15.69	15.69	1033.76
2002 10 15 12	40435.20	0.01	475.62	0.00	16.18	16.18	1002.73
2002 10 16 12	40089.60	0.00	477.82	0.00	13.94	13.94	842.02
2002 10 17 12	40089.60	0.00	464.75	0.00	15.38	15.38	995.55
2002 10 18 12	40089.60	0.00	272.55	0.00	17.60	17.60	1352.23
2002 10 19 12	39744.00	31.23	209.04	0.00	21.91	21.91	2189.64
2002 10 20 12	39744.00	2.83	331.90	0.00	20.74	20.74	2005.80
2002 10 21 12	39744.00	0.21	213.47	0.00	19.36	19.36	1911.67
2002 10 22 12	39398.40	0.92	206.94	0.00	18.15	18.15	1800.53
2002 10 23 12	39398.40	0.05	193.41	0.00	19.52	19.52	1912.10
2002 10 24 12	39398.40	1.47	281.73	0.00	20.23	20.23	1935.89
2002 10 25 12	39052.80	5.44	272.69	0.00	20.89	20.89	2096.03
2002 10 26 12	39052.80	1.25	157.53	0.00	19.40	19.40	2077.63
2002 10 27 12	39052.80	6.25	240.29	0.00	19.26	19.26	2026.85
2002 10 28 12	38707.20	1.69	239.94	0.00	19.65	19.65	2120.10
2002 10 29 12	38707.20	22.34	433.49	0.00	21.38	21.38	2040.04
2002 10 30 12	38707.20	0.10	432.94	0.00	17.16	17.16	1433.76
2002 10 31 12	38707.20	0.00	216.78	0.00	16.69	16.69	1417.88
2002 11 01 12	38361.60	0.32	108.62	0.00	14.47	14.47	1301.89
2002 11 02 12	38361.60	2.52	61.39	0.00	10.72	10.72	1093.36
2002 11 03 12	38361.60	19.79	119.36	0.00	10.96	10.96	1200.88
2002 11 04 12	38016.00	47.73	71.41	0.00	12.45	12.45	1353.70
2002 11 05 12	38016.00	33.52	233.43	0.00	13.87	13.87	1407.74
2002 11 06 12	38016.00	0.00	378.71	0.00	12.20	12.20	950.57
2002 11 07 12	38016.00	0.00	371.19	0.00	10.79	10.79	794.68
2002 11 08 12	37670.40	0.00	360.23	0.00	12.19	12.19	1108.17
2002 11 09 12	37670.40	0.00	339.53	0.00	20.94	20.94	2003.33
2002 11 10 12	37670.40	0.06	347.73	0.00	23.23	23.23	2235.02
2002 11 11 12	37604.93	0.10	316.92	0.00	17.46	17.46	1377.11
2002 11 12 12	37324.80	0.00	300.53	0.00	12.70	12.70	959.12
2002 11 13 12	37324.80	0.00	362.47	0.00	10.06	10.06	749.92
2002 11 14 12	37324.80	0.00	220.02	0.00	10.88	10.88	1050.17
2002 11 15 12	37324.80	5.12	336.66	0.00	15.56	15.56	1443.78
2002 11 16 12	36979.20	0.00	323.37	0.00	10.61	10.61	889.10
2002 11 17 12	36979.20	0.01	348.98	0.00	8.39	8.39	716.27
2002 11 18 12	36979.20	0.00	316.76	0.00	12.37	12.37	1105.29
2002 11 19 12	36979.20	0.00	344.56	0.00	15.70	15.70	1270.36
2002 11 20 12	36769.36	0.00	343.04	0.00	13.43	13.43	918.53
2002 11 21 12	36633.60	0.00	338.58	0.00	12.81	12.81	807.36
2002 11 22 12	36633.60	0.05	341.89	0.00	10.53	10.53	788.73
2002 11 23 12	36633.60	0.00	338.26	0.00	8.81	8.81	681.71
2002 11 24 12	36633.60	0.02	322.92	0.00	11.08	11.08	1056.20
2002 11 25 12	36423.77	0.07	196.30	0.00	17.40	17.40	1667.50
2002 11 26 12	36288.00	13.31	50.40	0.00	8.87	8.87	1041.62
2002 11 27 12	36288.00	2.66	312.07	0.00	7.15	7.15	752.11
2002 11 28 12	36288.00	0.01	334.57	0.00	5.40	5.40	595.79
2002 11 29 12	36288.00	0.13	322.14	0.00	6.53	6.53	636.44
2002 11 30 12	36288.00	1.44	319.87	0.00	13.39	13.39	1025.13
2002 12 01 12	36222.54	0.00	338.68	0.00	6.01	6.01	537.28
2002 12 02 12	35942.40	0.02	238.89	0.00	8.86	8.86	878.27
2002 12 03 12	35942.40	21.19	76.85	0.00	13.19	13.19	1418.59
2002 12 04 12	35942.40	60.62	101.32	0.00	14.03	14.03	1524.65
2002 12 05 12	35942.40	0.08	304.38	0.00	4.55	4.55	675.85
2002 12 06 12	35942.40	0.00	346.45	0.00	2.83	2.83	520.63
2002 12 07 12	35942.40	0.00	317.55	0.00	5.22	5.22	614.04
2002 12 08 12	35942.40	0.00	89.03	0.00	8.50	8.50	896.20
2002 12 09 12	35942.40	1.79	96.34	0.00	8.52	8.52	958.49
2002 12 10 12	35876.93	0.08	231.62	0.00	8.10	8.10	896.62
2002 12 11 12	35732.56	0.00	268.68	0.00	7.21	7.21	785.64
2002 12 12 12	35596.80	28.76	106.74	0.00	8.57	8.57	993.80
2002 12 13 12	35596.80	9.22	197.32	0.00	9.81	9.81	1072.16
2002 12 14 12	35596.80	0.00	335.58	0.00	7.92	7.92	820.53
2002 12 15 12	35596.80	0.00	329.64	0.00	9.43	9.43	905.01
2002 12 16 12	35596.80	0.00	297.05	0.00	14.49	14.49	1420.79
2002 12 17 12	35596.80	0.00	323.34	0.00	18.88	18.88	1800.63
2002 12 18 12	35596.80	0.49	185.34	0.00	19.68	19.68	1974.12
2002 12 19 12	35596.80	16.40	250.29	0.00	17.67	17.67	1653.37
