  46.38
 258.00
  141870679
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2002 03 26 12	43891.20	0.67	236.77	0.00	5.89	5.89	747.26
2002 03 27 12	44236.80	2.43	261.11	0.00	5.03	5.03	799.67
2002 03 28 12	44582.40	7.90	254.44	0.00	5.41	5.41	809.07
2002 03 29 12	44582.40	0.48	374.80	0.00	4.86	4.86	767.25
2002 03 30 12	44928.00	0.00	449.85	0.00	5.73	5.73	796.69
2002 03 31 12	44928.00	0.00	450.60	0.00	4.39	4.39	719.08
2002 04 01 12	45273.60	0.22	400.95	0.00	7.30	7.30	889.14
2002 04 02 12	45273.60	0.00	413.87	0.00	7.18	7.18	810.29
2002 04 03 12	45619.20	0.00	468.92	0.00	8.21	8.21	759.55
2002 04 04 12	45964.80	0.00	432.91	0.00	9.78	9.78	871.05
2002 04 05 12	45964.80	0.19	249.69	0.00	9.91	9.91	991.75
2002 04 06 12	46310.40	2.52	263.71	0.00	8.80	8.80	1037.68
2002 04 07 12	46310.40	3.08	444.21	0.00	7.87	7.87	924.18
2002 04 08 12	46656.00	0.00	467.63	0.00	5.12	5.12	692.64
2002 04 09 12	47001.60	9.87	287.33	0.00	9.28	9.28	996.36
2002 04 10 12	47001.60	21.23	307.50	0.00	9.46	9.46	1080.76
2002 04 11 12	47347.20	4.52	175.08	0.00	9.37	9.37	1090.94
2002 04 12 12	47347.20	3.44	175.62	0.00	10.28	10.28	1175.16
2002 04 13 12	47692.80	11.66	183.07	0.00	11.55	11.55	1272.09
2002 04 14 12	47692.80	53.62	231.57	0.00	7.36	7.36	949.99
2002 04 15 12	48038.40	14.93	230.15	0.00	5.33	5.33	809.17
2002 04 16 12	48348.04	17.72	272.10	0.00	5.48	5.48	799.01
2002 04 17 12	48384.00	6.99	320.36	0.00	5.88	5.88	767.58
2002 04 18 12	48729.60	0.11	462.80	0.00	6.65	6.65	773.24
2002 04 19 12	48729.60	0.09	455.23	0.00	6.76	6.76	856.65
2002 04 20 12	49075.20	0.00	432.33	0.00	6.06	6.06	822.69
2002 04 21 12	49075.20	0.12	502.86	0.00	7.11	7.11	886.98
2002 04 22 12	49420.80	0.27	396.93	0.00	7.67	7.67	924.70
2002 04 23 12	49420.80	1.02	535.42	0.00	6.80	6.80	725.55
2002 04 24 12	49766.40	0.00	478.59	0.00	7.04	7.04	705.96
2002 04 25 12	49772.43	0.00	419.74	0.00	8.35	8.35	830.56
2002 04 26 12	50112.00	6.80	202.39	0.00	6.54	6.54	888.00
2002 04 27 12	50279.06	4.65	177.89	0.00	6.97	6.97	926.74
2002 04 28 12	50457.60	0.00	502.97	0.00	8.36	8.36	904.18
2002 04 29 12	50767.23	0.00	528.97	0.00	9.28	9.28	925.69
2002 04 30 12	50803.20	0.00	527.06	0.00	9.86	9.86	1030.97
2002 05 01 12	51148.80	0.00	555.80	0.00	9.25	9.25	1024.71
2002 05 02 12	51148.80	0.72	522.38	0.00	8.32	8.32	984.16
2002 05 03 12	51494.40	0.33	533.02	0.00	7.80	7.80	857.70
2002 05 04 12	51494.40	0.00	422.90	0.00	6.36	6.36	768.91
2002 05 05 12	51840.00	10.59	330.64	0.00	6.52	6.52	870.18
2002 05 06 12	51840.00	9.34	386.52	0.00	5.64	5.64	756.34
2002 05 07 12	52149.64	0.00	551.48	0.00	6.57	6.57	764.85
2002 05 08 12	52185.60	0.27	436.47	0.00	5.89	5.89	738.15
2002 05 09 12	52352.65	0.00	521.32	0.00	7.89	7.89	870.22
2002 05 10 12	52531.20	0.69	550.39	0.00	8.16	8.16	863.87
2002 05 11 12	52531.20	0.00	556.67	0.00	8.82	8.82	946.24
2002 05 12 12	52876.80	0.00	532.80	0.00	12.01	12.01	1113.10
2002 05 13 12	52876.80	5.47	347.89	0.00	10.04	10.04	1087.50
2002 05 14 12	53222.40	3.10	453.02	0.00	9.12	9.12	979.61
2002 05 15 12	53222.40	0.00	570.46	0.00	8.40	8.40	853.67
2002 05 16 12	53532.04	0.00	437.34	0.00	8.69	8.69	916.79
2002 05 17 12	53568.00	8.44	505.70	0.00	10.51	10.51	1056.47
2002 05 18 12	53568.00	0.00	573.42	0.00	10.27	10.27	1007.21
2002 05 19 12	53913.60	1.07	305.79	0.00	10.54	10.54	1103.44
2002 05 20 12	53913.60	8.77	257.45	0.00	10.23	10.23	1122.45
2002 05 21 12	54080.65	1.44	427.48	0.00	10.19	10.19	1001.94
2002 05 22 12	54259.20	2.80	426.62	0.00	9.38	9.38	979.68
2002 05 23 12	54259.20	0.00	542.94	0.00	9.83	9.83	957.94
2002 05 24 12	54568.84	0.00	374.85	0.00	10.80	10.80	1055.01
2002 05 25 12	54604.80	0.12	164.49	0.00	11.87	11.87	1145.98
2002 05 26 12	54604.80	0.13	240.05	0.00	12.64	12.64	1305.61
2002 05 27 12	54914.43	0.75	235.66	0.00	12.98	12.98	1333.53
2002 05 28 12	54950.40	15.10	138.34	0.00	12.52	12.52	1365.15
2002 05 29 12	54950.40	9.93	249.42	0.00	12.83	12.83	1369.81
2002 05 30 12	55117.45	0.05	567.27	0.00	11.94	11.94	1192.26
2002 05 31 12	55296.00	0.00	555.70	0.00	10.11	10.11	1044.74
2002 06 01 12	55296.00	0.00	518.19	0.00	11.76	11.76	1186.28
2002 06 02 12	55296.00	0.00	518.33	0.00	10.95	10.95	1145.85
2002 06 03 12	55463.06	0.06	367.14	0.00	11.14	11.14	1170.64
2002 06 04 12	55641.60	0.44	197.02	0.00	13.10	13.10	1356.24
2002 06 05 12	55641.60	1.55	319.27	0.00	13.37	13.37	1382.05
2002 06 06 12	55641.60	0.71	399.65	0.00	10.31	10.31	1037.93
2002 06 07 12	55641.60	2.26	434.57	0.00	8.29	8.29	899.26
2002 06 08 12	55951.23	0.32	405.19	0.00	9.61	9.61	995.82
2002 06 09 12	55987.20	0.48	502.24	0.00	12.00	12.00	1180.77
2002 06 10 12	55987.20	0.00	511.17	0.00	12.16	12.16	1245.87
2002 06 11 12	55987.20	0.00	518.86	0.00	12.76	12.76	1280.30
2002 06 12 12	55987.20	0.00	517.43	0.00	16.77	16.77	1540.73
2002 06 13 12	55987.20	0.00	512.14	0.00	20.87	20.87	1803.09
2002 06 14 12	55987.20	0.00	512.57	0.00	15.27	15.27	1503.14
2002 06 15 12	55993.23	0.00	520.33	0.00	13.04	13.04	1298.09
2002 06 16 12	56154.25	0.00	473.58	0.00	12.19	12.19	1240.87
2002 06 17 12	56296.84	2.61	165.38	0.00	12.07	12.07	1283.80
2002 06 18 12	56332.80	7.57	259.36	0.00	11.46	11.46	1252.38
2002 06 19 12	56332.80	0.18	466.39	0.00	12.40	12.40	1216.46
2002 06 20 12	56332.80	0.10	516.83	0.00	13.37	13.37	1294.90
2002 06 21 12	56332.80	0.00	515.37	0.00	15.63	15.63	1513.27
2002 06 22 12	56332.80	0.00	503.58	0.00	14.65	14.65	1422.06
2002 06 23 12	56332.80	0.03	483.39	0.00	14.07	14.07	1372.62
2002 06 24 12	56332.80	0.20	484.81	0.00	13.40	13.40	1303.65
2002 06 25 12	56332.80	0.00	431.28	0.00	16.38	16.38	1511.95
2002 06 26 12	56296.84	0.00	478.82	0.00	18.02	18.02	1651.69
2002 06 27 12	56154.25	1.41	333.35	0.00	15.71	15.71	1585.83
2002 06 28 12	55993.23	18.35	156.45	0.00	12.82	12.82	1377.97
2002 06 29 12	55987.20	26.12	304.87	0.00	13.80	13.80	1430.56
2002 06 30 12	55987.20	0.72	368.28	0.00	13.21	13.21	1302.10
2002 07 01 12	55987.20	0.05	486.74	0.00	12.75	12.75	1181.45
2002 07 02 12	55987.20	0.00	481.81	0.00	12.31	12.31	1166.60
2002 07 03 12	55987.20	0.01	476.63	0.00	12.37	12.37	1205.64
2002 07 04 12	55987.20	1.32	280.47	0.00	9.22	9.22	914.25
2002 07 05 12	55647.64	0.56	386.73	0.00	12.24	12.24	1108.30
2002 07 06 12	55641.60	0.06	385.22	0.00	15.64	15.64	1327.37
2002 07 07 12	55641.60	1.68	322.49	0.00	16.38	16.38	1514.20
2002 07 08 12	55641.60	3.31	448.71	0.00	15.79	15.79	1477.81
2002 07 09 12	55641.60	0.00	482.74	0.00	17.51	17.51	1476.84
2002 07 10 12	55302.04	0.00	470.37	0.00	20.58	20.58	1806.00
2002 07 11 12	55296.00	0.00	478.67	0.00	16.20	16.20	1546.40
2002 07 12 12	55296.00	0.00	422.78	0.00	14.65	14.65	1458.38
2002 07 13 12	55296.00	0.00	229.66	0.00	15.52	15.52	1546.60
2002 07 14 12	54950.40	0.00	438.86	0.00	14.47	14.47	1463.42
2002 07 15 12	54950.40	0.00	476.69	0.00	13.68	13.68	1338.80
2002 07 16 12	54950.40	0.00	477.73	0.00	14.70	14.70	1442.49
2002 07 17 12	54610.84	0.12	420.31	0.00	15.18	15.18	1513.35
2002 07 18 12	54604.80	0.00	373.40	0.00	15.97	15.97	1568.21
2002 07 19 12	54604.80	0.00	396.36	0.00	15.43	15.43	1493.34
2002 07 20 12	54265.23	0.00	482.06	0.00	15.59	15.59	1460.22
2002 07 21 12	54259.20	0.00	480.79	0.00	16.90	16.90	1585.31
2002 07 22 12	54259.20	0.00	475.27	0.00	20.38	20.38	1844.42
2002 07 23 12	53913.60	0.00	474.43	0.00	18.27	18.27	1766.46
2002 07 24 12	53913.60	0.00	475.56	0.00	17.04	17.04	1657.42
2002 07 25 12	53877.64	0.00	452.10	0.00	15.60	15.60	1571.99
2002 07 26 12	53568.00	4.15	472.70	0.00	15.69	15.69	1564.71
2002 07 27 12	53568.00	0.00	470.92	0.00	13.54	13.54	1343.30
2002 07 28 12	53222.40	0.00	341.02	0.00	14.13	14.13	1427.96
2002 07 29 12	53222.40	0.01	346.25	0.00	15.22	15.22	1508.41
2002 07 30 12	53043.85	0.11	463.01	0.00	14.54	14.54	1381.73
2002 07 31 12	52876.80	0.00	483.57	0.00	13.29	13.29	1166.95
2002 08 01 12	52876.80	0.00	468.31	0.00	13.72	13.72	1213.73
2002 08 02 12	52531.20	0.00	484.77	0.00	13.58	13.58	1239.19
2002 08 03 12	52531.20	0.00	448.89	0.00	13.58	13.58	1265.10
2002 08 04 12	52185.60	1.23	395.12	0.00	13.22	13.22	1267.75
2002 08 05 12	52185.60	0.14	376.77	0.00	13.02	13.02	1206.58
2002 08 06 12	51840.00	0.00	442.54	0.00	13.40	13.40	1224.36
2002 08 07 12	51840.00	0.00	476.52	0.00	13.50	13.50	1262.47
2002 08 08 12	51494.40	0.00	459.89	0.00	14.18	14.18	1302.78
2002 08 09 12	51494.40	0.00	372.43	0.00	16.35	16.35	1484.99
2002 08 10 12	51148.80	0.00	468.97	0.00	15.95	15.95	1544.18
2002 08 11 12	51148.80	0.00	472.60	0.00	14.36	14.36	1377.14
2002 08 12 12	50803.20	0.24	469.78	0.00	18.35	18.35	1577.81
2002 08 13 12	50803.20	0.00	468.55	0.00	22.88	22.88	1791.94
2002 08 14 12	50457.60	0.00	468.22	0.00	20.56	20.56	1710.09
2002 08 15 12	50457.60	0.00	468.72	0.00	15.47	15.47	1464.15
2002 08 16 12	50112.00	0.00	468.49	0.00	14.81	14.81	1405.45
2002 08 17 12	50112.00	0.00	469.63	0.00	15.66	15.66	1388.98
2002 08 18 12	49766.40	0.00	452.87	0.00	13.28	13.28	1294.20
2002 08 19 12	49766.40	0.00	370.13	0.00	12.92	12.92	1294.51
2002 08 20 12	49420.80	0.00	381.91	0.00	13.72	13.72	1327.99
2002 08 21 12	49420.80	0.00	456.97	0.00	12.52	12.52	1214.11
2002 08 22 12	49075.20	0.00	445.18	0.00	13.24	13.24	1267.35
2002 08 23 12	48735.64	0.00	455.97	0.00	14.16	14.16	1368.92
2002 08 24 12	48729.60	0.13	449.38	0.00	15.16	15.16	1497.11
2002 08 25 12	48384.00	0.00	445.33	0.00	14.73	14.73	1437.96
2002 08 26 12	48384.00	0.18	425.52	0.00	14.76	14.76	1426.18
2002 08 27 12	48038.40	0.00	448.08	0.00	16.10	16.10	1474.51
2002 08 28 12	48038.40	0.00	443.43	0.00	18.72	18.72	1712.57
2002 08 29 12	47692.80	0.00	439.06	0.00	16.34	16.34	1593.40
2002 08 30 12	47692.80	0.00	443.69	0.00	13.37	13.37	1327.44
2002 08 31 12	47347.20	0.00	431.60	0.00	14.06	14.06	1353.89
2002 09 01 12	47001.60	0.07	286.38	0.00	14.55	14.55	1457.23
2002 09 02 12	47001.60	0.14	198.85	0.00	13.89	13.89	1454.53
2002 09 03 12	46656.00	0.83	368.27	0.00	12.88	12.88	1298.52
2002 09 04 12	46656.00	0.10	411.68	0.00	11.68	11.68	1094.24
2002 09 05 12	46310.40	0.00	427.26	0.00	12.11	12.11	1109.62
2002 09 06 12	46274.43	0.00	435.20	0.00	11.70	11.70	1093.11
2002 09 07 12	45964.80	2.42	340.05	0.00	11.55	11.55	1145.18
2002 09 08 12	45619.20	5.75	116.74	0.00	10.72	10.72	1185.86
2002 09 09 12	45619.20	0.66	347.64	0.00	14.87	14.87	1438.15
2002 09 10 12	45273.60	0.00	402.21	0.00	16.11	16.11	1410.81
2002 09 11 12	45273.60	0.00	416.89	0.00	16.23	16.23	1507.11
2002 09 12 12	44928.00	0.00	418.43	0.00	15.81	15.81	1481.63
2002 09 13 12	44582.40	0.00	417.01	0.00	16.17	16.17	1462.26
2002 09 14 12	44582.40	0.00	389.54	0.00	16.64	16.64	1492.87
2002 09 15 12	44236.80	0.21	344.39	0.00	14.00	14.00	1397.44
2002 09 16 12	44236.80	4.82	274.65	0.00	14.13	14.13	1436.36
2002 09 17 12	43891.20	2.38	317.19	0.00	13.25	13.25	1311.35
2002 09 18 12	43545.60	0.00	328.52	0.00	12.24	12.24	1147.49
2002 09 19 12	43545.60	0.00	367.58	0.00	13.34	13.34	1225.94
2002 09 20 12	43200.00	0.41	397.84	0.00	12.41	12.41	1188.75
2002 09 21 12	43200.00	0.00	404.97	0.00	12.96	12.96	990.08
2002 09 22 12	42854.40	0.00	401.89	0.00	15.88	15.88	991.08
2002 09 23 12	42854.40	0.00	392.82	0.00	16.98	16.98	1174.84
2002 09 24 12	42508.80	0.00	389.86	0.00	15.56	15.56	1345.90
2002 09 25 12	42163.20	0.00	385.04	0.00	16.36	16.36	1317.75
2002 09 26 12	42163.20	0.00	315.73	0.00	15.08	15.08	1230.71
2002 09 27 12	41817.60	0.00	381.25	0.00	12.84	12.84	1225.75
2002 09 28 12	41817.60	0.00	338.88	0.00	14.10	14.10	1162.72
2002 09 29 12	41472.00	5.36	292.30	0.00	11.72	11.72	1172.88
2002 09 30 12	41126.40	19.21	246.52	0.00	9.66	9.66	1030.57
2002 10 01 12	41126.40	0.67	358.97	0.00	10.32	10.32	968.00
2002 10 02 12	40780.80	0.00	158.07	0.00	8.91	8.91	882.23
2002 10 03 12	40780.80	14.52	89.28	0.00	11.34	11.34	1277.86
2002 10 04 12	40435.20	2.02	306.66	0.00	11.85	11.85	1273.87
2002 10 05 12	40125.57	2.14	230.58	0.00	12.15	12.15	1260.29
2002 10 06 12	40089.60	0.00	354.50	0.00	13.00	13.00	1302.47
2002 10 07 12	39744.00	0.72	347.99	0.00	12.58	12.58	1239.79
2002 10 08 12	39744.00	0.01	351.17	0.00	11.18	11.18	1139.82
2002 10 09 12	39398.40	0.16	359.93	0.00	11.74	11.74	1165.14
2002 10 10 12	39398.40	0.02	359.16	0.00	9.35	9.35	939.00
2002 10 11 12	39052.80	0.09	354.43	0.00	8.42	8.42	848.66
2002 10 12 12	38707.20	0.00	353.24	0.00	9.43	9.43	757.55
2002 10 13 12	38707.20	0.00	348.53	0.00	10.94	10.94	736.22
2002 10 14 12	38361.60	0.00	347.17	0.00	11.28	11.28	831.81
2002 10 15 12	38361.60	0.00	338.71	0.00	15.10	15.10	842.91
2002 10 16 12	38016.00	0.00	333.94	0.00	17.24	17.24	958.44
2002 10 17 12	38016.00	0.00	330.30	0.00	15.37	15.37	1062.13
2002 10 18 12	37670.40	0.00	324.75	0.00	11.13	11.13	1063.68
2002 10 19 12	37664.36	0.82	168.25	0.00	13.53	13.53	1362.08
2002 10 20 12	37324.80	0.75	240.27	0.00	13.46	13.46	1324.51
2002 10 21 12	36979.20	0.10	318.06	0.00	12.04	12.04	1185.94
2002 10 22 12	36979.20	0.00	314.27	0.00	10.89	10.89	1087.27
2002 10 23 12	36633.60	0.00	315.08	0.00	11.91	11.91	1000.98
2002 10 24 12	36633.60	0.00	314.64	0.00	10.97	10.97	821.24
2002 10 25 12	36288.00	0.00	314.40	0.00	8.66	8.66	780.36
2002 10 26 12	36288.00	0.47	303.86	0.00	8.00	8.00	786.87
2002 10 27 12	35942.40	0.91	121.52	0.00	7.56	7.56	807.89
2002 10 28 12	35942.40	0.62	291.26	0.00	9.52	9.52	1032.95
2002 10 29 12	35596.80	0.02	239.01	0.00	7.70	7.70	821.61
2002 10 30 12	35596.80	0.01	302.80	0.00	5.18	5.18	414.41
2002 10 31 12	35251.20	0.00	297.45	0.00	3.59	3.59	339.56
2002 11 01 12	35251.20	0.00	299.02	0.00	5.76	5.76	353.72
2002 11 02 12	34905.60	0.00	294.84	0.00	5.95	5.95	415.77
2002 11 03 12	34905.60	0.00	280.44	0.00	6.94	6.94	550.39
2002 11 04 12	34560.00	0.00	220.13	0.00	7.49	7.49	719.17
2002 11 05 12	34560.00	1.67	139.96	0.00	9.82	9.82	943.12
2002 11 06 12	34214.40	16.60	86.48	0.00	12.43	12.43	1299.47
2002 11 07 12	34214.40	15.70	108.18	0.00	9.21	9.21	1072.57
2002 11 08 12	33868.80	13.42	172.83	0.00	9.00	9.00	1070.58
2002 11 09 12	33868.80	12.88	188.50	0.00	8.62	8.62	1016.47
2002 11 10 12	33523.20	4.44	155.39	0.00	8.42	8.42	1001.65
2002 11 11 12	33523.20	11.64	126.05	0.00	8.99	8.99	1047.80
2002 11 12 12	33356.15	23.02	139.51	0.00	10.51	10.51	1156.79
2002 11 13 12	33177.60	2.23	97.76	0.00	9.17	9.17	1057.60
2002 11 14 12	33177.60	19.89	202.08	0.00	9.70	9.70	1075.75
2002 11 15 12	32832.00	0.00	140.90	0.00	8.42	8.42	843.60
2002 11 16 12	32832.00	23.98	91.45	0.00	10.08	10.08	1063.76
2002 11 17 12	32522.37	2.22	168.81	0.00	8.20	8.20	955.59
2002 11 18 12	32486.40	7.39	61.01	0.00	8.81	8.81	1044.66
2002 11 19 12	32486.40	53.35	54.00	0.00	11.34	11.34	1264.01
2002 11 20 12	32140.80	0.00	226.58	0.00	12.20	12.20	1290.85
2002 11 21 12	32140.80	0.11	180.76	0.00	11.50	11.50	1199.07
2002 11 22 12	32134.77	0.10	218.78	0.00	10.56	10.56	1159.69
2002 11 23 12	31795.20	0.10	231.98	0.00	7.20	7.20	928.93
2002 11 24 12	31795.20	1.10	167.70	0.00	7.42	7.42	869.71
2002 11 25 12	31789.16	0.00	232.92	0.00	5.44	5.44	641.98
2002 11 26 12	31449.60	0.00	223.32	0.00	6.27	6.27	614.80
2002 11 27 12	31449.60	0.00	218.55	0.00	8.23	8.23	631.10
2002 11 28 12	31449.60	0.00	208.37	0.00	9.69	9.69	824.29
2002 11 29 12	31104.00	0.00	217.25	0.00	10.17	10.17	914.38
2002 11 30 12	31104.00	0.00	214.01	0.00	8.95	8.95	796.76
2002 12 01 12	31104.00	0.04	219.57	0.00	7.37	7.37	840.15
2002 12 02 12	31097.97	0.32	200.30	0.00	6.77	6.77	896.04
2002 12 03 12	30758.40	0.00	210.66	0.00	5.34	5.34	775.34
2002 12 04 12	30758.40	7.10	57.53	0.00	6.94	6.94	885.12
2002 12 05 12	30758.40	0.15	160.35	0.00	9.73	9.73	1052.86
2002 12 06 12	30758.40	0.00	201.46	0.00	8.89	8.89	932.92
2002 12 07 12	30752.37	0.00	210.74	0.00	7.23	7.23	814.17
2002 12 08 12	30412.80	0.00	210.61	0.00	6.74	6.74	779.59
2002 12 09 12	30412.80	0.54	70.17	0.00	7.48	7.48	833.71
2002 12 10 12	30412.80	46.61	99.73	0.00	8.12	8.12	993.36
2002 12 11 12	30412.80	59.34	61.64	0.00	7.53	7.53	979.65
2002 12 12 12	30412.80	30.19	55.57	0.00	10.34	10.34	1202.08
2002 12 13 12	30412.80	17.87	85.26	0.00	7.32	7.32	970.81
2002 12 14 12	30406.77	58.20	85.61	0.00	9.79	9.79	1158.11
2002 12 15 12	30245.75	31.84	91.66	0.00	7.81	7.81	1001.38
2002 12 16 12	30103.16	30.80	132.17	0.00	7.18	7.18	959.99
2002 12 17 12	30067.20	36.01	137.44	0.00	5.77	5.77	855.03
2002 12 18 12	30067.20	13.02	148.14	0.00	5.00	5.00	788.13
2002 12 19 12	30067.20	11.03	121.93	0.00	5.66	5.66	750.36
2002 12 20 12	30067.20	2.72	103.60	0.00	5.56	5.56	721.32
2002 12 21 12	30067.20	4.15	112.21	0.00	5.90	5.90	828.54
2002 12 22 12	30067.20	11.95	65.77	0.00	5.31	5.31	832.21
2002 12 23 12	30067.20	1.55	144.30	0.00	6.29	6.29	871.36
2002 12 24 12	30067.20	6.55	95.36	0.00	4.81	4.81	753.80
2002 12 25 12	30103.16	2.61	83.08	0.00	6.83	6.83	916.14
2002 12 26 12	30245.75	49.57	136.74	0.00	5.14	5.14	806.52
2002 12 27 12	30245.75	36.18	120.99	0.00	6.63	6.63	897.35
2002 12 28 12	30412.80	3.49	96.16	0.00	5.71	5.71	854.85
2002 12 29 12	30412.80	5.30	137.54	0.00	4.89	4.89	786.75
2002 12 30 12	30412.80	37.04	115.61	0.00	6.27	6.27	883.44
2002 12 31 12	30412.80	9.50	207.57	0.00	6.66	6.66	920.37
2003 01 01 12	30412.80	50.54	61.26	0.00	6.81	6.81	910.93
2003 01 02 12	30412.80	11.05	103.19	0.00	9.62	9.62	1121.91
2003 01 03 12	30448.77	25.81	116.31	0.00	9.80	9.80	1108.96
2003 01 04 12	30758.40	40.40	140.18	0.00	10.83	10.83	1198.09
2003 01 05 12	30758.40	0.66	182.13	0.00	7.63	7.63	908.94
2003 01 06 12	30758.40	0.52	214.52	0.00	8.07	8.07	754.75
2003 01 07 12	30758.40	0.00	212.46	0.00	8.15	8.15	745.56
2003 01 08 12	30936.95	0.00	214.30	0.00	6.95	6.95	727.69
2003 01 09 12	31104.00	0.00	211.87	0.00	6.82	6.82	699.77
2003 01 10 12	31104.00	0.00	115.81	0.00	4.52	4.52	654.73
2003 01 11 12	31104.00	8.56	66.39	0.00	6.24	6.24	822.86
2003 01 12 12	31282.55	29.94	127.15	0.00	8.40	8.40	1046.23
2003 01 13 12	31449.60	4.17	91.28	0.00	8.74	8.74	1050.92
2003 01 14 12	31449.60	4.94	225.71	0.00	7.36	7.36	923.46
2003 01 15 12	31485.56	0.00	128.06	0.00	4.71	4.71	706.44
2003 01 16 12	31795.20	0.00	78.43	0.00	6.26	6.26	750.51
2003 01 17 12	31795.20	0.00	216.67	0.00	7.24	7.24	742.65
2003 01 18 12	31831.16	0.00	232.75	0.00	8.49	8.49	798.41
2003 01 19 12	32140.80	0.03	229.67	0.00	6.85	6.85	883.45
2003 01 20 12	32140.80	0.27	157.11	0.00	6.35	6.35	877.70
2003 01 21 12	32319.35	3.57	52.70	0.00	8.20	8.20	1019.08
2003 01 22 12	32486.40	22.27	81.51	0.00	9.75	9.75	1146.36
2003 01 23 12	32486.40	4.49	221.01	0.00	9.78	9.78	1063.73
2003 01 24 12	32832.00	23.62	125.85	0.00	9.72	9.72	1096.34
2003 01 25 12	32832.00	6.71	70.50	0.00	10.83	10.83	1233.24
2003 01 26 12	32867.96	65.46	224.34	0.00	12.15	12.15	1330.00
2003 01 27 12	33177.60	3.57	165.45	0.00	7.72	7.72	963.98
2003 01 28 12	33177.60	2.66	248.55	0.00	6.59	6.59	872.88
2003 01 29 12	33523.20	21.04	96.45	0.00	6.81	6.81	910.80
2003 01 30 12	33523.20	38.96	71.32	0.00	9.31	9.31	1116.47
2003 01 31 12	33868.80	122.83	132.04	0.00	9.12	9.12	1062.72
2003 02 01 12	33868.80	12.84	89.79	0.00	6.39	6.39	897.45
2003 02 02 12	34047.35	2.05	186.44	0.00	6.69	6.69	912.00
2003 02 03 12	34214.40	5.27	281.68	0.00	6.04	6.04	828.64
2003 02 04 12	34250.36	0.45	293.65	0.00	4.47	4.47	710.69
2003 02 05 12	34560.00	0.00	293.79	0.00	3.81	3.81	653.91
2003 02 06 12	34560.00	0.00	301.59	0.00	4.50	4.50	660.54
2003 02 07 12	34905.60	0.00	304.25	0.00	4.31	4.31	610.58
2003 02 08 12	34905.60	0.00	307.65	0.00	4.21	4.21	689.98
2003 02 09 12	35251.20	0.00	309.81	0.00	4.38	4.38	714.47
2003 02 10 12	35251.20	0.26	307.39	0.00	4.00	4.00	732.23
2003 02 11 12	35596.80	0.15	317.29	0.00	4.67	4.67	723.58
2003 02 12 12	35632.77	0.00	322.88	0.00	6.17	6.17	690.47
2003 02 13 12	35942.40	0.07	200.99	0.00	6.60	6.60	739.75
2003 02 14 12	36120.94	0.61	287.02	0.00	6.65	6.65	893.72
2003 02 15 12	36288.00	10.02	181.09	0.00	8.17	8.17	986.09
2003 02 16 12	36627.57	30.39	190.05	0.00	6.97	6.97	925.08
2003 02 17 12	36633.60	26.97	144.67	0.00	5.77	5.77	845.11
2003 02 18 12	36979.20	3.20	242.38	0.00	6.87	6.87	897.47
2003 02 19 12	36979.20	14.58	138.41	0.00	5.75	5.75	848.25
2003 02 20 12	37324.80	19.04	130.16	0.00	5.41	5.41	822.13
2003 02 21 12	37324.80	10.62	170.76	0.00	8.06	8.06	1020.19
2003 02 22 12	37670.40	6.04	298.37	0.00	6.28	6.28	834.37
2003 02 23 12	37670.40	0.00	330.82	0.00	4.11	4.11	669.92
2003 02 24 12	38016.00	0.00	369.39	0.00	2.08	2.08	402.19
2003 02 25 12	38051.96	0.00	372.55	0.00	1.76	1.76	410.51
2003 02 26 12	38361.60	0.03	135.73	0.00	4.39	4.39	610.80
2003 02 27 12	38707.20	0.11	341.29	0.00	5.51	5.51	742.65
2003 02 28 12	38707.20	2.08	168.51	0.00	5.63	5.63	814.32
2003 03 01 12	39052.80	3.86	248.57	0.00	6.38	6.38	867.32
2003 03 02 12	39052.80	4.16	170.94	0.00	5.81	5.81	796.94
2003 03 03 12	39398.40	7.35	353.85	0.00	6.09	6.09	835.91
2003 03 04 12	39398.40	1.11	349.54	0.00	5.44	5.44	803.79
2003 03 05 12	39744.00	5.92	223.39	0.00	5.90	5.90	873.93
2003 03 06 12	40089.60	16.63	247.73	0.00	4.81	4.81	779.62
2003 03 07 12	40089.60	33.52	220.12	0.00	5.05	5.05	801.40
2003 03 08 12	40435.20	18.66	149.72	0.00	4.17	4.17	768.76
2003 03 09 12	40435.20	28.91	182.20	0.00	8.18	8.18	1025.33
2003 03 10 12	40780.80	5.26	196.60	0.00	9.12	9.12	1079.62
2003 03 11 12	41126.40	7.65	195.60	0.00	8.45	8.45	1048.00
2003 03 12 12	41126.40	58.92	136.19	0.00	9.55	9.55	1149.57
2003 03 13 12	41472.00	44.94	168.97	0.00	10.38	10.38	1194.20
2003 03 14 12	41472.00	26.34	278.08	0.00	9.34	9.34	1069.75
2003 03 15 12	41817.60	6.83	246.06	0.00	8.94	8.94	998.18
2003 03 16 12	41817.60	19.89	241.64	0.00	6.75	6.75	873.91
2003 03 17 12	42163.20	2.78	314.95	0.00	5.89	5.89	792.26
2003 03 18 12	42508.80	8.62	231.53	0.00	5.85	5.85	823.43
2003 03 19 12	42508.80	8.23	198.29	0.00	7.11	7.11	909.39
2003 03 20 12	42854.40	30.63	281.40	0.00	7.66	7.66	950.87
