  31.70
 132.00
 468587461
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2002 08 30 12	45619.20	1.02	401.83	0.00	26.52	26.52	2684.29
2002 08 31 12	45619.20	0.00	353.06	0.00	27.05	27.05	2808.59
2002 09 01 12	45619.20	0.00	250.91	0.00	26.08	26.08	2742.62
2002 09 02 12	45273.60	0.00	271.32	0.00	26.27	26.27	2771.05
2002 09 03 12	45273.60	0.00	313.54	0.00	26.47	26.47	2746.54
2002 09 04 12	45273.60	0.00	328.27	0.00	27.48	27.48	2757.58
2002 09 05 12	44928.00	0.02	378.72	0.00	28.65	28.65	2682.73
2002 09 06 12	44928.00	2.34	366.91	0.00	28.17	28.17	2678.76
2002 09 07 12	44928.00	7.14	314.44	0.00	26.12	26.12	2734.28
2002 09 08 12	44582.40	0.33	405.18	0.00	25.92	25.92	2651.59
2002 09 09 12	44582.40	0.00	481.78	0.00	26.67	26.67	2633.37
2002 09 10 12	44582.40	0.00	441.70	0.00	26.65	26.65	2506.58
2002 09 11 12	44236.80	0.00	542.68	0.00	27.52	27.52	2256.69
2002 09 12 12	44236.80	0.00	534.04	0.00	26.69	26.69	2231.22
2002 09 13 12	44236.80	0.00	497.84	0.00	26.25	26.25	2458.32
2002 09 14 12	43891.20	0.27	310.27	0.00	25.54	25.54	2623.26
2002 09 15 12	43891.20	0.07	321.88	0.00	27.34	27.34	2818.93
2002 09 16 12	43891.20	0.00	224.77	0.00	27.00	27.00	2777.95
2002 09 17 12	43545.60	7.14	272.77	0.00	26.21	26.21	2675.28
2002 09 18 12	43545.60	2.58	429.92	0.00	26.95	26.95	2777.47
2002 09 19 12	43545.60	0.42	421.71	0.00	27.71	27.71	2875.32
2002 09 20 12	43200.00	14.55	297.10	0.00	26.30	26.30	2755.60
2002 09 21 12	43200.00	2.13	339.04	0.00	26.60	26.60	2772.23
2002 09 22 12	42854.40	25.48	252.07	0.00	26.28	26.28	2836.26
2002 09 23 12	42854.40	0.00	284.11	0.00	23.42	23.42	2358.61
2002 09 24 12	42854.40	0.00	234.73	0.00	20.82	20.82	2039.95
2002 09 25 12	42508.80	45.78	188.87	0.00	19.41	19.41	2074.99
2002 09 26 12	42508.80	122.14	207.58	0.00	20.50	20.50	2299.38
2002 09 27 12	42508.80	0.18	493.31	0.00	21.47	21.47	2148.31
2002 09 28 12	42163.20	0.00	512.08	0.00	21.93	21.93	2111.80
2002 09 29 12	42163.20	0.00	501.07	0.00	22.84	22.84	2122.06
2002 09 30 12	42163.20	0.03	367.24	0.00	25.14	25.14	2487.43
2002 10 01 12	41817.60	0.00	432.28	0.00	26.27	26.27	2742.80
2002 10 02 12	41817.60	0.40	319.77	0.00	26.71	26.71	2865.33
2002 10 03 12	41817.60	53.89	237.19	0.00	25.03	25.03	2703.03
2002 10 04 12	41472.00	0.38	374.73	0.00	25.30	25.30	2712.38
2002 10 05 12	41472.00	3.15	317.48	0.00	27.22	27.22	3047.37
2002 10 06 12	41472.00	10.02	269.49	0.00	25.77	25.77	2676.77
2002 10 07 12	41126.40	13.67	374.20	0.00	25.30	25.30	2489.40
2002 10 08 12	41126.40	0.01	330.38	0.00	22.03	22.03	2206.85
2002 10 09 12	41126.40	4.89	307.13	0.00	23.69	23.69	2428.63
2002 10 10 12	40780.80	12.87	276.40	0.00	23.66	23.66	2410.57
2002 10 11 12	40780.80	0.91	274.62	0.00	22.46	22.46	2339.65
2002 10 12 12	40780.80	0.00	461.13	0.00	22.63	22.63	2151.64
2002 10 13 12	40435.20	0.00	479.13	0.00	21.81	21.81	2033.06
2002 10 14 12	40435.20	0.00	442.35	0.00	16.22	16.22	1480.97
2002 10 15 12	40435.20	0.76	151.11	0.00	17.19	17.19	1725.39
2002 10 16 12	40089.60	0.00	498.55	0.00	13.54	13.54	1120.44
2002 10 17 12	40089.60	0.00	484.93	0.00	13.07	13.07	1024.08
2002 10 18 12	40089.60	0.00	479.19	0.00	15.75	15.75	1235.38
2002 10 19 12	39744.00	2.40	377.16	0.00	20.68	20.68	1977.51
2002 10 20 12	39744.00	4.73	326.46	0.00	22.72	22.72	2245.34
2002 10 21 12	39744.00	0.33	335.03	0.00	19.68	19.68	1846.94
2002 10 22 12	39442.44	0.60	255.82	0.00	20.02	20.02	1897.32
2002 10 23 12	39398.40	0.38	324.11	0.00	20.47	20.47	1986.79
2002 10 24 12	39398.40	0.00	399.16	0.00	21.39	21.39	2092.35
2002 10 25 12	39377.32	24.79	183.67	0.00	20.02	20.02	2126.73
2002 10 26 12	39052.80	16.98	235.51	0.00	20.83	20.83	2248.44
2002 10 27 12	39052.80	29.61	244.71	0.00	20.57	20.57	2262.19
2002 10 28 12	39052.80	16.40	168.86	0.00	18.22	18.22	1977.03
2002 10 29 12	38707.20	33.21	282.79	0.00	22.80	22.80	2451.92
2002 10 30 12	38707.20	0.00	449.72	0.00	19.87	19.87	1933.61
2002 10 31 12	38707.20	0.00	426.03	0.00	14.73	14.73	1347.21
2002 11 01 12	38405.65	0.00	283.20	0.00	13.06	13.06	1186.92
2002 11 02 12	38361.60	0.14	92.95	0.00	10.76	10.76	1109.37
2002 11 03 12	38361.60	16.40	139.66	0.00	12.01	12.01	1325.54
2002 11 04 12	38361.60	39.33	83.35	0.00	14.53	14.53	1568.84
2002 11 05 12	38016.00	37.01	120.28	0.00	18.01	18.01	1968.21
2002 11 06 12	38016.00	0.01	389.88	0.00	14.52	14.52	1377.32
2002 11 07 12	38016.00	0.00	394.75	0.00	10.76	10.76	913.33
2002 11 08 12	37994.92	0.00	387.42	0.00	12.41	12.41	1113.06
2002 11 09 12	37670.40	0.02	369.27	0.00	19.09	19.09	1894.57
2002 11 10 12	37670.40	0.40	245.49	0.00	23.11	23.11	2476.81
2002 11 11 12	37670.40	14.32	344.74	0.00	21.82	21.82	2142.80
2002 11 12 12	37649.32	0.12	378.05	0.00	14.66	14.66	1296.24
2002 11 13 12	37324.80	0.00	388.38	0.00	8.69	8.69	821.26
2002 11 14 12	37324.80	0.05	376.93	0.00	9.89	9.89	935.85
2002 11 15 12	37324.80	9.43	252.52	0.00	16.72	16.72	1606.08
2002 11 16 12	37324.80	0.00	245.05	0.00	11.27	11.27	1132.62
2002 11 17 12	36982.58	0.02	374.62	0.00	6.99	6.99	723.42
2002 11 18 12	36979.20	0.00	351.56	0.00	10.70	10.70	985.84
2002 11 19 12	36979.20	0.39	329.54	0.00	17.67	17.67	1700.60
2002 11 20 12	36979.20	0.96	262.16	0.00	17.31	17.31	1612.77
2002 11 21 12	36958.12	0.02	361.25	0.00	13.74	13.74	1103.02
2002 11 22 12	36633.60	0.00	367.31	0.00	9.79	9.79	848.96
2002 11 23 12	36633.60	0.00	363.81	0.00	6.01	6.01	676.65
2002 11 24 12	36633.60	0.00	356.73	0.00	9.84	9.84	958.44
2002 11 25 12	36633.60	0.01	318.36	0.00	14.90	14.90	1383.75
2002 11 26 12	36633.60	0.96	179.83	0.00	14.30	14.30	1414.59
2002 11 27 12	36413.40	0.00	190.59	0.00	7.65	7.65	868.68
2002 11 28 12	36288.00	0.00	359.13	0.00	3.78	3.78	594.14
2002 11 29 12	36288.00	0.00	269.60	0.00	6.50	6.50	675.59
2002 11 30 12	36288.00	6.88	254.56	0.00	11.97	11.97	1139.81
2002 12 01 12	36288.00	0.00	344.05	0.00	5.42	5.42	585.12
2002 12 02 12	36288.00	0.00	336.80	0.00	7.68	7.68	721.98
2002 12 03 12	36288.00	0.96	94.50	0.00	14.71	14.71	1521.18
2002 12 04 12	36067.80	30.37	170.01	0.00	16.78	16.78	1777.92
2002 12 05 12	35942.40	4.37	285.65	0.00	7.93	7.93	995.36
2002 12 06 12	35942.40	0.00	348.35	0.00	2.15	2.15	525.99
2002 12 07 12	35942.40	0.00	337.75	0.00	4.18	4.18	563.50
2002 12 08 12	35942.40	0.00	284.45	0.00	6.54	6.54	710.13
2002 12 09 12	35942.40	0.00	135.15	0.00	6.02	6.02	810.28
2002 12 10 12	35942.40	8.34	178.89	0.00	7.72	7.72	948.14
2002 12 11 12	35942.40	0.00	326.19	0.00	7.21	7.21	850.89
2002 12 12 12	35942.40	0.02	95.44	0.00	6.48	6.48	867.71
2002 12 13 12	35942.40	21.13	211.94	0.00	9.39	9.39	1040.41
2002 12 14 12	35942.40	0.00	332.45	0.00	9.24	9.24	921.06
2002 12 15 12	35921.32	0.00	332.30	0.00	8.93	8.93	841.17
2002 12 16 12	35824.41	0.00	242.82	0.00	11.40	11.40	1139.91
2002 12 17 12	35824.41	0.00	306.59	0.00	16.12	16.12	1569.11
2002 12 18 12	35722.20	0.26	291.16	0.00	17.75	17.75	1777.42
2002 12 19 12	35722.20	14.07	188.34	0.00	19.08	19.08	1922.15
2002 12 20 12	35722.20	0.00	342.06	0.00	11.43	11.43	1000.43
2002 12 21 12	35722.20	0.00	337.68	0.00	8.19	8.19	754.06
2002 12 22 12	35722.20	0.04	327.63	0.00	15.67	15.67	1482.97
2002 12 23 12	35722.20	3.01	138.12	0.00	10.64	10.64	1145.88
2002 12 24 12	35722.20	30.90	233.11	0.00	13.72	13.72	1467.56
2002 12 25 12	35824.41	0.04	344.27	0.00	4.47	4.47	656.24
2002 12 26 12	35921.32	0.00	227.14	0.00	3.15	3.15	522.37
2002 12 27 12	35942.40	0.00	287.98	0.00	6.26	6.26	680.89
2002 12 28 12	35942.40	0.00	338.40	0.00	8.90	8.90	819.06
2002 12 29 12	35942.40	0.00	302.74	0.00	10.67	10.67	1084.65
2002 12 30 12	35942.40	0.00	91.94	0.00	14.35	14.35	1522.77
2002 12 31 12	35942.40	21.73	195.16	0.00	15.93	15.93	1641.41
2003 01 01 12	35942.40	2.91	252.66	0.00	11.30	11.30	1190.91
2003 01 02 12	35942.40	0.03	285.37	0.00	8.41	8.41	933.26
2003 01 03 12	35942.40	0.00	326.31	0.00	4.43	4.43	636.95
2003 01 04 12	35942.40	0.00	318.53	0.00	4.90	4.90	634.77
2003 01 05 12	35942.40	0.00	314.70	0.00	9.68	9.68	1019.88
2003 01 06 12	35986.44	0.00	286.50	0.00	9.10	9.10	879.80
2003 01 07 12	36170.01	0.00	326.43	0.00	3.88	3.88	638.95
2003 01 08 12	36288.00	0.00	322.18	0.00	6.65	6.65	746.38
2003 01 09 12	36288.00	0.00	286.09	0.00	12.81	12.81	1267.17
2003 01 10 12	36288.00	4.98	327.92	0.00	11.28	11.28	1099.16
2003 01 11 12	36288.00	0.00	280.46	0.00	2.94	2.94	500.09
2003 01 12 12	36288.00	0.00	205.98	0.00	2.43	2.43	417.11
2003 01 13 12	36291.38	0.05	161.81	0.00	3.09	3.09	527.90
2003 01 14 12	36612.52	0.00	330.26	0.00	5.02	5.02	682.04
2003 01 15 12	36633.60	0.00	334.44	0.00	5.19	5.19	690.71
2003 01 16 12	36633.60	0.00	183.18	0.00	6.63	6.63	849.67
2003 01 17 12	36633.60	0.00	348.27	0.00	0.64	0.64	437.68
2003 01 18 12	36633.60	0.00	347.33	0.00	0.92	0.92	348.13
2003 01 19 12	36677.65	0.00	345.52	0.00	3.54	3.54	525.27
2003 01 20 12	36979.20	0.00	197.89	0.00	10.10	10.10	1098.07
2003 01 21 12	36979.20	0.13	331.76	0.00	17.09	17.09	1674.31
2003 01 22 12	36979.20	0.12	252.90	0.00	10.62	10.62	1167.01
2003 01 23 12	36979.20	0.00	359.87	0.00	-0.54	-0.54	373.18
2003 01 24 12	37104.60	0.00	349.32	0.00	-4.15	-4.15	201.43
2003 01 25 12	37324.80	0.00	85.40	0.00	-1.13	-1.13	280.28
2003 01 26 12	37324.80	3.89	157.52	0.00	2.65	2.65	576.15
2003 01 27 12	37324.80	0.00	356.94	0.00	3.23	3.23	583.19
2003 01 28 12	37328.18	0.00	152.58	0.00	9.84	9.84	1019.83
2003 01 29 12	37670.40	17.96	92.52	0.00	15.48	15.48	1595.19
2003 01 30 12	37670.40	16.48	257.93	0.00	11.34	11.34	1208.69
2003 01 31 12	37670.40	0.00	293.82	0.00	10.43	10.43	1049.97
2003 02 01 12	37673.78	0.00	381.10	0.00	11.58	11.58	1016.27
2003 02 02 12	38016.00	0.00	376.53	0.00	12.39	12.39	1169.53
2003 02 03 12	38016.00	0.21	154.63	0.00	15.51	15.51	1545.66
2003 02 04 12	38016.00	0.27	392.09	0.00	10.50	10.50	1022.52
2003 02 05 12	38141.40	0.00	323.87	0.00	5.00	5.00	596.12
2003 02 06 12	38361.60	24.98	140.42	0.00	8.25	8.25	952.56
2003 02 07 12	38361.60	3.86	323.97	0.00	5.90	5.90	815.22
2003 02 08 12	38361.60	0.00	119.78	0.00	2.04	2.04	509.70
2003 02 09 12	38707.20	2.93	92.56	0.00	5.36	5.36	749.59
2003 02 10 12	38707.20	12.13	403.20	0.00	7.35	7.35	869.17
2003 02 11 12	38707.20	0.00	401.32	0.00	7.50	7.50	716.68
2003 02 12 12	38832.60	0.00	397.46	0.00	11.24	11.24	1005.26
2003 02 13 12	39052.80	0.00	219.36	0.00	11.65	11.65	1048.90
2003 02 14 12	39052.80	0.00	267.85	0.00	16.41	16.41	1579.15
2003 02 15 12	39052.80	31.01	220.73	0.00	19.05	19.05	1943.39
2003 02 16 12	39398.40	7.40	226.72	0.00	13.99	13.99	1491.87
2003 02 17 12	39398.40	0.23	311.19	0.00	3.64	3.64	663.64
2003 02 18 12	39398.40	0.00	414.06	0.00	6.02	6.02	760.81
2003 02 19 12	39744.00	0.02	329.56	0.00	11.11	11.11	1128.30
2003 02 20 12	39744.00	2.44	161.51	0.00	15.50	15.50	1572.50
2003 02 21 12	39744.00	124.91	177.55	0.00	16.32	16.32	1758.49
2003 02 22 12	40089.60	34.23	205.19	0.00	15.32	15.32	1599.15
2003 02 23 12	40089.60	0.00	425.28	0.00	10.07	10.07	982.10
2003 02 24 12	40089.60	0.85	295.56	0.00	12.30	12.30	1185.62
2003 02 25 12	40414.12	2.75	190.49	0.00	8.23	8.23	974.72
2003 02 26 12	40435.20	0.18	149.37	0.00	9.94	9.94	1132.02
2003 02 27 12	40435.20	10.33	398.68	0.00	10.77	10.77	1188.61
2003 02 28 12	40662.81	0.35	434.09	0.00	11.38	11.38	1100.03
2003 03 01 12	40780.80	0.20	319.25	0.00	13.90	13.90	1250.07
2003 03 02 12	40780.80	0.06	416.10	0.00	13.88	13.88	1240.66
2003 03 03 12	41008.41	2.58	155.20	0.00	8.75	8.75	961.44
2003 03 04 12	41126.40	1.36	284.75	0.00	11.24	11.24	1225.94
2003 03 05 12	41126.40	8.47	288.29	0.00	17.91	17.91	1816.84
2003 03 06 12	41450.92	8.48	251.57	0.00	16.85	16.85	1698.78
2003 03 07 12	41472.00	0.00	455.97	0.00	15.50	15.50	1458.97
2003 03 08 12	41472.00	0.00	427.87	0.00	16.70	16.70	1578.59
2003 03 09 12	41817.60	0.00	440.46	0.00	19.22	19.22	1886.53
2003 03 10 12	41817.60	0.00	461.47	0.00	12.73	12.73	1203.10
2003 03 11 12	41817.60	0.00	470.19	0.00	13.95	13.95	1206.36
2003 03 12 12	42163.20	0.09	358.58	0.00	17.69	17.69	1622.97
2003 03 13 12	42163.20	29.08	219.55	0.00	20.02	20.02	2060.92
2003 03 14 12	42163.20	0.02	241.20	0.00	17.89	17.89	1712.11
2003 03 15 12	42508.80	0.00	457.91	0.00	17.33	17.33	1529.91
2003 03 16 12	42508.80	0.81	358.56	0.00	17.94	17.94	1569.56
2003 03 17 12	42508.80	7.66	328.69	0.00	18.77	18.77	1868.81
2003 03 18 12	42854.40	0.00	454.34	0.00	18.41	18.41	1766.14
2003 03 19 12	42854.40	14.65	441.88	0.00	18.83	18.83	1590.74
2003 03 20 12	42854.40	0.00	487.81	0.00	16.74	16.74	1253.84
2003 03 21 12	43200.00	0.00	308.98	0.00	14.13	14.13	1275.30
2003 03 22 12	43200.00	0.00	326.45	0.00	14.67	14.67	1328.06
2003 03 23 12	43200.00	0.01	440.62	0.00	16.11	16.11	1334.41
2003 03 24 12	43545.60	0.00	494.88	0.00	17.12	17.12	1261.31
2003 03 25 12	43545.60	0.00	390.12	0.00	17.09	17.09	1442.83
2003 03 26 12	43545.60	5.15	332.67	0.00	17.66	17.66	1685.94
2003 03 27 12	43891.20	0.00	490.10	0.00	17.35	17.35	1578.67
2003 03 28 12	43891.20	0.00	495.66	0.00	20.15	20.15	1755.14
2003 03 29 12	43891.20	1.27	158.77	0.00	12.03	12.03	1180.91
2003 03 30 12	44236.80	0.03	414.16	0.00	7.02	7.02	683.15
2003 03 31 12	44236.80	0.00	513.13	0.00	8.14	8.14	605.84
2003 04 01 12	44236.80	0.00	521.61	0.00	13.11	13.11	1060.76
2003 04 02 12	44582.40	0.00	459.62	0.00	15.99	15.99	1412.81
2003 04 03 12	44582.40	0.00	472.24	0.00	19.33	19.33	1848.02
2003 04 04 12	44582.40	0.15	482.84	0.00	21.44	21.44	2067.20
2003 04 05 12	44928.00	1.76	341.24	0.00	21.79	21.79	2131.67
2003 04 06 12	44928.00	0.05	402.68	0.00	22.51	22.51	2221.43
2003 04 07 12	44949.08	20.99	408.74	0.00	23.28	23.28	2376.96
2003 04 08 12	45273.60	1.35	392.21	0.00	19.70	19.70	2002.49
2003 04 09 12	45273.60	0.14	245.64	0.00	8.04	8.04	894.68
2003 04 10 12	45391.59	0.09	534.18	0.00	8.02	8.02	800.36
2003 04 11 12	45619.20	0.00	512.07	0.00	12.51	12.51	912.90
2003 04 12 12	45619.20	0.00	537.78	0.00	16.91	16.91	1049.80
2003 04 13 12	45737.19	0.00	532.39	0.00	18.73	18.73	1171.61
2003 04 14 12	45964.80	0.00	509.35	0.00	19.84	19.84	1349.15
2003 04 15 12	45964.80	0.00	531.05	0.00	19.19	19.19	1337.71
2003 04 16 12	45985.88	0.00	525.14	0.00	19.92	19.92	1674.31
2003 04 17 12	46310.40	0.00	529.91	0.00	20.37	20.37	1832.44
2003 04 18 12	46310.40	0.00	522.49	0.00	19.30	19.30	1618.59
2003 04 19 12	46310.40	0.00	371.52	0.00	20.99	20.99	1911.43
2003 04 20 12	46656.00	0.00	473.04	0.00	22.29	22.29	2054.98
2003 04 21 12	46656.00	0.60	468.54	0.00	22.18	22.18	2064.54
2003 04 22 12	46656.00	0.01	407.82	0.00	16.49	16.49	1270.59
2003 04 23 12	47001.60	0.00	513.09	0.00	17.43	17.43	1361.05
2003 04 24 12	47001.60	6.69	362.47	0.00	20.58	20.58	1971.54
2003 04 25 12	47001.60	18.66	509.13	0.00	23.00	23.00	2276.67
2003 04 26 12	47347.20	0.00	427.90	0.00	17.86	17.86	1564.44
2003 04 27 12	47347.20	0.00	540.80	0.00	17.12	17.12	1517.84
2003 04 28 12	47347.20	0.00	533.21	0.00	19.78	19.78	1684.26
2003 04 29 12	47567.40	0.00	520.61	0.00	22.05	22.05	1855.68
2003 04 30 12	47692.80	0.00	521.06	0.00	21.80	21.80	1899.44
2003 05 01 12	47692.80	0.00	558.87	0.00	23.04	23.04	2172.39
2003 05 02 12	47692.80	0.04	481.97	0.00	25.08	25.08	2430.46
2003 05 03 12	48038.40	2.95	537.95	0.00	26.06	26.06	2560.22
2003 05 04 12	48038.40	0.05	553.59	0.00	25.85	25.85	2527.96
2003 05 05 12	48038.40	0.00	530.43	0.00	25.75	25.75	2500.37
2003 05 06 12	48258.60	0.00	420.70	0.00	25.68	25.68	2581.97
2003 05 07 12	48384.00	5.67	414.08	0.00	26.23	26.23	2683.61
2003 05 08 12	48384.00	0.00	559.05	0.00	26.06	26.06	2600.46
2003 05 09 12	48384.00	0.00	460.89	0.00	26.31	26.31	2686.69
2003 05 10 12	48726.22	0.00	550.45	0.00	26.21	26.21	2589.26
2003 05 11 12	48729.60	2.35	360.11	0.00	24.81	24.81	2511.71
2003 05 12 12	48729.60	0.00	572.58	0.00	20.90	20.90	1706.17
2003 05 13 12	48729.60	6.56	363.48	0.00	18.77	18.77	1524.52
2003 05 14 12	49071.82	0.10	514.91	0.00	23.01	23.01	2175.66
2003 05 15 12	49075.20	22.86	378.75	0.00	25.07	25.07	2574.24
2003 05 16 12	49075.20	0.00	340.89	0.00	26.30	26.30	2618.44
2003 05 17 12	49075.20	33.78	306.20	0.00	24.76	24.76	2603.86
2003 05 18 12	49295.40	0.78	365.75	0.00	22.69	22.69	2277.15
2003 05 19 12	49420.80	1.30	331.67	0.00	23.32	23.32	2320.95
2003 05 20 12	49420.80	1.96	301.35	0.00	23.76	23.76	2364.97
2003 05 21 12	49420.80	3.35	364.74	0.00	23.99	23.99	2443.15
2003 05 22 12	49420.80	0.09	505.87	0.00	22.13	22.13	2132.07
2003 05 23 12	49722.35	0.00	545.73	0.00	19.92	19.92	1718.71
2003 05 24 12	49766.40	0.00	530.60	0.00	20.66	20.66	1702.35
2003 05 25 12	49766.40	0.33	451.04	0.00	23.64	23.64	2077.16
2003 05 26 12	49766.40	10.74	322.30	0.00	23.98	23.98	2385.56
2003 05 27 12	49766.40	0.51	415.03	0.00	21.16	21.16	1929.36
2003 05 28 12	49787.48	0.00	586.89	0.00	20.36	20.36	1536.76
2003 05 29 12	50108.62	0.00	571.38	0.00	22.35	22.35	1727.81
2003 05 30 12	50112.00	0.00	548.97	0.00	24.75	24.75	2159.68
2003 05 31 12	50112.00	0.00	559.52	0.00	26.33	26.33	2403.41
2003 06 01 12	50112.00	0.00	579.90	0.00	25.90	25.90	2561.43
2003 06 02 12	50112.00	2.16	517.55	0.00	26.12	26.12	2600.01
2003 06 03 12	50112.00	4.76	413.73	0.00	25.27	25.27	2603.46
2003 06 04 12	50229.99	0.01	615.83	0.00	24.93	24.93	2290.75
2003 06 05 12	50413.56	0.00	445.68	0.00	23.19	23.19	2163.40
2003 06 06 12	50457.60	3.71	430.74	0.00	25.05	25.05	2496.79
2003 06 07 12	50457.60	3.63	397.53	0.00	25.03	25.03	2560.20
2003 06 08 12	50457.60	0.00	581.07	0.00	26.28	26.28	2333.54
2003 06 09 12	50457.60	0.00	441.60	0.00	27.41	27.41	2485.55
2003 06 10 12	50457.60	3.37	556.45	0.00	27.17	27.17	2546.75
2003 06 11 12	50457.60	3.47	432.36	0.00	26.65	26.65	2810.57
2003 06 12 12	50457.60	41.06	324.13	0.00	26.06	26.06	2814.47
2003 06 13 12	50457.60	12.02	494.48	0.00	26.19	26.19	2733.02
2003 06 14 12	50457.60	10.02	366.86	0.00	26.15	26.15	2758.87
2003 06 15 12	50457.60	38.53	375.54	0.00	26.10	26.10	2747.27
2003 06 16 12	50478.68	0.48	484.92	0.00	25.37	25.37	2555.61
2003 06 17 12	50575.59	21.99	360.98	0.00	25.50	25.50	2602.59
2003 06 18 12	50677.80	2.96	379.16	0.00	25.29	25.29	2588.50
2003 06 19 12	50677.80	0.22	361.26	0.00	26.19	26.19	2733.26
2003 06 20 12	50677.80	8.17	313.05	0.00	26.83	26.83	2790.80
2003 06 21 12	50677.80	4.24	377.29	0.00	25.98	25.98	2744.99
2003 06 22 12	50677.80	0.08	525.16	0.00	26.71	26.71	2801.75
2003 06 23 12	50677.80	0.06	434.21	0.00	27.13	27.13	2865.02
2003 06 24 12	50677.80	0.03	442.66	0.00	28.13	28.13	3063.85
2003 06 25 12	50575.59	3.02	478.33	0.00	27.17	27.17	2851.79
2003 06 26 12	50575.59	0.41	491.38	0.00	26.30	26.30	2697.38
2003 06 27 12	50478.68	6.87	446.99	0.00	26.97	26.97	2814.99
2003 06 28 12	50457.60	2.19	431.87	0.00	26.01	26.01	2618.99
2003 06 29 12	50457.60	6.29	395.44	0.00	26.16	26.16	2689.59
2003 06 30 12	50457.60	6.76	353.25	0.00	24.72	24.72	2613.05
2003 07 01 12	50457.60	1.78	385.50	0.00	24.13	24.13	2565.77
2003 07 02 12	50457.60	2.48	326.83	0.00	26.50	26.50	2738.16
2003 07 03 12	50457.60	21.31	371.72	0.00	26.49	26.49	2823.31
2003 07 04 12	50457.60	9.10	468.00	0.00	26.25	26.25	2743.12
2003 07 05 12	50457.60	30.91	283.81	0.00	24.97	24.97	2740.31
2003 07 06 12	50457.60	1.68	383.75	0.00	25.40	25.40	2664.21
2003 07 07 12	50457.60	0.05	532.99	0.00	26.46	26.46	2672.03
2003 07 08 12	50332.20	9.81	510.66	0.00	26.12	26.12	2716.91
2003 07 09 12	50112.00	1.97	536.75	0.00	26.57	26.57	2761.42
2003 07 10 12	50112.00	13.80	464.93	0.00	26.74	26.74	2761.73
2003 07 11 12	50112.00	17.75	386.35	0.00	25.85	25.85	2708.08
2003 07 12 12	50112.00	0.15	541.96	0.00	26.34	26.34	2766.54
2003 07 13 12	50112.00	2.45	489.65	0.00	27.82	27.82	2917.28
2003 07 14 12	50112.00	0.01	618.07	0.00	26.92	26.92	2564.37
2003 07 15 12	49986.60	0.00	551.89	0.00	26.47	26.47	2658.65
2003 07 16 12	49766.40	0.07	598.66	0.00	26.93	26.93	2665.60
2003 07 17 12	49766.40	1.67	428.20	0.00	28.93	28.93	2939.03
2003 07 18 12	49766.40	11.24	577.02	0.00	28.21	28.21	2965.40
2003 07 19 12	49766.40	2.56	436.60	0.00	28.26	28.26	2883.39
2003 07 20 12	49766.40	2.43	396.53	0.00	27.43	27.43	2849.79
2003 07 21 12	49441.88	0.32	519.90	0.00	28.20	28.20	3012.10
2003 07 22 12	49420.80	0.14	579.55	0.00	28.39	28.39	3017.85
2003 07 23 12	49420.80	18.04	461.23	0.00	26.99	26.99	2881.65
2003 07 24 12	49420.80	0.04	633.79	0.00	25.31	25.31	2371.53
2003 07 25 12	49417.42	0.00	575.19	0.00	26.94	26.94	2552.41
2003 07 26 12	49075.20	0.82	443.45	0.00	26.49	26.49	2658.40
2003 07 27 12	49075.20	0.79	486.39	0.00	26.98	26.98	2686.23
2003 07 28 12	49075.20	0.73	342.45	0.00	27.28	27.28	2817.10
2003 07 29 12	49075.20	0.74	366.50	0.00	27.67	27.67	2902.32
2003 07 30 12	48750.68	1.28	500.08	0.00	28.05	28.05	2940.71
2003 07 31 12	48729.60	18.70	437.63	0.00	27.33	27.33	2875.59
2003 08 01 12	48729.60	4.87	478.32	0.00	26.95	26.95	2816.24
2003 08 02 12	48729.60	0.72	468.20	0.00	27.19	27.19	2871.10
2003 08 03 12	48405.08	4.48	444.59	0.00	27.60	27.60	2915.88
2003 08 04 12	48384.00	0.99	457.41	0.00	27.63	27.63	2939.90
2003 08 05 12	48384.00	0.02	488.06	0.00	28.00	28.00	2905.67
2003 08 06 12	48384.00	0.13	466.52	0.00	28.15	28.15	2924.63
2003 08 07 12	48038.40	4.94	520.30	0.00	29.07	29.07	3110.82
2003 08 08 12	48038.40	0.00	586.14	0.00	26.94	26.94	2620.17
2003 08 09 12	48038.40	0.13	531.66	0.00	26.62	26.62	2505.91
2003 08 10 12	47994.35	0.00	593.44	0.00	27.77	27.77	2559.90
2003 08 11 12	47692.80	2.24	504.13	0.00	26.36	26.36	2395.68
2003 08 12 12	47692.80	7.38	429.34	0.00	26.53	26.53	2645.20
2003 08 13 12	47692.80	8.87	332.69	0.00	25.22	25.22	2599.43
2003 08 14 12	47347.20	0.77	607.18	0.00	26.25	26.25	2594.37
2003 08 15 12	47347.20	0.35	479.37	0.00	27.75	27.75	2785.42
2003 08 16 12	47347.20	6.22	366.95	0.00	28.56	28.56	2905.37
2003 08 17 12	47119.59	0.54	444.82	0.00	28.53	28.53	2896.91
2003 08 18 12	47001.60	0.23	405.54	0.00	29.18	29.18	3075.48
2003 08 19 12	47001.60	0.07	460.76	0.00	29.03	29.03	3012.12
2003 08 20 12	46998.22	4.72	402.27	0.00	28.76	28.76	2992.30
2003 08 21 12	46656.00	4.50	480.63	0.00	27.78	27.78	2815.98
2003 08 22 12	46656.00	5.91	398.39	0.00	27.45	27.45	2862.83
