  38.30
3375.00
 235588171
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2005 05 19 12	51148.80	0.00	547.81	0.00	11.86	11.86	467.03
2005 05 20 12	51148.80	0.00	542.44	0.00	13.85	13.85	457.40
2005 05 21 12	51148.80	0.00	546.46	0.00	13.82	13.82	459.17
2005 05 22 12	51494.40	0.00	547.09	0.00	14.64	14.64	505.93
2005 05 23 12	51494.40	0.00	548.47	0.00	15.89	15.89	437.14
2005 05 24 12	51494.40	0.00	546.46	0.00	15.08	15.08	478.24
2005 05 25 12	51494.40	0.00	544.88	0.00	13.22	13.22	569.38
2005 05 26 12	51840.00	0.00	552.45	0.00	12.05	12.05	419.27
2005 05 27 12	51840.00	0.00	549.91	0.00	12.57	12.57	366.24
2005 05 28 12	51840.00	0.46	505.66	0.00	13.52	13.52	459.83
2005 05 29 12	51840.00	0.04	507.19	0.00	12.74	12.74	514.70
2005 05 30 12	52043.26	0.33	510.26	0.00	10.36	10.36	473.27
2005 05 31 12	52185.60	0.00	541.77	0.00	8.16	8.16	471.22
2005 06 01 12	52185.60	0.00	535.43	0.00	11.71	11.71	463.52
2005 06 02 12	52185.60	0.45	491.24	0.00	10.40	10.40	522.95
2005 06 03 12	52185.60	40.84	449.47	0.00	7.05	7.05	566.04
2005 06 04 12	52185.60	1.35	530.61	0.00	6.29	6.29	484.12
2005 06 05 12	52511.08	0.00	533.76	0.00	10.01	10.01	469.45
2005 06 06 12	52531.20	0.00	544.70	0.00	9.90	9.90	487.55
2005 06 07 12	52531.20	0.00	555.59	0.00	6.82	6.82	335.07
2005 06 08 12	52531.20	0.00	549.99	0.00	7.00	7.00	263.51
2005 06 09 12	52531.20	0.84	439.25	0.00	8.41	8.41	447.99
2005 06 10 12	52531.20	0.49	446.49	0.00	6.90	6.90	432.27
2005 06 11 12	52531.20	9.45	356.17	0.00	5.11	5.11	557.29
2005 06 12 12	52531.20	15.07	526.89	0.00	7.29	7.29	540.43
2005 06 13 12	52584.87	0.00	548.75	0.00	8.86	8.86	478.28
2005 06 14 12	52856.68	0.00	528.84	0.00	11.31	11.31	444.98
2005 06 15 12	52876.80	0.02	539.32	0.00	14.65	14.65	554.12
2005 06 16 12	52876.80	0.00	542.22	0.00	14.16	14.16	448.42
2005 06 17 12	52876.80	0.00	544.16	0.00	12.73	12.73	399.29
2005 06 18 12	52876.80	0.00	544.59	0.00	11.69	11.69	431.28
2005 06 19 12	52876.80	0.00	544.20	0.00	12.96	12.96	449.50
2005 06 20 12	52876.80	0.00	531.26	0.00	15.59	15.59	442.37
2005 06 21 12	52876.80	0.30	518.83	0.00	18.79	18.79	516.11
2005 06 22 12	52876.80	0.79	496.79	0.00	18.36	18.36	590.30
2005 06 23 12	52876.80	12.67	513.42	0.00	16.85	16.85	663.89
2005 06 24 12	52876.80	0.03	507.26	0.00	15.16	15.16	565.12
2005 06 25 12	52876.80	1.00	465.65	0.00	14.36	14.36	500.69
2005 06 26 12	52876.80	1.79	539.04	0.00	12.76	12.76	398.04
2005 06 27 12	52876.80	0.00	555.96	0.00	12.91	12.91	281.43
2005 06 28 12	52856.68	0.51	511.40	0.00	14.32	14.32	406.21
2005 06 29 12	52734.46	0.00	546.00	0.00	13.21	13.21	425.64
2005 06 30 12	52584.87	0.00	547.03	0.00	15.09	15.09	441.80
2005 07 01 12	52531.20	0.00	509.96	0.00	17.62	17.62	407.53
2005 07 02 12	52531.20	0.00	498.01	0.00	18.36	18.36	376.31
2005 07 03 12	52531.20	0.00	505.69	0.00	16.77	16.77	420.29
2005 07 04 12	52531.20	0.00	503.48	0.00	17.15	17.15	448.53
2005 07 05 12	52531.20	0.00	508.03	0.00	18.10	18.10	419.93
2005 07 06 12	52531.20	0.00	511.95	0.00	18.00	18.00	371.12
2005 07 07 12	52531.20	0.00	516.89	0.00	18.01	18.01	310.29
2005 07 08 12	52239.27	0.00	512.79	0.00	17.58	17.58	321.39
2005 07 09 12	52185.60	0.00	507.10	0.00	16.99	16.99	413.68
2005 07 10 12	52185.60	0.00	505.19	0.00	17.07	17.07	463.49
2005 07 11 12	52185.60	0.02	501.58	0.00	17.93	17.93	454.78
2005 07 12 12	52185.60	0.07	500.71	0.00	20.51	20.51	480.15
2005 07 13 12	52165.48	0.00	501.40	0.00	21.78	21.78	428.17
2005 07 14 12	51840.00	0.02	494.07	0.00	22.10	22.10	459.12
2005 07 15 12	51840.00	0.05	491.91	0.00	22.48	22.48	526.21
2005 07 16 12	51840.00	0.02	466.30	0.00	22.48	22.48	555.91
2005 07 17 12	51840.00	0.01	493.61	0.00	22.05	22.05	578.73
2005 07 18 12	51697.66	0.00	501.12	0.00	20.51	20.51	468.35
2005 07 19 12	51494.40	0.00	501.90	0.00	21.51	21.51	442.84
2005 07 20 12	51494.40	0.00	444.54	0.00	22.21	22.21	474.31
2005 07 21 12	51494.40	0.46	461.18	0.00	20.95	20.95	651.48
2005 07 22 12	51352.06	0.08	476.44	0.00	21.99	21.99	657.96
2005 07 23 12	51148.80	1.81	435.41	0.00	20.71	20.71	716.84
2005 07 24 12	51148.80	0.18	455.70	0.00	19.08	19.08	773.47
2005 07 25 12	51148.80	5.89	462.71	0.00	18.41	18.41	841.33
2005 07 26 12	50803.20	0.89	495.54	0.00	17.63	17.63	581.49
2005 07 27 12	50803.20	0.00	508.16	0.00	16.45	16.45	396.04
2005 07 28 12	50803.20	0.00	508.51	0.00	18.21	18.21	331.91
2005 07 29 12	50511.27	0.06	476.07	0.00	19.23	19.23	452.74
2005 07 30 12	50457.60	0.25	440.39	0.00	18.69	18.69	645.24
2005 07 31 12	50457.60	0.00	446.69	0.00	18.87	18.87	705.69
2005 08 01 12	50315.26	0.96	369.63	0.00	18.45	18.45	669.36
2005 08 02 12	50112.00	3.95	419.65	0.00	17.54	17.54	776.28
2005 08 03 12	50112.00	0.69	423.74	0.00	17.26	17.26	821.92
2005 08 04 12	49969.66	0.65	438.14	0.00	17.40	17.40	658.04
2005 08 05 12	49766.40	7.03	409.05	0.00	17.58	17.58	642.27
2005 08 06 12	49766.40	0.08	424.47	0.00	16.84	16.84	725.49
2005 08 07 12	49474.47	0.02	433.21	0.00	18.10	18.10	704.68
2005 08 08 12	49420.80	0.35	385.51	0.00	17.98	17.98	725.96
2005 08 09 12	49420.80	1.28	299.32	0.00	15.39	15.39	842.57
2005 08 10 12	49075.20	2.74	320.54	0.00	15.27	15.27	873.67
2005 08 11 12	49075.20	6.44	389.34	0.00	17.04	17.04	797.21
2005 08 12 12	49075.20	3.66	427.04	0.00	17.98	17.98	667.34
2005 08 13 12	48729.60	1.43	421.58	0.00	17.29	17.29	705.38
2005 08 14 12	48729.60	6.30	386.11	0.00	16.08	16.08	661.86
2005 08 15 12	48587.26	3.43	323.61	0.00	15.06	15.06	668.42
2005 08 16 12	48384.00	8.55	430.15	0.00	12.81	12.81	717.41
2005 08 17 12	48384.00	0.07	446.97	0.00	13.87	13.87	639.86
2005 08 18 12	48038.40	0.00	459.65	0.00	14.40	14.40	513.23
2005 08 19 12	48038.40	0.06	433.68	0.00	14.43	14.43	624.40
2005 08 20 12	48018.28	1.42	437.28	0.00	14.89	14.89	572.43
2005 08 21 12	47692.80	0.65	427.59	0.00	16.45	16.45	596.95
2005 08 22 12	47692.80	0.41	397.51	0.00	16.58	16.58	586.96
2005 08 23 12	47347.20	1.50	388.38	0.00	16.54	16.54	528.23
2005 08 24 12	47347.20	1.02	438.21	0.00	15.77	15.77	552.20
2005 08 25 12	47055.27	1.28	410.66	0.00	15.59	15.59	692.62
2005 08 26 12	47001.60	0.08	442.70	0.00	16.50	16.50	697.14
2005 08 27 12	47001.60	0.05	433.25	0.00	17.22	17.22	634.28
2005 08 28 12	46656.00	0.00	449.34	0.00	16.98	16.98	517.94
2005 08 29 12	46656.00	0.00	446.67	0.00	18.15	18.15	422.43
2005 08 30 12	46310.40	0.00	448.67	0.00	17.05	17.05	415.78
2005 08 31 12	46310.40	0.00	454.49	0.00	11.42	11.42	297.78
2005 09 01 12	46310.40	0.00	482.68	0.00	14.31	14.31	332.77
2005 09 02 12	45964.80	0.01	463.06	0.00	16.10	16.10	508.04
2005 09 03 12	45964.80	2.92	408.24	0.00	16.35	16.35	579.68
2005 09 04 12	45619.20	14.42	422.36	0.00	15.00	15.00	597.26
2005 09 05 12	45619.20	0.41	456.97	0.00	14.91	14.91	606.72
2005 09 06 12	45273.60	0.00	472.46	0.00	15.32	15.32	447.29
2005 09 07 12	45273.60	0.00	469.97	0.00	15.05	15.05	442.63
2005 09 08 12	45253.48	0.00	439.25	0.00	15.39	15.39	532.16
2005 09 09 12	44928.00	0.22	429.45	0.00	14.46	14.46	615.54
2005 09 10 12	44928.00	0.00	474.92	0.00	10.98	10.98	338.34
2005 09 11 12	44582.40	0.00	472.62	0.00	10.36	10.36	359.56
2005 09 12 12	44582.40	0.00	471.42	0.00	9.20	9.20	319.65
2005 09 13 12	44236.80	0.00	472.25	0.00	8.58	8.58	289.64
2005 09 14 12	44236.80	0.73	467.94	0.00	8.36	8.36	271.75
2005 09 15 12	43891.20	0.00	471.82	0.00	9.45	9.45	269.82
2005 09 16 12	43891.20	0.00	465.67	0.00	10.39	10.39	293.34
2005 09 17 12	43891.20	0.00	461.42	0.00	9.91	9.91	284.84
2005 09 18 12	43545.60	0.00	440.37	0.00	10.46	10.46	305.05
2005 09 19 12	43545.60	0.00	459.60	0.00	11.53	11.53	254.73
2005 09 20 12	43200.00	0.00	381.84	0.00	14.13	14.13	331.70
2005 09 21 12	43200.00	7.76	355.62	0.00	13.34	13.34	661.45
2005 09 22 12	42854.40	0.00	443.57	0.00	11.39	11.39	585.35
2005 09 23 12	42854.40	0.00	411.18	0.00	12.53	12.53	557.62
2005 09 24 12	42508.80	0.03	418.00	0.00	12.11	12.11	407.63
2005 09 25 12	42508.80	0.00	440.78	0.00	9.44	9.44	326.44
2005 09 26 12	42508.80	0.00	434.26	0.00	11.37	11.37	312.29
2005 09 27 12	42163.20	8.48	342.56	0.00	13.14	13.14	529.90
2005 09 28 12	42163.20	2.69	343.79	0.00	8.84	8.84	553.28
2005 09 29 12	41817.60	0.00	432.32	0.00	8.27	8.27	505.78
2005 09 30 12	41817.60	0.00	440.96	0.00	10.06	10.06	286.31
2005 10 01 12	41472.00	0.00	447.34	0.00	12.58	12.58	311.71
2005 10 02 12	41472.00	0.00	437.15	0.00	12.24	12.24	420.33
2005 10 03 12	41268.74	0.00	438.84	0.00	11.64	11.64	419.38
2005 10 04 12	41126.40	2.00	349.20	0.00	7.73	7.73	406.77
2005 10 05 12	41126.40	0.00	443.62	0.00	-0.00	-0.00	269.41
2005 10 06 12	40780.80	0.00	437.91	0.00	3.34	3.34	306.22
2005 10 07 12	40780.80	0.00	434.01	0.00	7.83	7.83	330.13
2005 10 08 12	40435.20	0.15	375.90	0.00	10.02	10.02	313.36
2005 10 09 12	40435.20	0.26	408.16	0.00	4.58	4.58	358.79
2005 10 10 12	40089.60	0.01	422.38	0.00	1.55	1.55	320.74
2005 10 11 12	40089.60	0.00	424.31	0.00	2.01	2.01	325.82
2005 10 12 12	40089.60	0.00	308.66	0.00	4.55	4.55	284.69
2005 10 13 12	39744.00	0.00	410.01	0.00	5.44	5.44	311.66
2005 10 14 12	39744.00	0.00	416.06	0.00	8.73	8.73	271.37
2005 10 15 12	39398.40	0.00	395.95	0.00	9.06	9.06	337.22
2005 10 16 12	39398.40	12.56	398.65	0.00	6.94	6.94	544.08
2005 10 17 12	39344.73	0.00	394.60	0.00	8.02	8.02	449.36
2005 10 18 12	39052.80	10.95	261.27	0.00	7.80	7.80	565.00
2005 10 19 12	39052.80	4.19	290.46	0.00	4.28	4.28	593.87
2005 10 20 12	38707.20	0.18	389.22	0.00	5.76	5.76	575.75
2005 10 21 12	38707.20	0.00	390.16	0.00	6.74	6.74	494.56
2005 10 22 12	38381.72	0.00	381.08	0.00	5.99	5.99	462.28
2005 10 23 12	38361.60	0.00	384.40	0.00	6.61	6.61	431.16
2005 10 24 12	38361.60	0.00	385.27	0.00	8.09	8.09	423.71
2005 10 25 12	38016.00	0.32	356.61	0.00	7.81	7.81	414.43
2005 10 26 12	38016.00	0.55	371.94	0.00	5.60	5.60	421.45
2005 10 27 12	37812.74	0.00	359.13	0.00	5.54	5.54	453.00
2005 10 28 12	37670.40	19.82	237.25	0.00	5.38	5.38	550.17
2005 10 29 12	37670.40	0.95	295.84	0.00	2.72	2.72	474.67
2005 10 30 12	37324.80	1.47	364.45	0.00	2.59	2.59	440.03
2005 10 31 12	37324.80	0.00	366.27	0.00	1.00	1.00	273.62
2005 11 01 12	37324.80	0.00	344.05	0.00	4.34	4.34	271.44
2005 11 02 12	36979.20	0.00	322.12	0.00	6.24	6.24	291.04
2005 11 03 12	36979.20	0.00	345.51	0.00	6.03	6.03	241.70
2005 11 04 12	36925.53	0.00	331.71	0.00	2.76	2.76	251.79
2005 11 05 12	36633.60	0.52	330.71	0.00	0.62	0.62	288.91
2005 11 06 12	36633.60	0.00	323.47	0.00	2.89	2.89	241.49
2005 11 07 12	36430.34	0.00	208.32	0.00	5.73	5.73	343.50
2005 11 08 12	36288.00	0.00	284.90	0.00	6.62	6.62	356.47
2005 11 09 12	36288.00	0.00	288.87	0.00	6.54	6.54	357.99
2005 11 10 12	36084.74	0.00	282.27	0.00	8.48	8.48	397.02
2005 11 11 12	35942.40	1.80	253.73	0.00	5.84	5.84	425.57
2005 11 12 12	35942.40	2.84	303.62	0.00	1.02	1.02	410.16
2005 11 13 12	35888.73	0.00	304.00	0.00	-0.28	-0.28	301.41
2005 11 14 12	35596.80	0.00	273.92	0.00	2.21	2.21	400.59
2005 11 15 12	35596.80	0.28	320.86	0.00	-2.22	-2.22	246.88
2005 11 16 12	35596.80	0.00	310.78	0.00	-5.00	-5.00	162.65
2005 11 17 12	35251.20	0.00	316.78	0.00	-2.32	-2.32	238.90
2005 11 18 12	35251.20	0.00	318.44	0.00	-3.66	-3.66	222.73
2005 11 19 12	35251.20	0.00	307.50	0.00	-1.83	-1.83	200.65
2005 11 20 12	35047.94	0.00	312.47	0.00	-2.29	-2.29	186.42
2005 11 21 12	34905.60	0.00	313.35	0.00	-0.67	-0.67	196.82
2005 11 22 12	34905.60	0.04	311.69	0.00	-1.15	-1.15	202.73
2005 11 23 12	34905.60	0.00	306.10	0.00	-0.75	-0.75	197.21
2005 11 24 12	34702.34	0.00	305.30	0.00	-1.29	-1.29	196.88
2005 11 25 12	34560.00	0.00	296.29	0.00	-1.92	-1.92	189.70
2005 11 26 12	34560.00	0.00	214.72	0.00	-1.62	-1.62	293.55
2005 11 27 12	34560.00	1.27	255.88	0.00	-10.19	-10.19	165.23
2005 11 28 12	34560.00	0.00	297.40	0.00	-13.34	-13.34	144.35
2005 11 29 12	34234.52	5.42	173.62	0.00	-7.89	-7.89	230.60
2005 11 30 12	34214.40	0.55	265.34	0.00	-4.11	-4.11	310.82
2005 12 01 12	34214.40	0.00	263.47	0.00	-3.66	-3.66	277.12
2005 12 02 12	34214.40	4.21	200.87	0.00	0.21	0.21	390.26
2005 12 03 12	34214.40	15.76	231.08	0.00	-4.96	-4.96	317.70
2005 12 04 12	34160.73	2.85	283.08	0.00	-12.42	-12.42	157.20
2005 12 05 12	33868.80	0.00	300.07	0.00	-13.88	-13.88	127.72
2005 12 06 12	33868.80	0.02	289.43	0.00	-11.53	-11.53	146.34
2005 12 07 12	33868.80	1.10	289.41	0.00	-11.62	-11.62	180.84
2005 12 08 12	33868.80	0.00	274.59	0.00	-14.58	-14.58	124.52
2005 12 09 12	33868.80	0.00	292.31	0.00	-10.65	-10.65	154.37
2005 12 10 12	33868.80	0.00	292.67	0.00	-8.38	-8.38	187.69
2005 12 11 12	33868.80	0.00	289.18	0.00	-8.60	-8.60	164.78
2005 12 12 12	33815.13	0.00	290.54	0.00	-7.76	-7.76	169.94
2005 12 13 12	33665.54	0.00	275.35	0.00	-5.90	-5.90	233.44
2005 12 14 12	33543.32	0.00	297.19	0.00	-11.77	-11.77	177.68
2005 12 15 12	33523.20	0.00	288.14	0.00	-13.72	-13.72	121.26
2005 12 16 12	33523.20	0.00	282.80	0.00	-12.13	-12.13	126.81
2005 12 17 12	33523.20	0.00	251.43	0.00	-10.52	-10.52	141.66
2005 12 18 12	33523.20	3.80	220.22	0.00	-7.85	-7.85	224.38
2005 12 19 12	33523.20	1.38	264.11	0.00	-3.92	-3.92	345.42
2005 12 20 12	33523.20	0.61	272.59	0.00	-1.98	-1.98	359.40
2005 12 21 12	33523.20	0.35	265.76	0.00	-0.92	-0.92	320.59
2005 12 22 12	33523.20	1.00	246.25	0.00	0.69	0.69	332.85
2005 12 23 12	33523.20	0.04	266.64	0.00	-0.15	-0.15	374.58
2005 12 24 12	33523.20	0.00	276.92	0.00	-3.11	-3.11	280.88
2005 12 25 12	33523.20	0.00	272.38	0.00	-1.70	-1.70	246.98
2005 12 26 12	33523.20	1.13	217.16	0.00	-1.63	-1.63	307.52
2005 12 27 12	33523.20	4.89	250.83	0.00	-4.22	-4.22	317.13
2005 12 28 12	33543.32	1.30	229.33	0.00	-2.28	-2.28	340.67
2005 12 29 12	33815.13	0.00	261.30	0.00	-3.09	-3.09	319.98
2005 12 30 12	33868.80	0.00	200.43	0.00	-7.43	-7.43	209.21
2005 12 31 12	33868.80	0.00	219.30	0.00	-2.07	-2.07	328.31
2006 01 01 12	33868.80	8.36	259.03	0.00	-3.58	-3.58	320.30
2006 01 02 12	33868.80	0.05	212.89	0.00	-1.95	-1.95	333.43
2006 01 03 12	33868.80	11.40	261.59	0.00	-1.82	-1.82	376.98
2006 01 04 12	33868.80	0.20	270.46	0.00	-4.38	-4.38	294.34
2006 01 05 12	33868.80	0.00	276.88	0.00	-5.43	-5.43	232.54
2006 01 06 12	33888.92	0.00	254.39	0.00	-2.09	-2.09	189.46
2006 01 07 12	34214.40	0.00	275.11	0.00	-0.93	-0.93	231.79
2006 01 08 12	34214.40	0.00	254.80	0.00	-5.62	-5.62	226.41
2006 01 09 12	34214.40	0.00	281.91	0.00	-9.94	-9.94	195.53
2006 01 10 12	34214.40	0.01	285.05	0.00	-7.78	-7.78	151.28
2006 01 11 12	34214.40	0.00	277.89	0.00	-4.92	-4.92	153.76
2006 01 12 12	34356.74	0.04	276.62	0.00	-4.88	-4.88	251.75
2006 01 13 12	34560.00	0.00	278.22	0.00	-5.86	-5.86	221.09
2006 01 14 12	34560.00	0.00	267.06	0.00	-2.52	-2.52	263.14
2006 01 15 12	34560.00	4.86	250.28	0.00	-3.75	-3.75	274.92
2006 01 16 12	34560.00	0.27	292.23	0.00	-10.84	-10.84	181.62
2006 01 17 12	34905.60	1.81	285.50	0.00	-10.75	-10.75	174.49
2006 01 18 12	34905.60	0.00	257.66	0.00	-4.59	-4.59	256.63
2006 01 19 12	34905.60	8.81	264.87	0.00	-7.33	-7.33	258.61
2006 01 20 12	34905.60	0.28	306.47	0.00	-11.75	-11.75	190.79
2006 01 21 12	35251.20	0.53	291.54	0.00	-11.04	-11.04	163.63
2006 01 22 12	35251.20	0.00	308.73	0.00	-12.22	-12.22	164.37
2006 01 23 12	35251.20	0.00	307.89	0.00	-13.16	-13.16	145.25
2006 01 24 12	35393.54	0.00	311.34	0.00	-9.20	-9.20	188.08
2006 01 25 12	35596.80	5.24	252.40	0.00	-6.44	-6.44	225.21
2006 01 26 12	35596.80	2.84	298.55	0.00	-5.09	-5.09	289.92
2006 01 27 12	35596.80	8.86	236.57	0.00	-8.01	-8.01	243.75
2006 01 28 12	35942.40	1.71	258.83	0.00	-9.45	-9.45	222.56
2006 01 29 12	35942.40	3.59	240.08	0.00	-4.66	-4.66	317.10
2006 01 30 12	35942.40	0.58	279.94	0.00	-4.89	-4.89	307.52
2006 01 31 12	36288.00	2.16	266.24	0.00	-2.47	-2.47	356.36
2006 02 01 12	36288.00	3.81	157.30	0.00	-4.43	-4.43	310.08
2006 02 02 12	36288.00	6.59	257.88	0.00	-1.63	-1.63	405.49
2006 02 03 12	36633.60	0.05	296.61	0.00	-4.43	-4.43	317.87
2006 02 04 12	36633.60	0.52	300.74	0.00	-4.78	-4.78	242.21
2006 02 05 12	36633.60	0.01	309.10	0.00	-4.62	-4.62	268.36
2006 02 06 12	36979.20	0.00	340.38	0.00	-10.09	-10.09	176.37
2006 02 07 12	36979.20	0.00	340.47	0.00	-5.64	-5.64	157.53
2006 02 08 12	36979.20	0.00	349.11	0.00	-5.21	-5.21	160.44
2006 02 09 12	37324.80	0.00	350.37	0.00	-4.94	-4.94	165.90
2006 02 10 12	37324.80	0.00	351.81	0.00	-7.04	-7.04	173.13
2006 02 11 12	37616.73	0.00	354.47	0.00	-10.40	-10.40	150.70
2006 02 12 12	37670.40	0.00	349.65	0.00	-7.73	-7.73	162.44
2006 02 13 12	37670.40	0.00	357.92	0.00	-6.57	-6.57	182.63
2006 02 14 12	38016.00	0.00	267.24	0.00	-5.19	-5.19	192.23
2006 02 15 12	38016.00	0.36	243.36	0.00	-4.36	-4.36	223.16
2006 02 16 12	38036.12	3.85	365.08	0.00	-12.72	-12.72	155.52
2006 02 17 12	38361.60	0.13	304.13	0.00	-12.31	-12.31	139.97
2006 02 18 12	38361.60	0.00	284.24	0.00	-9.59	-9.59	187.79
2006 02 19 12	38707.20	1.35	220.12	0.00	-8.09	-8.09	236.95
2006 02 20 12	38707.20	6.23	310.91	0.00	-9.76	-9.76	221.03
2006 02 21 12	38849.54	0.00	376.18	0.00	-13.20	-13.20	165.50
2006 02 22 12	39052.80	0.00	378.81	0.00	-12.69	-12.69	159.99
2006 02 23 12	39052.80	0.00	382.51	0.00	-9.12	-9.12	195.17
2006 02 24 12	39398.40	0.00	385.99	0.00	-7.05	-7.05	188.97
2006 02 25 12	39398.40	0.00	389.87	0.00	-6.25	-6.25	180.60
2006 02 26 12	39744.00	0.00	350.32	0.00	-4.11	-4.11	194.55
2006 02 27 12	39744.00	0.50	378.27	0.00	-1.06	-1.06	256.63
2006 02 28 12	39744.00	0.01	265.91	0.00	0.17	0.17	406.43
2006 03 01 12	40089.60	1.44	388.64	0.00	-3.77	-3.77	335.16
2006 03 02 12	40089.60	0.00	422.12	0.00	-3.67	-3.67	304.09
2006 03 03 12	40435.20	0.00	417.01	0.00	-2.95	-2.95	245.85
2006 03 04 12	40435.20	1.92	383.71	0.00	-3.07	-3.07	290.74
2006 03 05 12	40780.80	0.00	423.86	0.00	-4.79	-4.79	241.44
2006 03 06 12	40780.80	0.00	354.56	0.00	-0.30	-0.30	283.62
2006 03 07 12	40780.80	1.16	358.13	0.00	-1.19	-1.19	341.45
2006 03 08 12	41126.40	10.27	322.35	0.00	-5.33	-5.33	296.72
2006 03 09 12	41126.40	6.13	348.63	0.00	-7.25	-7.25	266.54
2006 03 10 12	41472.00	18.43	343.84	0.00	-8.25	-8.25	237.81
2006 03 11 12	41472.00	4.02	400.77	0.00	-10.35	-10.35	201.79
2006 03 12 12	41817.60	4.56	363.42	0.00	-9.99	-9.99	203.97
2006 03 13 12	41817.60	1.63	351.34	0.00	-9.74	-9.74	195.71
2006 03 14 12	41817.60	0.13	428.63	0.00	-9.85	-9.85	210.12
2006 03 15 12	42163.20	2.58	430.66	0.00	-4.98	-4.98	286.90
2006 03 16 12	42163.20	0.00	421.09	0.00	-7.27	-7.27	223.05
2006 03 17 12	42508.80	0.98	391.78	0.00	-3.69	-3.69	284.95
2006 03 18 12	42508.80	2.31	399.34	0.00	-3.29	-3.29	300.27
2006 03 19 12	42854.40	2.75	419.29	0.00	-6.24	-6.24	254.11
2006 03 20 12	42854.40	4.72	433.31	0.00	-7.39	-7.39	271.27
2006 03 21 12	43200.00	4.09	393.02	0.00	-5.44	-5.44	304.01
2006 03 22 12	43200.00	0.00	465.74	0.00	-6.38	-6.38	282.85
2006 03 23 12	43200.00	0.00	465.63	0.00	-6.38	-6.38	244.75
2006 03 24 12	43545.60	0.00	443.10	0.00	-3.62	-3.62	270.42
2006 03 25 12	43545.60	0.00	440.26	0.00	-1.01	-1.01	299.26
2006 03 26 12	43891.20	2.53	471.41	0.00	-1.38	-1.38	319.21
2006 03 27 12	43891.20	0.00	394.68	0.00	-5.25	-5.25	242.78
2006 03 28 12	44236.80	2.55	322.75	0.00	-0.85	-0.85	374.22
2006 03 29 12	44236.80	31.94	393.33	0.00	-1.03	-1.03	418.70
2006 03 30 12	44582.40	1.96	455.22	0.00	-4.96	-4.96	278.73
2006 03 31 12	44582.40	0.08	411.52	0.00	-3.21	-3.21	309.52
2006 04 01 12	44582.40	0.09	385.56	0.00	-2.13	-2.13	380.27
2006 04 02 12	44928.00	9.21	450.74	0.00	-2.60	-2.60	345.60
2006 04 03 12	44928.00	0.02	436.32	0.00	-0.83	-0.83	331.30
2006 04 04 12	45273.60	0.84	458.99	0.00	0.95	0.95	412.21
2006 04 05 12	45273.60	18.59	414.26	0.00	0.92	0.92	408.83
2006 04 06 12	45619.20	6.19	309.64	0.00	-3.82	-3.82	307.58
2006 04 07 12	45619.20	2.38	467.42	0.00	-2.26	-2.26	352.28
2006 04 08 12	45619.20	0.45	490.21	0.00	1.45	1.45	351.45
2006 04 09 12	45964.80	0.00	484.64	0.00	2.32	2.32	304.99
2006 04 10 12	45964.80	0.00	492.38	0.00	2.88	2.88	312.96
2006 04 11 12	46310.40	0.00	447.73	0.00	1.06	1.06	345.13
2006 04 12 12	46310.40	0.00	485.17	0.00	3.31	3.31	350.70
2006 04 13 12	46656.00	0.00	492.42	0.00	5.78	5.78	330.39
2006 04 14 12	46656.00	0.08	412.61	0.00	6.44	6.44	367.94
2006 04 15 12	46656.00	21.44	398.12	0.00	3.85	3.85	495.26
2006 04 16 12	47001.60	0.00	491.82	0.00	3.15	3.15	429.91
2006 04 17 12	47001.60	5.35	326.47	0.00	1.72	1.72	340.87
2006 04 18 12	47347.20	0.01	493.43	0.00	-5.59	-5.59	244.68
2006 04 19 12	47347.20	0.00	506.74	0.00	-4.11	-4.11	232.12
2006 04 20 12	47550.46	0.00	510.05	0.00	-0.06	-0.06	271.80
2006 04 21 12	47692.80	0.73	445.92	0.00	4.74	4.74	314.81
2006 04 22 12	47692.80	0.00	501.37	0.00	6.85	6.85	354.26
2006 04 23 12	48038.40	0.00	445.36	0.00	4.69	4.69	355.19
2006 04 24 12	48038.40	0.80	466.71	0.00	2.08	2.08	341.93
2006 04 25 12	48363.88	0.00	447.14	0.00	4.35	4.35	422.31
2006 04 26 12	48384.00	0.00	490.51	0.00	5.71	5.71	378.13
2006 04 27 12	48384.00	0.00	491.35	0.00	6.76	6.76	331.02
2006 04 28 12	48729.60	0.00	503.49	0.00	5.73	5.73	422.53
2006 04 29 12	48729.60	0.00	509.48	0.00	4.84	4.84	381.06
2006 04 30 12	48783.27	0.01	502.23	0.00	7.63	7.63	404.28
2006 05 01 12	49075.20	0.06	520.94	0.00	7.65	7.65	419.85
2006 05 02 12	49075.20	3.07	510.97	0.00	9.78	9.78	477.75
2006 05 03 12	49420.80	1.32	506.13	0.00	8.89	8.89	380.63
2006 05 04 12	49420.80	0.67	492.09	0.00	7.52	7.52	412.07
2006 05 05 12	49420.80	1.75	481.09	0.00	5.45	5.45	400.94
2006 05 06 12	49766.40	0.01	528.17	0.00	4.89	4.89	423.24
2006 05 07 12	49766.40	0.00	530.84	0.00	7.31	7.31	411.14
2006 05 08 12	49766.40	0.00	476.50	0.00	9.02	9.02	447.60
2006 05 09 12	50112.00	0.02	542.70	0.00	6.16	6.16	395.99
2006 05 10 12	50112.00	0.00	555.22	0.00	3.85	3.85	262.15
2006 05 11 12	50112.00	0.00	512.90	0.00	6.26	6.26	272.70
