  36.64
 200.00
1452362241
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2002 07 02 12	52185.60	5.45	444.92	0.00	26.23	26.23	2316.93
2002 07 03 12	52184.89	0.01	371.58	0.00	26.10	26.10	2575.79
2002 07 04 12	52108.19	1.34	390.36	0.00	26.60	26.60	2629.30
2002 07 05 12	52025.63	0.10	513.58	0.00	27.14	27.14	2711.97
2002 07 06 12	51896.21	0.57	454.13	0.00	27.78	27.78	2747.11
2002 07 07 12	51841.14	0.44	536.22	0.00	28.32	28.32	2911.45
2002 07 08 12	51840.00	0.00	549.68	0.00	26.77	26.77	2451.23
2002 07 09 12	51840.00	0.07	545.80	0.00	27.55	27.55	2552.97
2002 07 10 12	51840.00	10.88	390.58	0.00	28.10	28.10	2758.55
2002 07 11 12	51762.59	3.70	455.14	0.00	26.06	26.06	2642.61
2002 07 12 12	51635.26	8.38	306.76	0.00	25.25	25.25	2535.69
2002 07 13 12	51495.54	5.84	357.86	0.00	23.17	23.17	2317.58
2002 07 14 12	51494.40	1.30	443.58	0.00	23.66	23.66	2311.64
2002 07 15 12	51494.40	4.09	386.06	0.00	24.33	24.33	2279.16
2002 07 16 12	51458.56	0.23	409.76	0.00	24.60	24.60	2333.90
2002 07 17 12	51289.66	3.35	342.38	0.00	23.93	23.93	2410.39
2002 07 18 12	51148.80	42.43	294.01	0.00	23.43	23.43	2456.42
2002 07 19 12	51148.80	17.46	308.14	0.00	24.46	24.46	2594.32
2002 07 20 12	51148.80	0.09	483.74	0.00	26.88	26.88	2707.16
2002 07 21 12	50988.83	0.16	505.36	0.00	27.94	27.94	2779.84
2002 07 22 12	50804.34	0.00	359.63	0.00	26.28	26.28	2737.70
2002 07 23 12	50803.20	19.77	353.74	0.00	26.32	26.32	2669.67
2002 07 24 12	50803.20	0.00	525.38	0.00	25.23	25.23	2483.96
2002 07 25 12	50643.23	0.00	466.82	0.00	27.17	27.17	2935.46
2002 07 26 12	50457.60	0.00	527.41	0.00	27.73	27.73	2964.63
2002 07 27 12	50457.60	0.00	541.22	0.00	27.49	27.49	2852.58
2002 07 28 12	50456.89	0.00	472.68	0.00	27.06	27.06	2816.41
2002 07 29 12	50168.21	0.05	446.36	0.00	26.56	26.56	2675.12
2002 07 30 12	50112.00	8.85	366.19	0.00	25.41	25.41	2548.68
2002 07 31 12	50112.00	3.98	444.51	0.00	26.85	26.85	2758.59
2002 08 01 12	49907.26	0.62	519.30	0.00	27.31	27.31	2758.03
2002 08 02 12	49766.40	0.90	460.48	0.00	28.14	28.14	2906.93
2002 08 03 12	49766.40	0.69	528.72	0.00	29.05	29.05	2858.30
2002 08 04 12	49606.43	0.00	537.95	0.00	28.66	28.66	2789.36
2002 08 05 12	49420.80	0.00	547.56	0.00	28.47	28.47	2636.51
2002 08 06 12	49420.80	5.21	388.36	0.00	27.37	27.37	2602.17
2002 08 07 12	49303.66	0.52	554.27	0.00	23.67	23.67	2327.58
2002 08 08 12	49075.20	0.00	569.08	0.00	19.87	19.87	1701.18
2002 08 09 12	49075.20	0.00	528.30	0.00	21.97	21.97	1844.05
2002 08 10 12	48915.23	0.30	448.55	0.00	25.00	25.00	2303.52
2002 08 11 12	48729.60	0.88	475.84	0.00	25.51	25.51	2388.89
2002 08 12 12	48729.60	8.49	426.35	0.00	24.31	24.31	2332.72
2002 08 13 12	48482.32	58.64	296.43	0.00	23.82	23.82	2521.72
2002 08 14 12	48384.00	5.97	268.01	0.00	21.15	21.15	2241.50
2002 08 15 12	48384.00	0.34	508.53	0.00	23.39	23.39	2396.13
2002 08 16 12	48039.54	0.14	428.58	0.00	24.56	24.56	2512.53
2002 08 17 12	48038.40	4.52	373.10	0.00	25.24	25.24	2634.43
2002 08 18 12	48002.56	0.11	493.95	0.00	27.03	27.03	2630.64
2002 08 19 12	47692.80	0.00	468.26	0.00	27.54	27.54	2879.24
2002 08 20 12	47692.80	4.52	376.63	0.00	28.01	28.01	2972.25
2002 08 21 12	47445.52	2.49	514.47	0.00	27.72	27.72	2929.13
2002 08 22 12	47347.20	0.00	529.27	0.00	27.27	27.27	2837.34
2002 08 23 12	47347.20	2.07	324.05	0.00	27.16	27.16	2869.96
2002 08 24 12	47001.60	13.17	460.87	0.00	27.50	27.50	2764.77
2002 08 25 12	47001.60	2.45	410.14	0.00	25.32	25.32	2492.83
2002 08 26 12	46841.63	0.21	459.52	0.00	24.27	24.27	2255.10
2002 08 27 12	46656.00	0.04	510.23	0.00	24.14	24.14	2238.12
2002 08 28 12	46656.00	0.00	532.91	0.00	24.51	24.51	2266.03
2002 08 29 12	46310.40	0.00	538.39	0.00	23.14	23.14	2096.04
2002 08 30 12	46310.40	0.00	494.57	0.00	23.11	23.11	2149.00
2002 08 31 12	46150.43	0.00	469.94	0.00	25.19	25.19	2434.27
2002 09 01 12	45964.80	0.00	316.85	0.00	25.13	25.13	2502.08
2002 09 02 12	45964.80	0.00	477.39	0.00	25.81	25.81	2507.22
2002 09 03 12	45619.20	0.00	508.38	0.00	26.23	26.23	2404.53
2002 09 04 12	45619.20	1.61	490.86	0.00	27.95	27.95	2511.45
2002 09 05 12	45329.81	0.07	502.85	0.00	26.94	26.94	2654.10
2002 09 06 12	45273.60	0.00	511.73	0.00	24.58	24.58	2100.70
2002 09 07 12	45273.60	2.82	459.86	0.00	24.81	24.81	2203.75
2002 09 08 12	44928.00	0.22	439.22	0.00	26.68	26.68	2589.28
2002 09 09 12	44928.00	0.00	291.81	0.00	25.33	25.33	2322.41
2002 09 10 12	44582.40	0.00	496.41	0.00	25.11	25.11	2266.26
2002 09 11 12	44582.40	0.00	479.73	0.00	23.12	23.12	2086.88
2002 09 12 12	44582.40	0.00	484.90	0.00	20.36	20.36	1635.74
2002 09 13 12	44236.80	0.00	415.22	0.00	20.97	20.97	1510.80
2002 09 14 12	44236.80	0.49	449.20	0.00	23.05	23.05	1836.23
2002 09 15 12	43891.20	0.72	377.28	0.00	24.07	24.07	2243.32
2002 09 16 12	43891.20	0.01	259.22	0.00	22.68	22.68	2253.81
2002 09 17 12	43545.60	16.22	329.35	0.00	23.02	23.02	2275.00
2002 09 18 12	43545.60	0.00	448.69	0.00	23.47	23.47	2382.54
2002 09 19 12	43545.60	8.38	240.39	0.00	23.64	23.64	2527.75
2002 09 20 12	43200.00	27.95	381.33	0.00	20.36	20.36	2102.29
2002 09 21 12	43200.00	0.10	485.58	0.00	20.55	20.55	1816.75
2002 09 22 12	42854.40	0.00	440.48	0.00	18.27	18.27	1555.57
2002 09 23 12	42854.40	0.00	494.14	0.00	14.01	14.01	993.88
2002 09 24 12	42854.40	0.00	483.62	0.00	15.04	15.04	1021.55
2002 09 25 12	42508.80	1.80	481.58	0.00	15.71	15.71	1232.30
2002 09 26 12	42508.80	0.00	464.86	0.00	17.58	17.58	1602.36
2002 09 27 12	42163.20	0.00	472.36	0.00	18.19	18.19	1610.87
2002 09 28 12	42163.20	0.00	465.11	0.00	20.19	20.19	1681.25
2002 09 29 12	41817.60	0.00	462.75	0.00	21.89	21.89	2013.81
2002 09 30 12	41817.60	0.00	462.98	0.00	21.48	21.48	1976.61
2002 10 01 12	41817.60	0.00	462.43	0.00	22.99	22.99	2020.80
2002 10 02 12	41472.00	0.00	357.95	0.00	22.33	22.33	1934.60
2002 10 03 12	41472.00	0.07	357.29	0.00	23.91	23.91	2402.51
2002 10 04 12	41126.40	0.51	436.37	0.00	22.44	22.44	2201.89
2002 10 05 12	41126.40	0.00	470.96	0.00	15.89	15.89	1227.73
2002 10 06 12	41070.19	2.47	312.37	0.00	16.24	16.24	1358.79
2002 10 07 12	40780.80	0.03	467.40	0.00	13.98	13.98	1102.60
2002 10 08 12	40780.80	0.07	351.63	0.00	12.49	12.49	906.32
2002 10 09 12	40435.20	1.19	112.84	0.00	13.06	13.06	1274.49
2002 10 10 12	40435.20	2.34	147.97	0.00	14.23	14.23	1496.72
2002 10 11 12	40249.57	0.00	297.32	0.00	17.55	17.55	1765.81
2002 10 12 12	40089.60	0.00	399.90	0.00	18.65	18.65	1795.01
2002 10 13 12	40089.60	2.08	443.97	0.00	11.29	11.29	964.06
2002 10 14 12	39744.00	0.00	441.88	0.00	6.82	6.82	570.87
2002 10 15 12	39744.00	0.00	445.82	0.00	10.09	10.09	737.10
2002 10 16 12	39558.37	0.00	369.04	0.00	7.40	7.40	725.59
2002 10 17 12	39398.40	0.78	386.30	0.00	9.18	9.18	860.85
2002 10 18 12	39398.40	0.61	225.49	0.00	11.46	11.46	1027.79
2002 10 19 12	39052.80	11.51	103.94	0.00	13.25	13.25	1425.15
2002 10 20 12	39052.80	0.45	153.01	0.00	9.45	9.45	969.22
2002 10 21 12	38954.48	0.00	412.91	0.00	9.96	9.96	902.34
2002 10 22 12	38707.20	0.00	412.22	0.00	13.48	13.48	1132.86
2002 10 23 12	38707.20	0.71	280.15	0.00	11.63	11.63	1054.09
2002 10 24 12	38397.44	0.14	170.29	0.00	10.31	10.31	1104.50
2002 10 25 12	38361.60	12.16	188.12	0.00	12.44	12.44	1323.33
2002 10 26 12	38360.46	0.07	371.45	0.00	12.21	12.21	1196.94
2002 10 27 12	38016.00	0.15	164.75	0.00	8.46	8.46	969.13
2002 10 28 12	38016.00	3.42	106.10	0.00	10.98	10.98	1233.49
2002 10 29 12	37917.68	26.81	271.27	0.00	11.70	11.70	1277.51
2002 10 30 12	37670.40	0.27	167.76	0.00	9.17	9.17	1038.84
2002 10 31 12	37670.40	0.91	368.91	0.00	7.95	7.95	913.50
2002 11 01 12	37484.77	0.06	209.09	0.00	5.54	5.54	708.89
2002 11 02 12	37324.80	4.41	87.99	0.00	2.56	2.56	578.91
2002 11 03 12	37324.80	6.92	125.58	0.00	5.51	5.51	836.61
2002 11 04 12	37096.34	0.41	247.20	0.00	7.86	7.86	976.56
2002 11 05 12	36979.20	7.36	140.37	0.00	8.94	8.94	1054.20
2002 11 06 12	36979.20	0.10	334.82	0.00	8.52	8.52	906.23
2002 11 07 12	36793.57	0.00	332.72	0.00	8.40	8.40	730.80
2002 11 08 12	36633.60	0.00	331.62	0.00	10.76	10.76	895.18
2002 11 09 12	36633.60	0.00	265.49	0.00	15.64	15.64	1548.52
2002 11 10 12	36492.74	0.00	279.15	0.00	17.57	17.57	1683.23
2002 11 11 12	36288.00	0.00	324.21	0.00	8.79	8.79	827.21
2002 11 12 12	36288.00	0.00	322.08	0.00	4.38	4.38	600.82
2002 11 13 12	36231.79	0.00	318.17	0.00	7.05	7.05	652.83
2002 11 14 12	35978.24	0.64	247.12	0.00	8.51	8.51	797.49
2002 11 15 12	35942.40	7.68	204.70	0.00	8.56	8.56	991.53
2002 11 16 12	35942.40	0.00	226.41	0.00	3.86	3.86	638.54
2002 11 17 12	35756.77	0.00	306.68	0.00	4.71	4.71	632.26
2002 11 18 12	35596.80	0.00	278.81	0.00	8.07	8.07	847.07
2002 11 19 12	35596.80	0.00	307.35	0.00	9.46	9.46	770.74
2002 11 20 12	35595.66	0.00	287.05	0.00	9.38	9.38	663.51
2002 11 21 12	35411.17	0.00	243.43	0.00	8.35	8.35	716.64
2002 11 22 12	35251.20	0.00	304.01	0.00	5.14	5.14	600.90
2002 11 23 12	35251.20	0.00	292.71	0.00	5.92	5.92	614.17
2002 11 24 12	35251.20	0.00	270.51	0.00	10.31	10.31	840.11
2002 11 25 12	35110.34	0.02	216.31	0.00	3.83	3.83	608.04
2002 11 26 12	34941.44	0.00	169.79	0.00	1.78	1.78	501.54
2002 11 27 12	34905.60	0.00	258.38	0.00	0.20	0.20	388.51
2002 11 28 12	34905.60	0.00	294.09	0.00	2.04	2.04	452.62
2002 11 29 12	34904.46	0.00	286.32	0.00	5.90	5.90	577.30
2002 11 30 12	34764.74	0.00	295.63	0.00	4.67	4.67	527.83
2002 12 01 12	34637.41	0.00	290.91	0.00	-0.60	-0.60	305.72
2002 12 02 12	34560.00	0.01	281.57	0.00	4.32	4.32	494.86
2002 12 03 12	34560.00	0.02	181.89	0.00	0.66	0.66	547.58
2002 12 04 12	34560.00	29.29	69.74	0.00	-1.86	-1.86	497.21
2002 12 05 12	34558.86	1.82	231.17	0.00	-4.01	-4.01	395.57
2002 12 06 12	34503.79	0.21	292.20	0.00	-6.65	-6.65	338.81
2002 12 07 12	34374.37	0.01	279.48	0.00	-0.83	-0.83	481.50
2002 12 08 12	34291.81	0.00	107.52	0.00	1.96	1.96	585.02
2002 12 09 12	34215.11	0.00	239.46	0.00	0.82	0.82	494.79
2002 12 10 12	34214.40	0.33	260.00	0.00	3.39	3.39	582.41
2002 12 11 12	34214.40	0.00	277.68	0.00	3.32	3.32	560.72
2002 12 12 12	34214.40	0.00	169.43	0.00	3.29	3.29	686.72
2002 12 13 12	34214.40	15.69	136.85	0.00	5.24	5.24	832.52
2002 12 14 12	34214.40	0.18	278.56	0.00	4.74	4.74	699.26
2002 12 15 12	34214.40	0.00	272.42	0.00	7.13	7.13	759.60
2002 12 16 12	34213.26	0.00	255.73	0.00	9.98	9.98	1039.22
2002 12 17 12	34196.14	0.50	191.34	0.00	13.01	13.01	1375.37
2002 12 18 12	34158.19	16.53	151.06	0.00	15.18	15.18	1574.17
2002 12 19 12	34158.19	3.84	71.86	0.00	9.87	9.87	1131.74
2002 12 20 12	34158.19	0.00	282.16	0.00	3.57	3.57	522.36
2002 12 21 12	34158.19	0.00	233.03	0.00	3.37	3.37	454.18
2002 12 22 12	34158.19	1.64	278.10	0.00	3.59	3.59	554.04
2002 12 23 12	34158.19	5.90	131.15	0.00	3.14	3.14	478.58
2002 12 24 12	34196.14	14.94	76.78	0.00	-0.02	-0.02	557.46
2002 12 25 12	34196.14	0.01	284.52	0.00	-5.32	-5.32	359.11
2002 12 26 12	34213.26	0.23	244.35	0.00	-6.22	-6.22	319.14
2002 12 27 12	34214.40	0.05	224.25	0.00	-1.75	-1.75	466.44
2002 12 28 12	34214.40	0.00	274.60	0.00	-0.02	-0.02	471.83
2002 12 29 12	34214.40	0.23	274.98	0.00	6.56	6.56	724.96
2002 12 30 12	34214.40	1.41	154.25	0.00	13.19	13.19	1401.08
2002 12 31 12	34214.40	27.00	162.34	0.00	8.50	8.50	1010.31
2003 01 01 12	34214.40	0.00	175.66	0.00	2.76	2.76	583.51
2003 01 02 12	34250.24	3.73	136.45	0.00	0.92	0.92	570.31
2003 01 03 12	34331.54	0.00	261.92	0.00	-0.74	-0.74	424.50
2003 01 04 12	34419.14	0.00	198.20	0.00	2.33	2.33	551.62
2003 01 05 12	34541.75	0.00	261.04	0.00	3.15	3.15	644.50
2003 01 06 12	34560.00	0.00	267.74	0.00	1.48	1.48	567.91
2003 01 07 12	34560.00	0.00	263.55	0.00	1.03	1.03	481.54
2003 01 08 12	34560.00	0.00	266.22	0.00	6.53	6.53	700.91
2003 01 09 12	34560.71	0.00	256.15	0.00	7.91	7.91	726.13
2003 01 10 12	34719.97	0.00	261.39	0.00	-0.27	-0.27	340.39
2003 01 11 12	34849.39	0.00	276.77	0.00	-3.93	-3.93	206.57
2003 01 12 12	34905.60	0.00	152.32	0.00	-3.94	-3.94	204.50
2003 01 13 12	34905.60	0.00	268.97	0.00	0.39	0.39	428.35
2003 01 14 12	34905.60	0.00	279.50	0.00	0.75	0.75	478.15
2003 01 15 12	35022.75	0.00	188.62	0.00	-1.76	-1.76	233.08
2003 01 16 12	35195.00	4.19	65.77	0.00	-2.78	-2.78	419.77
2003 01 17 12	35251.20	0.01	298.89	0.00	-8.73	-8.73	266.39
2003 01 18 12	35251.20	0.09	205.78	0.00	-8.19	-8.19	286.36
2003 01 19 12	35287.04	1.13	285.54	0.00	-2.93	-2.93	401.20
2003 01 20 12	35498.48	0.00	284.59	0.00	4.29	4.29	614.32
2003 01 21 12	35596.80	0.00	232.35	0.00	1.04	1.04	533.19
2003 01 22 12	35596.80	0.00	118.43	0.00	-5.02	-5.02	262.46
2003 01 23 12	35632.64	0.30	296.55	0.00	-11.58	-11.58	188.78
2003 01 24 12	35886.19	0.00	138.25	0.00	-12.50	-12.50	190.90
2003 01 25 12	35942.40	0.00	299.54	0.00	-5.82	-5.82	309.28
2003 01 26 12	35942.40	0.00	195.82	0.00	-3.32	-3.32	337.79
2003 01 27 12	36102.37	0.00	251.48	0.00	-5.30	-5.30	224.36
2003 01 28 12	36288.00	0.00	234.46	0.00	3.03	3.03	675.99
2003 01 29 12	36288.00	5.04	193.91	0.00	4.74	4.74	780.51
2003 01 30 12	36323.84	0.00	292.11	0.00	1.16	1.16	524.78
2003 01 31 12	36632.46	1.33	269.20	0.00	3.70	3.70	655.12
2003 02 01 12	36633.60	0.00	296.12	0.00	5.24	5.24	677.71
2003 02 02 12	36634.31	0.00	305.31	0.00	10.15	10.15	928.10
2003 02 03 12	36960.94	0.57	246.91	0.00	13.30	13.30	1338.66
2003 02 04 12	36979.20	0.00	326.02	0.00	0.50	0.50	430.30
2003 02 05 12	36979.20	0.00	302.87	0.00	-0.68	-0.68	310.45
2003 02 06 12	37306.55	9.82	84.62	0.00	-1.32	-1.32	485.12
2003 02 07 12	37324.80	2.36	335.65	0.00	-6.53	-6.53	322.92
2003 02 08 12	37324.80	1.19	332.39	0.00	-6.00	-6.00	308.33
2003 02 09 12	37669.26	2.34	106.93	0.00	-1.62	-1.62	473.15
2003 02 10 12	37670.40	3.43	325.47	0.00	0.63	0.63	548.26
2003 02 11 12	37706.24	0.05	338.17	0.00	1.82	1.82	510.89
2003 02 12 12	38016.00	0.00	339.10	0.00	1.76	1.76	423.71
2003 02 13 12	38016.00	0.00	314.01	0.00	5.45	5.45	528.44
2003 02 14 12	38133.14	27.02	257.70	0.00	10.93	10.93	1183.26
2003 02 15 12	38361.60	1.52	184.52	0.00	13.10	13.10	1390.43
2003 02 16 12	38361.60	1.28	76.61	0.00	-2.69	-2.69	424.92
2003 02 17 12	38651.00	0.06	339.50	0.00	-1.81	-1.81	402.84
2003 02 18 12	38707.20	0.16	285.80	0.00	3.31	3.31	573.71
2003 02 19 12	38707.20	22.21	114.90	0.00	6.05	6.05	861.66
2003 02 20 12	39052.80	0.00	349.78	0.00	3.92	3.92	664.55
2003 02 21 12	39052.80	1.25	88.40	0.00	6.48	6.48	888.31
2003 02 22 12	39257.54	14.02	181.94	0.00	6.32	6.32	880.82
2003 02 23 12	39398.40	7.00	266.03	0.00	1.80	1.80	564.96
2003 02 24 12	39398.40	5.32	278.96	0.00	-2.85	-2.85	440.07
2003 02 25 12	39744.00	0.21	164.04	0.00	-8.69	-8.69	251.62
2003 02 26 12	39744.00	0.07	122.25	0.00	-4.47	-4.47	393.86
2003 02 27 12	39861.14	1.49	103.95	0.00	-1.52	-1.52	510.69
2003 02 28 12	40089.60	1.20	260.56	0.00	0.64	0.64	574.18
2003 03 01 12	40089.60	0.04	270.78	0.00	2.81	2.81	628.91
2003 03 02 12	40435.20	0.01	418.19	0.00	2.43	2.43	589.92
2003 03 03 12	40435.20	0.00	413.33	0.00	1.08	1.08	530.66
2003 03 04 12	40639.94	0.00	321.58	0.00	5.81	5.81	765.80
2003 03 05 12	40780.80	0.00	281.49	0.00	6.12	6.12	830.49
2003 03 06 12	40780.80	0.00	438.45	0.00	1.48	1.48	519.11
2003 03 07 12	41126.40	0.00	430.61	0.00	5.28	5.28	675.83
2003 03 08 12	41126.40	0.00	412.93	0.00	11.75	11.75	1011.60
2003 03 09 12	41472.00	0.00	392.54	0.00	2.93	2.93	593.85
2003 03 10 12	41472.00	0.00	391.60	0.00	-0.63	-0.63	293.23
2003 03 11 12	41472.00	0.00	351.87	0.00	3.45	3.45	482.45
2003 03 12 12	41817.60	0.00	425.64	0.00	13.31	13.31	1220.60
2003 03 13 12	41817.60	11.77	412.31	0.00	16.59	16.59	1582.52
2003 03 14 12	42163.20	0.00	441.21	0.00	10.10	10.10	1033.85
2003 03 15 12	42163.20	0.00	437.95	0.00	12.01	12.01	1082.50
2003 03 16 12	42199.04	0.00	422.27	0.00	14.09	14.09	1172.82
2003 03 17 12	42508.80	0.00	406.58	0.00	15.90	15.90	1421.46
2003 03 18 12	42508.80	0.21	363.89	0.00	15.24	15.24	1438.40
2003 03 19 12	42854.40	20.38	280.31	0.00	14.65	14.65	1374.47
2003 03 20 12	42854.40	13.32	158.04	0.00	12.37	12.37	1237.12
2003 03 21 12	43200.00	0.43	432.70	0.00	10.30	10.30	998.27
2003 03 22 12	43200.00	0.00	449.77	0.00	9.64	9.64	698.69
2003 03 23 12	43200.00	0.00	460.37	0.00	13.01	13.01	859.68
2003 03 24 12	43545.60	0.04	454.25	0.00	15.13	15.13	1084.75
2003 03 25 12	43545.60	5.81	300.13	0.00	15.06	15.06	1343.51
2003 03 26 12	43891.20	1.29	473.37	0.00	9.86	9.86	816.32
2003 03 27 12	43891.20	0.00	456.37	0.00	11.43	11.43	883.33
2003 03 28 12	44200.96	4.47	154.61	0.00	11.68	11.68	1179.28
2003 03 29 12	44236.80	0.00	401.86	0.00	4.72	4.72	573.80
2003 03 30 12	44236.80	0.00	359.97	0.00	3.57	3.57	500.16
2003 03 31 12	44582.40	0.00	412.82	0.00	7.08	7.08	598.18
2003 04 01 12	44582.40	0.00	483.60	0.00	14.10	14.10	966.47
2003 04 02 12	44928.00	0.00	482.19	0.00	16.23	16.23	1319.63
2003 04 03 12	44928.00	0.00	457.47	0.00	17.77	17.77	1510.68
2003 04 04 12	44928.00	1.93	442.81	0.00	19.90	19.90	1779.61
2003 04 05 12	45273.60	1.61	497.72	0.00	8.51	8.51	870.01
2003 04 06 12	45273.60	26.97	242.00	0.00	6.26	6.26	813.41
2003 04 07 12	45619.20	0.86	497.30	0.00	10.94	10.94	1058.75
2003 04 08 12	45619.20	0.00	396.21	0.00	6.27	6.27	777.99
2003 04 09 12	45760.06	0.00	461.19	0.00	3.14	3.14	606.31
2003 04 10 12	45964.80	0.00	514.54	0.00	6.35	6.35	642.88
2003 04 11 12	45964.80	0.00	509.14	0.00	11.86	11.86	730.87
2003 04 12 12	46310.40	0.00	499.05	0.00	16.48	16.48	928.31
2003 04 13 12	46310.40	0.00	499.04	0.00	18.72	18.72	1166.04
2003 04 14 12	46538.86	0.00	478.72	0.00	18.75	18.75	1259.33
2003 04 15 12	46656.00	0.00	498.65	0.00	18.22	18.22	1240.93
2003 04 16 12	46656.00	1.87	334.80	0.00	18.25	18.25	1428.91
2003 04 17 12	47001.60	0.69	410.75	0.00	15.43	15.43	1372.05
2003 04 18 12	47001.60	0.00	498.19	0.00	15.54	15.54	1387.42
2003 04 19 12	47142.46	2.83	257.35	0.00	18.14	18.14	1736.47
2003 04 20 12	47347.20	12.27	471.69	0.00	19.19	19.19	1785.41
2003 04 21 12	47347.20	0.00	432.85	0.00	13.10	13.10	1079.53
2003 04 22 12	47692.80	0.00	519.57	0.00	11.67	11.67	908.81
2003 04 23 12	47692.80	0.00	511.53	0.00	11.82	11.82	910.54
2003 04 24 12	47749.00	26.84	426.46	0.00	13.65	13.65	1370.89
2003 04 25 12	48038.40	16.28	192.39	0.00	14.68	14.68	1533.00
2003 04 26 12	48038.40	0.19	502.85	0.00	12.70	12.70	1193.14
2003 04 27 12	48266.86	0.00	508.98	0.00	14.46	14.46	1196.72
2003 04 28 12	48384.00	2.38	456.91	0.00	18.76	18.76	1696.96
2003 04 29 12	48384.00	13.72	340.66	0.00	22.30	22.30	2029.15
2003 04 30 12	48693.76	0.14	478.05	0.00	21.46	21.46	2041.14
2003 05 01 12	48729.60	16.63	380.05	0.00	20.34	20.34	2003.16
2003 05 02 12	48730.74	9.04	457.60	0.00	20.45	20.45	1971.89
2003 05 03 12	49075.20	0.03	487.49	0.00	17.72	17.72	1563.07
2003 05 04 12	49075.20	1.16	408.14	0.00	18.49	18.49	1784.32
2003 05 05 12	49093.45	0.01	505.69	0.00	22.94	22.94	2139.01
2003 05 06 12	49420.80	7.89	496.24	0.00	24.15	24.15	2365.85
2003 05 07 12	49420.80	4.93	475.44	0.00	23.15	23.15	2222.53
2003 05 08 12	49439.06	1.35	462.54	0.00	21.41	21.41	2046.76
2003 05 09 12	49765.69	0.00	497.11	0.00	25.25	25.25	2668.29
2003 05 10 12	49766.40	3.22	428.94	0.00	25.01	25.01	2647.18
2003 05 11 12	49767.54	7.55	519.39	0.00	16.19	16.19	1412.27
2003 05 12 12	50076.16	0.00	521.06	0.00	13.79	13.79	1088.38
2003 05 13 12	50112.00	10.20	407.08	0.00	17.37	17.37	1307.36
2003 05 14 12	50112.00	5.72	399.49	0.00	19.00	19.00	1984.16
2003 05 15 12	50297.63	9.67	506.49	0.00	21.96	21.96	2122.90
2003 05 16 12	50457.60	13.42	303.33	0.00	19.96	19.96	2006.30
2003 05 17 12	50457.60	15.95	292.87	0.00	19.64	19.64	2055.76
2003 05 18 12	50513.81	0.70	301.31	0.00	19.40	19.40	2056.66
2003 05 19 12	50767.36	0.44	465.64	0.00	20.87	20.87	2133.01
2003 05 20 12	50803.20	6.63	343.02	0.00	18.47	18.47	1828.45
2003 05 21 12	50803.20	0.00	338.96	0.00	13.24	13.24	1209.69
2003 05 22 12	50901.52	0.00	503.14	0.00	14.73	14.73	1243.25
2003 05 23 12	51112.96	0.00	356.86	0.00	15.02	15.02	1212.99
2003 05 24 12	51148.80	2.71	295.13	0.00	15.52	15.52	1396.95
2003 05 25 12	51148.80	5.22	272.36	0.00	14.49	14.49	1537.95
2003 05 26 12	51205.00	0.00	496.10	0.00	15.76	15.76	1326.19
2003 05 27 12	51377.25	0.00	519.63	0.00	17.44	17.44	1294.92
2003 05 28 12	51494.40	0.00	410.18	0.00	18.58	18.58	1453.29
2003 05 29 12	51494.40	0.00	520.28	0.00	19.92	19.92	1636.09
2003 05 30 12	51494.40	6.22	471.58	0.00	21.42	21.42	1751.04
2003 05 31 12	51550.61	0.06	439.40	0.00	20.31	20.31	1895.46
2003 06 01 12	51680.03	0.10	499.98	0.00	16.60	16.60	1562.39
2003 06 02 12	51839.29	40.66	220.42	0.00	16.21	16.21	1687.67
2003 06 03 12	51840.00	0.63	453.16	0.00	16.83	16.83	1737.85
2003 06 04 12	51840.00	0.00	510.52	0.00	16.00	16.00	1511.85
2003 06 05 12	51840.00	0.00	339.23	0.00	17.98	17.98	1640.72
2003 06 06 12	51858.25	6.55	259.06	0.00	17.44	17.44	1759.19
2003 06 07 12	51980.86	0.51	475.52	0.00	20.33	20.33	1886.14
2003 06 08 12	52068.46	0.00	535.55	0.00	19.07	19.07	1608.00
2003 06 09 12	52149.76	0.00	533.38	0.00	18.87	18.87	1448.36
2003 06 10 12	52185.60	11.48	424.20	0.00	22.33	22.33	2114.26
2003 06 11 12	52185.60	14.69	288.14	0.00	23.62	23.62	2530.10
2003 06 12 12	52185.60	1.46	423.30	0.00	22.14	22.14	2234.00
2003 06 13 12	52185.60	22.57	332.09	0.00	23.66	23.66	2407.46
2003 06 14 12	52185.60	1.99	427.62	0.00	23.22	23.22	2173.04
2003 06 15 12	52185.60	1.86	407.69	0.00	22.91	22.91	2179.51
2003 06 16 12	52186.74	0.00	388.84	0.00	23.11	23.11	2224.92
2003 06 17 12	52203.86	0.00	451.84	0.00	22.50	22.50	2057.43
2003 06 18 12	52203.86	0.39	413.84	0.00	23.90	23.90	2217.05
2003 06 19 12	52241.81	4.66	396.69	0.00	23.87	23.87	2188.92
2003 06 20 12	52241.81	0.93	531.27	0.00	21.37	21.37	2012.22
2003 06 21 12	52241.81	0.00	533.82	0.00	19.37	19.37	1642.79
2003 06 22 12	52241.81	0.00	525.09	0.00	20.73	20.73	1814.81
2003 06 23 12	52241.81	0.00	519.91	0.00	23.01	23.01	2255.17
2003 06 24 12	52241.81	0.00	509.55	0.00	26.36	26.36	2766.34
