  42.54
 482.00
 110286331
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2002 07 02 12	54259.20	0.00	503.27	0.00	25.57	25.57	2708.09
2002 07 03 12	54259.20	0.00	507.29	0.00	26.67	26.67	2838.56
2002 07 04 12	54259.20	0.14	459.56	0.00	25.91	25.91	2662.73
2002 07 05 12	54259.20	0.01	522.74	0.00	21.71	21.71	2021.22
2002 07 06 12	53934.66	0.00	409.01	0.00	18.80	18.80	1626.85
2002 07 07 12	53913.60	0.00	506.74	0.00	19.24	19.24	1682.65
2002 07 08 12	53913.60	0.00	493.26	0.00	21.02	21.02	1920.72
2002 07 09 12	53913.60	5.27	403.36	0.00	23.29	23.29	2204.01
2002 07 10 12	53913.60	1.37	512.21	0.00	18.89	18.89	1638.53
2002 07 11 12	53781.29	0.00	451.12	0.00	13.22	13.22	1080.41
2002 07 12 12	53568.00	0.00	521.05	0.00	15.46	15.46	1247.60
2002 07 13 12	53568.00	0.00	513.81	0.00	18.71	18.71	1549.44
2002 07 14 12	53568.00	0.03	493.90	0.00	20.45	20.45	1804.31
2002 07 15 12	53568.00	0.01	400.77	0.00	22.32	22.32	2092.97
2002 07 16 12	53222.40	0.47	443.26	0.00	17.62	17.62	1509.42
2002 07 17 12	53222.40	0.00	461.25	0.00	18.68	18.68	1710.31
2002 07 18 12	53222.40	1.61	409.22	0.00	23.61	23.61	2328.54
2002 07 19 12	52897.86	19.66	325.97	0.00	22.60	22.60	2224.13
2002 07 20 12	52876.80	0.54	492.78	0.00	20.78	20.78	1904.36
2002 07 21 12	52876.80	0.00	507.14	0.00	21.10	21.10	1805.99
2002 07 22 12	52876.80	0.00	425.94	0.00	23.56	23.56	2412.31
2002 07 23 12	52531.20	19.89	323.23	0.00	24.27	24.27	2453.59
2002 07 24 12	52531.20	1.19	378.45	0.00	17.86	17.86	1690.13
2002 07 25 12	52531.20	0.00	471.89	0.00	16.47	16.47	1344.72
2002 07 26 12	52185.60	0.08	188.34	0.00	15.56	15.56	1389.32
2002 07 27 12	52185.60	1.33	339.87	0.00	17.66	17.66	1738.93
2002 07 28 12	52185.60	3.01	305.13	0.00	21.84	21.84	2309.81
2002 07 29 12	51840.00	9.23	483.53	0.00	24.17	24.17	2480.07
2002 07 30 12	51840.00	0.00	311.54	0.00	24.20	24.20	2444.01
2002 07 31 12	51494.40	0.00	475.95	0.00	22.22	22.22	2022.44
2002 08 01 12	51494.40	0.22	441.12	0.00	23.70	23.70	2229.03
2002 08 02 12	51494.40	14.65	388.61	0.00	25.07	25.07	2397.21
2002 08 03 12	51148.80	2.39	467.78	0.00	24.40	24.40	2352.46
2002 08 04 12	51148.80	0.00	511.40	0.00	23.93	23.93	2029.05
2002 08 05 12	50824.26	3.40	383.55	0.00	23.93	23.93	2289.01
2002 08 06 12	50803.20	0.03	477.69	0.00	17.87	17.87	1542.07
2002 08 07 12	50803.20	0.00	427.15	0.00	14.60	14.60	1298.67
2002 08 08 12	50457.60	0.00	384.09	0.00	15.36	15.36	1323.18
2002 08 09 12	50457.60	18.55	480.95	0.00	17.10	17.10	1231.09
2002 08 10 12	50112.00	0.00	497.30	0.00	20.00	20.00	1524.97
2002 08 11 12	50112.00	0.00	509.38	0.00	21.74	21.74	1819.95
2002 08 12 12	49787.46	0.00	505.93	0.00	23.00	23.00	2072.06
2002 08 13 12	49766.40	0.00	433.91	0.00	24.46	24.46	2261.23
2002 08 14 12	49766.40	4.72	474.59	0.00	26.35	26.35	2306.91
2002 08 15 12	49420.80	1.94	447.98	0.00	25.00	25.00	2408.28
2002 08 16 12	49420.80	9.40	285.74	0.00	24.01	24.01	2469.38
2002 08 17 12	49075.20	3.83	454.26	0.00	23.94	23.94	2380.08
2002 08 18 12	49075.20	0.00	383.20	0.00	24.28	24.28	2303.39
2002 08 19 12	48729.60	0.00	508.40	0.00	23.46	23.46	2135.82
2002 08 20 12	48729.60	2.31	371.19	0.00	19.25	19.25	1706.13
2002 08 21 12	48384.00	0.00	511.25	0.00	17.96	17.96	1429.14
2002 08 22 12	48384.00	1.44	269.59	0.00	18.74	18.74	1655.77
2002 08 23 12	48038.40	6.74	451.19	0.00	19.21	19.21	1858.42
2002 08 24 12	48038.40	6.06	128.43	0.00	15.69	15.69	1552.90
2002 08 25 12	47692.80	2.42	471.19	0.00	16.86	16.86	1636.38
2002 08 26 12	47692.80	0.00	497.16	0.00	19.08	19.08	1639.10
2002 08 27 12	47347.20	0.00	488.53	0.00	19.32	19.32	1634.05
2002 08 28 12	47347.20	0.00	424.54	0.00	15.58	15.58	1235.94
2002 08 29 12	47001.60	32.17	112.73	0.00	13.73	13.73	1391.31
2002 08 30 12	47001.60	3.79	296.86	0.00	14.25	14.25	1456.17
2002 08 31 12	46656.00	0.00	358.13	0.00	17.62	17.62	1545.32
2002 09 01 12	46656.00	0.17	265.88	0.00	13.05	13.05	1227.91
2002 09 02 12	46310.40	1.16	160.58	0.00	14.59	14.59	1513.18
2002 09 03 12	46310.40	1.62	345.44	0.00	18.02	18.02	1850.82
2002 09 04 12	45964.80	3.30	431.23	0.00	21.39	21.39	2075.76
2002 09 05 12	45964.80	0.00	376.43	0.00	17.13	17.13	1448.50
2002 09 06 12	45619.20	0.00	466.83	0.00	14.39	14.39	1082.77
2002 09 07 12	45619.20	0.00	444.98	0.00	18.10	18.10	1264.84
2002 09 08 12	45273.60	0.00	448.36	0.00	19.46	19.46	1547.11
2002 09 09 12	45273.60	0.00	441.66	0.00	22.38	22.38	2039.94
2002 09 10 12	44928.00	0.00	446.31	0.00	24.21	24.21	2184.90
2002 09 11 12	44928.00	1.48	296.55	0.00	18.33	18.33	1643.98
2002 09 12 12	44582.40	0.00	462.46	0.00	10.56	10.56	899.47
2002 09 13 12	44582.40	0.00	444.08	0.00	14.31	14.31	1112.66
2002 09 14 12	44236.80	0.00	395.60	0.00	19.30	19.30	1523.09
2002 09 15 12	44236.80	7.84	225.76	0.00	19.18	19.18	1984.25
2002 09 16 12	43891.20	36.70	331.13	0.00	19.01	19.01	1924.24
2002 09 17 12	43891.20	0.18	438.23	0.00	16.58	16.58	1498.31
2002 09 18 12	43545.60	0.04	429.43	0.00	15.95	15.95	1309.51
2002 09 19 12	43545.60	0.03	427.15	0.00	17.13	17.13	1425.65
2002 09 20 12	43200.00	0.00	333.08	0.00	18.72	18.72	1791.89
2002 09 21 12	43200.00	0.00	338.96	0.00	20.53	20.53	2045.46
2002 09 22 12	42854.40	16.25	267.45	0.00	19.55	19.55	2014.15
2002 09 23 12	42854.40	7.52	294.62	0.00	18.92	18.92	1796.69
2002 09 24 12	42508.80	0.00	419.24	0.00	14.38	14.38	1209.08
2002 09 25 12	42508.80	0.00	391.34	0.00	14.82	14.82	1182.15
2002 09 26 12	42163.20	0.37	208.83	0.00	13.69	13.69	1112.10
2002 09 27 12	42163.20	19.25	126.51	0.00	12.89	12.89	1401.50
2002 09 28 12	41817.60	14.68	394.80	0.00	16.87	16.87	1624.38
2002 09 29 12	41817.60	0.00	409.04	0.00	10.75	10.75	872.33
2002 09 30 12	41472.00	0.00	223.22	0.00	13.80	13.80	1212.30
2002 10 01 12	41472.00	0.00	400.81	0.00	17.64	17.64	1662.30
2002 10 02 12	41126.40	3.27	289.47	0.00	20.00	20.00	1951.17
2002 10 03 12	41126.40	0.91	156.23	0.00	17.40	17.40	1724.66
2002 10 04 12	40780.80	0.80	165.16	0.00	12.12	12.12	1252.36
2002 10 05 12	40780.80	3.68	303.84	0.00	18.07	18.07	1813.55
2002 10 06 12	40435.20	0.00	406.17	0.00	11.29	11.29	976.41
2002 10 07 12	40435.20	0.31	260.54	0.00	12.18	12.18	1165.03
2002 10 08 12	40089.60	0.00	391.58	0.00	6.98	6.98	682.02
2002 10 09 12	40089.60	0.00	350.68	0.00	7.93	7.93	699.92
2002 10 10 12	39744.00	0.15	264.29	0.00	11.37	11.37	1146.23
2002 10 11 12	39744.00	6.66	103.92	0.00	10.23	10.23	1135.46
2002 10 12 12	39398.40	48.90	92.32	0.00	11.38	11.38	1242.79
2002 10 13 12	39398.40	1.24	184.93	0.00	11.83	11.83	1276.84
2002 10 14 12	39052.80	1.50	395.89	0.00	7.29	7.29	800.29
2002 10 15 12	39052.80	0.00	350.06	0.00	3.66	3.66	507.23
2002 10 16 12	38707.20	13.72	96.62	0.00	6.52	6.52	873.89
2002 10 17 12	38707.20	11.31	265.41	0.00	7.73	7.73	973.32
2002 10 18 12	38361.60	4.09	346.06	0.00	6.40	6.40	784.76
2002 10 19 12	38361.60	0.73	122.43	0.00	7.22	7.22	841.52
2002 10 20 12	38016.00	0.08	324.64	0.00	7.65	7.65	828.82
2002 10 21 12	38016.00	0.00	292.23	0.00	5.43	5.43	638.04
2002 10 22 12	37670.40	0.00	182.03	0.00	3.29	3.29	532.49
2002 10 23 12	37670.40	6.76	198.52	0.00	3.05	3.05	622.59
2002 10 24 12	37324.80	0.00	336.86	0.00	0.39	0.39	452.19
2002 10 25 12	37324.80	0.00	262.96	0.00	1.70	1.70	504.97
2002 10 26 12	36979.20	22.94	97.99	0.00	4.14	4.14	755.34
2002 10 27 12	36979.20	0.23	343.68	0.00	6.44	6.44	837.99
2002 10 28 12	36633.60	0.00	242.88	0.00	4.68	4.68	655.17
2002 10 29 12	36633.60	0.00	327.54	0.00	2.04	2.04	509.10
2002 10 30 12	36612.54	0.00	142.30	0.00	-0.33	-0.33	355.19
2002 10 31 12	36288.00	0.00	325.80	0.00	-0.19	-0.19	347.40
2002 11 01 12	36288.00	0.47	78.06	0.00	1.79	1.79	494.00
2002 11 02 12	35942.40	0.27	166.76	0.00	-2.37	-2.37	341.01
2002 11 03 12	35942.40	1.15	292.39	0.00	-1.35	-1.35	387.26
2002 11 04 12	35596.80	2.07	112.37	0.00	0.90	0.90	470.62
2002 11 05 12	35596.80	0.26	270.63	0.00	2.36	2.36	619.42
2002 11 06 12	35575.74	15.80	73.03	0.00	2.35	2.35	647.46
2002 11 07 12	35251.20	0.37	289.16	0.00	-0.25	-0.25	507.14
2002 11 08 12	35251.20	0.00	304.90	0.00	1.04	1.04	460.32
2002 11 09 12	34905.60	0.00	279.61	0.00	7.34	7.34	791.98
2002 11 10 12	34905.60	0.00	133.75	0.00	11.68	11.68	1174.50
2002 11 11 12	34905.60	6.93	201.62	0.00	16.12	16.12	1594.62
2002 11 12 12	34560.00	9.75	131.69	0.00	10.03	10.03	1048.21
2002 11 13 12	34560.00	13.42	142.77	0.00	6.32	6.32	876.33
2002 11 14 12	34346.71	0.51	289.33	0.00	3.81	3.81	688.15
2002 11 15 12	34214.40	0.00	190.87	0.00	7.07	7.07	792.83
2002 11 16 12	34214.40	3.27	80.85	0.00	2.45	2.45	647.94
2002 11 17 12	33868.80	28.30	85.96	0.00	-1.01	-1.01	534.02
2002 11 18 12	33868.80	18.42	151.19	0.00	-1.22	-1.22	509.13
2002 11 19 12	33868.80	0.99	224.84	0.00	-1.14	-1.14	493.84
2002 11 20 12	33523.20	1.44	249.70	0.00	3.55	3.55	676.90
2002 11 21 12	33523.20	0.27	184.17	0.00	4.58	4.58	732.48
2002 11 22 12	33523.20	4.08	136.61	0.00	6.55	6.55	927.48
2002 11 23 12	33502.14	20.44	126.49	0.00	1.45	1.45	642.96
2002 11 24 12	33177.60	0.32	178.00	0.00	-0.27	-0.27	506.65
2002 11 25 12	33177.60	0.46	83.89	0.00	1.53	1.53	596.25
2002 11 26 12	33177.60	1.56	193.05	0.00	1.05	1.05	577.83
2002 11 27 12	32832.00	3.94	114.54	0.00	-2.56	-2.56	453.00
2002 11 28 12	32832.00	0.23	229.79	0.00	-7.73	-7.73	273.39
2002 11 29 12	32832.00	1.33	157.16	0.00	-3.54	-3.54	409.48
2002 11 30 12	32832.00	2.37	188.65	0.00	0.58	0.58	551.11
2002 12 01 12	32618.71	1.39	109.11	0.00	-3.14	-3.14	419.66
2002 12 02 12	32486.40	0.00	192.09	0.00	-5.14	-5.14	347.62
2002 12 03 12	32486.40	0.99	240.24	0.00	-8.55	-8.55	265.41
2002 12 04 12	32486.40	0.04	280.01	0.00	-11.00	-11.00	223.33
2002 12 05 12	32486.40	0.38	211.65	0.00	-7.06	-7.06	311.35
2002 12 06 12	32465.34	4.24	145.51	0.00	-4.42	-4.42	401.30
2002 12 07 12	32140.80	0.00	271.98	0.00	-5.67	-5.67	348.92
2002 12 08 12	32140.80	0.17	209.70	0.00	-4.41	-4.41	386.67
2002 12 09 12	32140.80	0.00	277.98	0.00	-10.76	-10.76	209.13
2002 12 10 12	32140.80	0.00	266.58	0.00	-8.84	-8.84	247.61
2002 12 11 12	32140.80	2.24	120.28	0.00	-4.02	-4.02	361.97
2002 12 12 12	32140.80	23.63	159.18	0.00	-0.19	-0.19	559.17
2002 12 13 12	32140.80	0.69	209.61	0.00	-1.32	-1.32	521.22
2002 12 14 12	32119.74	17.25	144.09	0.00	1.24	1.24	634.09
2002 12 15 12	31927.51	2.40	186.58	0.00	0.24	0.24	581.26
2002 12 16 12	31795.20	2.29	91.22	0.00	-1.42	-1.42	510.84
2002 12 17 12	31795.20	0.06	271.14	0.00	-7.47	-7.47	293.99
2002 12 18 12	31795.20	0.00	267.62	0.00	-8.32	-8.32	263.03
2002 12 19 12	31795.20	0.00	177.03	0.00	-3.87	-3.87	339.48
2002 12 20 12	31795.20	10.17	85.86	0.00	4.29	4.29	782.68
2002 12 21 12	31795.20	2.13	103.12	0.00	0.87	0.87	561.17
2002 12 22 12	31795.20	0.00	204.27	0.00	0.52	0.52	490.11
2002 12 23 12	31795.20	0.03	106.28	0.00	-0.25	-0.25	479.95
2002 12 24 12	31795.20	0.07	217.71	0.00	-2.13	-2.13	361.47
2002 12 25 12	31795.20	9.26	100.04	0.00	-3.09	-3.09	386.81
2002 12 26 12	31927.51	13.31	244.77	0.00	-3.97	-3.97	399.92
2002 12 27 12	32119.74	1.01	266.57	0.00	-7.15	-7.15	319.24
2002 12 28 12	32140.80	0.09	260.71	0.00	-7.09	-7.09	337.07
2002 12 29 12	32140.80	1.30	196.68	0.00	-3.15	-3.15	434.47
2002 12 30 12	32140.80	0.18	210.72	0.00	-6.24	-6.24	337.88
2002 12 31 12	32140.80	3.75	138.27	0.00	-0.85	-0.85	529.85
2003 01 01 12	32140.80	7.60	174.33	0.00	0.65	0.65	587.78
2003 01 02 12	32140.80	21.95	191.87	0.00	-4.60	-4.60	391.86
2003 01 03 12	32140.80	5.92	97.26	0.00	-6.94	-6.94	321.14
2003 01 04 12	32273.11	23.21	101.09	0.00	-3.42	-3.42	435.01
2003 01 05 12	32486.40	1.89	143.89	0.00	-5.41	-5.41	373.25
2003 01 06 12	32486.40	2.53	170.29	0.00	-4.79	-4.79	398.21
2003 01 07 12	32486.40	0.08	149.94	0.00	-7.01	-7.01	332.34
2003 01 08 12	32486.40	3.30	129.18	0.00	-6.70	-6.70	359.79
2003 01 09 12	32486.40	3.25	166.39	0.00	-1.98	-1.98	504.58
2003 01 10 12	32832.00	1.24	207.94	0.00	-3.95	-3.95	417.55
2003 01 11 12	32832.00	0.39	119.85	0.00	-9.05	-9.05	251.38
2003 01 12 12	32832.00	0.40	139.02	0.00	-7.31	-7.31	295.68
2003 01 13 12	32832.00	0.49	171.12	0.00	-6.77	-6.77	311.96
2003 01 14 12	33156.54	0.05	275.84	0.00	-11.53	-11.53	204.82
2003 01 15 12	33177.60	0.21	136.20	0.00	-11.67	-11.67	218.01
2003 01 16 12	33177.60	0.29	229.70	0.00	-9.92	-9.92	240.27
2003 01 17 12	33177.60	0.13	218.62	0.00	-9.08	-9.08	259.30
2003 01 18 12	33523.20	0.01	283.85	0.00	-16.82	-16.82	141.59
2003 01 19 12	33523.20	0.28	233.54	0.00	-13.79	-13.79	184.13
2003 01 20 12	33523.20	0.34	170.10	0.00	-10.10	-10.10	227.86
2003 01 21 12	33868.80	0.00	232.26	0.00	-14.88	-14.88	152.72
2003 01 22 12	33868.80	0.00	250.12	0.00	-18.99	-18.99	104.65
2003 01 23 12	33868.80	0.00	157.30	0.00	-19.36	-19.36	103.38
2003 01 24 12	34214.40	0.03	300.11	0.00	-16.05	-16.05	145.23
2003 01 25 12	34214.40	0.27	237.97	0.00	-13.24	-13.24	188.77
2003 01 26 12	34214.40	2.51	201.17	0.00	-7.13	-7.13	307.26
2003 01 27 12	34560.00	1.54	303.43	0.00	-12.79	-12.79	203.96
2003 01 28 12	34560.00	0.00	263.88	0.00	-20.19	-20.19	106.06
2003 01 29 12	34560.00	0.17	175.83	0.00	-9.37	-9.37	266.34
2003 01 30 12	34905.60	0.00	308.45	0.00	-8.93	-8.93	275.84
2003 01 31 12	34905.60	0.11	224.62	0.00	-6.94	-6.94	344.47
2003 02 01 12	35230.14	0.00	142.03	0.00	-2.38	-2.38	488.68
2003 02 02 12	35251.20	0.97	159.70	0.00	-1.24	-1.24	527.29
2003 02 03 12	35251.20	0.00	254.39	0.00	-2.41	-2.41	454.75
2003 02 04 12	35596.80	9.67	147.51	0.00	0.03	0.03	548.65
2003 02 05 12	35596.80	0.11	180.16	0.00	-5.94	-5.94	299.51
2003 02 06 12	35942.40	0.01	277.80	0.00	-9.56	-9.56	237.01
2003 02 07 12	35942.40	2.55	80.76	0.00	-6.00	-6.00	343.38
2003 02 08 12	35942.40	0.34	293.61	0.00	-9.27	-9.27	247.88
2003 02 09 12	36288.00	0.00	243.51	0.00	-8.60	-8.60	260.08
2003 02 10 12	36288.00	0.34	244.64	0.00	-4.82	-4.82	362.71
2003 02 11 12	36633.60	2.00	333.06	0.00	-8.67	-8.67	282.70
2003 02 12 12	36633.60	1.42	191.88	0.00	-9.11	-9.11	252.72
2003 02 13 12	36979.20	0.16	201.04	0.00	-13.56	-13.56	158.99
2003 02 14 12	36979.20	0.00	231.92	0.00	-14.78	-14.78	148.04
2003 02 15 12	37324.80	0.00	352.29	0.00	-14.69	-14.69	149.17
2003 02 16 12	37324.80	0.00	313.39	0.00	-18.38	-18.38	110.47
2003 02 17 12	37457.11	3.76	202.13	0.00	-13.35	-13.35	188.27
2003 02 18 12	37670.40	13.42	150.51	0.00	-7.23	-7.23	315.95
2003 02 19 12	37670.40	0.01	323.72	0.00	-3.84	-3.84	428.86
2003 02 20 12	38016.00	0.00	367.43	0.00	-3.11	-3.11	436.68
2003 02 21 12	38016.00	0.00	363.03	0.00	-3.54	-3.54	373.04
2003 02 22 12	38361.60	13.87	132.53	0.00	-0.61	-0.61	471.10
2003 02 23 12	38361.60	9.89	178.78	0.00	0.81	0.81	621.42
2003 02 24 12	38707.20	0.93	265.95	0.00	-8.31	-8.31	276.18
2003 02 25 12	38707.20	0.00	306.88	0.00	-9.44	-9.44	242.08
2003 02 26 12	39052.80	0.00	387.71	0.00	-14.76	-14.76	147.54
2003 02 27 12	39052.80	0.00	257.83	0.00	-11.30	-11.30	196.35
2003 02 28 12	39398.40	0.00	253.74	0.00	-6.47	-6.47	315.18
2003 03 01 12	39398.40	0.08	289.54	0.00	-3.47	-3.47	402.65
2003 03 02 12	39744.00	11.85	188.19	0.00	-0.29	-0.29	558.60
2003 03 03 12	39744.00	0.11	486.75	0.00	-10.59	-10.59	264.36
2003 03 04 12	40089.60	0.00	275.68	0.00	-14.46	-14.46	173.49
2003 03 05 12	40089.60	3.12	193.26	0.00	-1.53	-1.53	498.02
2003 03 06 12	40435.20	3.01	220.12	0.00	-3.12	-3.12	439.40
2003 03 07 12	40435.20	1.32	491.59	0.00	-10.20	-10.20	232.04
2003 03 08 12	40780.80	0.00	483.06	0.00	-3.82	-3.82	390.00
2003 03 09 12	40780.80	0.12	261.94	0.00	-1.16	-1.16	478.19
2003 03 10 12	41126.40	0.34	302.37	0.00	-11.28	-11.28	187.09
2003 03 11 12	41126.40	0.00	461.14	0.00	-10.22	-10.22	233.16
2003 03 12 12	41472.00	0.01	284.48	0.00	-1.90	-1.90	435.95
2003 03 13 12	41472.00	3.51	299.98	0.00	-1.00	-1.00	491.28
2003 03 14 12	41817.60	2.87	475.99	0.00	-8.43	-8.43	266.41
2003 03 15 12	41817.60	0.00	359.47	0.00	-3.03	-3.03	371.26
2003 03 16 12	42163.20	0.00	496.80	0.00	2.01	2.01	519.74
2003 03 17 12	42163.20	0.00	492.15	0.00	8.04	8.04	925.52
2003 03 18 12	42508.80	0.00	473.35	0.00	7.67	7.67	838.53
2003 03 19 12	42508.80	0.00	521.99	0.00	0.43	0.43	362.72
2003 03 20 12	42854.40	2.16	172.83	0.00	-0.68	-0.68	433.08
2003 03 21 12	42854.40	16.33	442.26	0.00	7.82	7.82	974.12
2003 03 22 12	43200.00	0.00	400.31	0.00	10.81	10.81	1075.74
2003 03 23 12	43545.60	0.66	359.63	0.00	5.82	5.82	692.93
2003 03 24 12	43545.60	0.00	516.13	0.00	5.12	5.12	632.37
2003 03 25 12	43891.20	0.00	487.05	0.00	6.83	6.83	723.36
2003 03 26 12	43891.20	1.61	163.65	0.00	8.14	8.14	908.88
2003 03 27 12	44236.80	2.73	531.57	0.00	5.80	5.80	694.12
2003 03 28 12	44236.80	0.00	501.23	0.00	7.10	7.10	579.46
2003 03 29 12	44582.40	16.17	271.66	0.00	10.71	10.71	1112.51
2003 03 30 12	44582.40	9.10	168.50	0.00	6.18	6.18	871.03
2003 03 31 12	44928.00	2.48	346.81	0.00	-2.80	-2.80	359.27
2003 04 01 12	44928.00	1.82	317.86	0.00	-2.98	-2.98	289.91
2003 04 02 12	45273.60	2.46	345.59	0.00	2.08	2.08	615.42
2003 04 03 12	45273.60	8.12	141.22	0.00	3.03	3.03	704.93
2003 04 04 12	45619.20	13.60	172.21	0.00	-0.14	-0.14	553.76
2003 04 05 12	45619.20	12.16	173.47	0.00	-3.01	-3.01	455.35
2003 04 06 12	45964.80	0.91	469.19	0.00	-1.97	-1.97	402.14
2003 04 07 12	45964.80	0.00	364.01	0.00	-2.84	-2.84	294.81
2003 04 08 12	46310.40	5.48	212.93	0.00	-2.53	-2.53	444.91
2003 04 09 12	46310.40	0.00	353.60	0.00	-0.24	-0.24	502.29
2003 04 10 12	46656.00	0.00	530.31	0.00	2.56	2.56	550.58
2003 04 11 12	46656.00	2.17	279.13	0.00	3.52	3.52	575.34
2003 04 12 12	47001.60	2.67	307.91	0.00	6.94	6.94	821.71
2003 04 13 12	47001.60	0.01	436.34	0.00	6.02	6.02	627.95
2003 04 14 12	47347.20	0.00	521.75	0.00	5.15	5.15	438.43
2003 04 15 12	47347.20	0.00	529.65	0.00	12.71	12.71	889.58
2003 04 16 12	47692.80	0.00	450.58	0.00	16.23	16.23	1108.80
2003 04 17 12	47692.80	0.00	516.45	0.00	1.80	1.80	309.07
2003 04 18 12	48038.40	0.00	460.52	0.00	2.04	2.04	403.82
2003 04 19 12	48038.40	0.03	422.99	0.00	7.44	7.44	674.64
2003 04 20 12	48384.00	0.01	518.17	0.00	10.41	10.41	701.23
2003 04 21 12	48384.00	0.38	494.67	0.00	11.02	11.02	691.33
2003 04 22 12	48729.60	6.53	169.57	0.00	8.65	8.65	957.46
2003 04 23 12	48729.60	0.57	161.44	0.00	5.51	5.51	832.08
2003 04 24 12	48942.89	1.06	298.99	0.00	1.62	1.62	529.14
2003 04 25 12	49075.20	0.00	498.77	0.00	4.64	4.64	536.49
2003 04 26 12	49075.20	6.50	157.85	0.00	7.70	7.70	884.61
2003 04 27 12	49420.80	2.50	502.06	0.00	8.56	8.56	936.11
2003 04 28 12	49420.80	0.00	543.59	0.00	12.09	12.09	844.32
2003 04 29 12	49766.40	0.00	503.88	0.00	13.93	13.93	937.22
2003 04 30 12	49766.40	0.00	473.08	0.00	8.19	8.19	675.58
2003 05 01 12	50112.00	0.08	383.48	0.00	11.01	11.01	988.99
2003 05 02 12	50112.00	24.38	310.50	0.00	16.88	16.88	1672.53
2003 05 03 12	50457.60	0.21	528.11	0.00	8.33	8.33	823.66
2003 05 04 12	50457.60	0.00	500.91	0.00	8.08	8.08	577.17
2003 05 05 12	50457.60	0.00	471.97	0.00	11.35	11.35	691.20
2003 05 06 12	50803.20	1.53	269.18	0.00	8.46	8.46	935.06
2003 05 07 12	50803.20	0.09	458.70	0.00	12.92	12.92	1253.66
2003 05 08 12	51148.80	1.93	193.67	0.00	11.47	11.47	1209.96
2003 05 09 12	51148.80	2.10	466.19	0.00	12.39	12.39	1151.21
2003 05 10 12	51169.86	0.04	518.30	0.00	12.26	12.26	971.20
2003 05 11 12	51494.40	6.96	286.92	0.00	13.57	13.57	1161.88
2003 05 12 12	51494.40	25.40	240.45	0.00	9.48	9.48	1050.04
2003 05 13 12	51840.00	6.49	256.30	0.00	8.34	8.34	972.54
2003 05 14 12	51840.00	1.23	242.13	0.00	8.89	8.89	999.99
2003 05 15 12	51840.00	1.00	294.70	0.00	10.56	10.56	1059.66
2003 05 16 12	52185.60	0.00	344.66	0.00	9.27	9.27	947.90
2003 05 17 12	52185.60	0.00	524.92	0.00	6.69	6.69	788.21
2003 05 18 12	52185.60	0.00	535.96	0.00	10.56	10.56	778.97
2003 05 19 12	52531.20	0.00	529.05	0.00	15.26	15.26	855.34
2003 05 20 12	52531.20	0.00	502.35	0.00	16.12	16.12	897.88
2003 05 21 12	52531.20	3.47	205.94	0.00	12.02	12.02	1137.15
2003 05 22 12	52876.80	0.01	207.07	0.00	10.23	10.23	1040.48
2003 05 23 12	52876.80	0.63	188.26	0.00	10.34	10.34	1134.97
2003 05 24 12	52876.80	1.61	155.38	0.00	10.34	10.34	1160.32
2003 05 25 12	53222.40	1.55	407.30	0.00	12.48	12.48	1238.65
2003 05 26 12	53222.40	24.10	139.95	0.00	11.74	11.74	1270.68
2003 05 27 12	53222.40	2.70	263.70	0.00	11.11	11.11	1184.80
2003 05 28 12	53243.46	6.83	338.03	0.00	12.84	12.84	1213.88
2003 05 29 12	53568.00	2.56	404.35	0.00	13.30	13.30	1251.90
2003 05 30 12	53568.00	1.51	351.70	0.00	14.46	14.46	1342.88
2003 05 31 12	53568.00	8.06	264.86	0.00	14.36	14.36	1245.08
2003 06 01 12	53568.00	13.40	242.30	0.00	13.88	13.88	1440.10
2003 06 02 12	53913.60	0.08	456.57	0.00	11.43	11.43	1007.55
2003 06 03 12	53913.60	0.01	462.18	0.00	12.15	12.15	927.95
2003 06 04 12	53913.60	0.00	256.27	0.00	13.07	13.07	1181.19
2003 06 05 12	53913.60	4.18	277.15	0.00	13.10	13.10	1357.75
2003 06 06 12	53913.60	1.37	459.19	0.00	15.16	15.16	1417.33
2003 06 07 12	54126.89	9.06	175.83	0.00	15.50	15.50	1421.32
2003 06 08 12	54259.20	1.82	477.53	0.00	16.13	16.13	1614.77
2003 06 09 12	54259.20	0.30	386.80	0.00	16.60	16.60	1676.95
2003 06 10 12	54259.20	1.19	491.54	0.00	15.82	15.82	1386.34
2003 06 11 12	54259.20	5.29	334.84	0.00	17.74	17.74	1659.69
2003 06 12 12	54259.20	0.59	390.57	0.00	19.07	19.07	1862.43
2003 06 13 12	54259.20	6.75	156.46	0.00	16.71	16.71	1769.64
2003 06 14 12	54259.20	7.99	234.43	0.00	16.70	16.70	1731.79
2003 06 15 12	54280.26	0.06	465.90	0.00	16.80	16.80	1512.51
2003 06 16 12	54472.49	0.00	483.43	0.00	13.46	13.46	1192.22
2003 06 17 12	54604.80	0.00	523.96	0.00	14.95	14.95	1419.80
2003 06 18 12	54604.80	1.87	118.82	0.00	14.00	14.00	1445.65
2003 06 19 12	54604.80	0.13	413.99	0.00	17.55	17.55	1768.87
2003 06 20 12	54604.80	2.88	173.44	0.00	16.19	16.19	1632.49
2003 06 21 12	54604.80	7.43	226.08	0.00	15.63	15.63	1579.28
2003 06 22 12	54604.80	20.67	131.36	0.00	14.92	14.92	1596.70
