  39.63
3396.00
  70935339
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2004 10 30 12	36979.20	0.55	350.66	0.00	-5.96	-5.96	304.11
2004 10 31 12	36979.20	0.14	252.66	0.00	-7.47	-7.47	279.42
2004 11 01 12	36633.60	8.52	225.01	0.00	-10.94	-10.94	217.55
2004 11 02 12	36633.60	2.17	338.58	0.00	-12.73	-12.73	157.20
2004 11 03 12	36575.02	0.51	334.61	0.00	-4.79	-4.79	246.95
2004 11 04 12	36288.00	0.03	335.86	0.00	-4.65	-4.65	217.93
2004 11 05 12	36288.00	0.10	335.55	0.00	-2.32	-2.32	221.31
2004 11 06 12	35942.40	0.15	331.86	0.00	-1.95	-1.95	201.47
2004 11 07 12	35942.40	0.63	332.17	0.00	-1.92	-1.92	185.43
2004 11 08 12	35942.40	0.34	255.69	0.00	0.23	0.23	262.63
2004 11 09 12	35596.80	1.81	299.99	0.00	1.18	1.18	428.64
2004 11 10 12	35596.80	9.78	144.74	0.00	-2.81	-2.81	421.10
2004 11 11 12	35596.80	2.09	250.96	0.00	-5.39	-5.39	337.07
2004 11 12 12	35251.20	1.18	281.80	0.00	-5.11	-5.11	319.48
2004 11 13 12	35251.20	1.01	291.72	0.00	-5.54	-5.54	333.93
2004 11 14 12	35251.20	0.54	277.18	0.00	-5.62	-5.62	342.18
2004 11 15 12	34905.60	0.65	304.91	0.00	-6.40	-6.40	246.09
2004 11 16 12	34905.60	0.24	294.13	0.00	-4.25	-4.25	270.75
2004 11 17 12	34905.60	0.00	276.23	0.00	-3.91	-3.91	284.27
2004 11 18 12	34847.02	0.89	184.03	0.00	-4.73	-4.73	309.75
2004 11 19 12	34560.00	0.00	298.95	0.00	-6.62	-6.62	262.11
2004 11 20 12	34560.00	1.15	253.75	0.00	-9.57	-9.57	254.23
2004 11 21 12	34560.00	1.66	262.34	0.00	-8.00	-8.00	274.12
2004 11 22 12	34214.40	0.00	290.53	0.00	-6.53	-6.53	287.20
2004 11 23 12	34214.40	0.72	239.54	0.00	-9.52	-9.52	220.53
2004 11 24 12	34214.40	0.00	255.50	0.00	-10.88	-10.88	224.05
2004 11 25 12	34214.40	3.66	219.30	0.00	-6.54	-6.54	316.36
2004 11 26 12	33868.80	4.53	247.15	0.00	-6.46	-6.46	312.31
2004 11 27 12	33868.80	0.52	248.84	0.00	-12.90	-12.90	182.00
2004 11 28 12	33868.80	19.19	251.36	0.00	-8.98	-8.98	267.88
2004 11 29 12	33868.80	3.19	238.71	0.00	-17.97	-17.97	114.54
2004 11 30 12	33868.80	0.89	284.19	0.00	-17.53	-17.53	106.35
2004 12 01 12	33523.20	0.13	269.27	0.00	-15.10	-15.10	112.73
2004 12 02 12	33523.20	0.16	273.76	0.00	-16.57	-16.57	120.52
2004 12 03 12	33523.20	0.96	265.33	0.00	-11.67	-11.67	146.89
2004 12 04 12	33523.20	0.99	268.00	0.00	-7.51	-7.51	202.03
2004 12 05 12	33523.20	0.51	238.69	0.00	-9.40	-9.40	182.45
2004 12 06 12	33523.20	0.00	253.86	0.00	-12.47	-12.47	185.31
2004 12 07 12	33256.50	0.46	260.99	0.00	-11.62	-11.62	186.51
2004 12 08 12	33177.60	2.16	245.85	0.00	-9.99	-9.99	226.90
2004 12 09 12	33177.60	13.60	137.24	0.00	-6.50	-6.50	309.06
2004 12 10 12	33177.60	1.22	144.91	0.00	-4.90	-4.90	355.56
2004 12 11 12	33177.60	0.74	249.40	0.00	-1.53	-1.53	360.80
2004 12 12 12	33177.60	0.50	250.99	0.00	-1.66	-1.66	311.73
2004 12 13 12	33177.60	0.34	130.29	0.00	-4.24	-4.24	264.60
2004 12 14 12	33177.60	0.34	250.13	0.00	-4.29	-4.29	265.12
2004 12 15 12	33177.60	2.69	227.49	0.00	-6.91	-6.91	277.52
2004 12 16 12	33177.60	0.26	251.46	0.00	-10.95	-10.95	222.67
2004 12 17 12	33177.60	0.69	249.16	0.00	-8.72	-8.72	175.79
2004 12 18 12	33177.60	0.05	247.68	0.00	-8.96	-8.96	190.37
2004 12 19 12	33177.60	0.00	249.56	0.00	-6.16	-6.16	221.04
2004 12 20 12	33177.60	1.48	251.21	0.00	-5.95	-5.95	217.79
2004 12 21 12	33177.60	0.00	257.25	0.00	-13.36	-13.36	169.28
2004 12 22 12	33177.60	1.99	222.58	0.00	-19.64	-19.64	96.55
2004 12 23 12	33177.60	0.00	215.18	0.00	-20.06	-20.06	97.18
2004 12 24 12	33177.60	2.07	233.57	0.00	-18.13	-18.13	125.92
2004 12 25 12	33177.60	0.62	249.59	0.00	-8.16	-8.16	232.83
2004 12 26 12	33177.60	0.41	251.77	0.00	-6.57	-6.57	188.72
2004 12 27 12	33177.60	0.67	229.37	0.00	-4.83	-4.83	202.07
2004 12 28 12	33177.60	0.07	235.31	0.00	-6.48	-6.48	236.09
2004 12 29 12	33177.60	0.20	201.15	0.00	-5.25	-5.25	313.31
2004 12 30 12	33177.60	11.15	222.13	0.00	-6.31	-6.31	299.06
2004 12 31 12	33177.60	1.06	246.63	0.00	-8.08	-8.08	240.14
2005 01 01 12	33177.60	0.00	258.45	0.00	-7.65	-7.65	220.49
2005 01 02 12	33177.60	0.36	254.24	0.00	-10.11	-10.11	183.30
2005 01 03 12	33464.62	0.63	252.59	0.00	-8.47	-8.47	207.76
2005 01 04 12	33523.20	11.95	209.59	0.00	-6.01	-6.01	316.22
2005 01 05 12	33523.20	10.54	231.98	0.00	-9.68	-9.68	253.79
2005 01 06 12	33523.20	3.07	239.64	0.00	-12.45	-12.45	191.49
2005 01 07 12	33523.20	1.10	260.42	0.00	-14.74	-14.74	156.49
2005 01 08 12	33523.20	3.22	241.08	0.00	-9.33	-9.33	225.45
2005 01 09 12	33810.22	4.77	225.77	0.00	-4.96	-4.96	332.37
2005 01 10 12	33868.80	3.80	215.33	0.00	-4.00	-4.00	382.47
2005 01 11 12	33868.80	5.32	236.66	0.00	-5.65	-5.65	337.38
2005 01 12 12	33868.80	4.34	248.50	0.00	-8.13	-8.13	273.77
2005 01 13 12	33868.80	0.59	278.10	0.00	-14.60	-14.60	153.21
2005 01 14 12	34155.82	0.09	276.67	0.00	-12.10	-12.10	143.15
2005 01 15 12	34214.40	0.00	267.32	0.00	-11.25	-11.25	155.40
2005 01 16 12	34214.40	2.18	265.50	0.00	-8.83	-8.83	210.86
2005 01 17 12	34214.40	0.09	260.03	0.00	-6.30	-6.30	320.33
2005 01 18 12	34501.42	0.55	252.20	0.00	-6.60	-6.60	258.49
2005 01 19 12	34560.00	0.00	278.02	0.00	-3.53	-3.53	363.92
2005 01 20 12	34560.00	0.00	280.54	0.00	-1.71	-1.71	316.98
2005 01 21 12	34560.00	0.00	286.73	0.00	-1.80	-1.80	223.79
2005 01 22 12	34905.60	0.00	288.18	0.00	-6.62	-6.62	234.46
2005 01 23 12	34905.60	0.00	289.16	0.00	-3.41	-3.41	249.97
2005 01 24 12	34905.60	0.00	294.09	0.00	-2.73	-2.73	184.70
2005 01 25 12	35192.62	0.00	294.92	0.00	-5.52	-5.52	205.26
2005 01 26 12	35251.20	0.00	291.09	0.00	-7.68	-7.68	201.45
2005 01 27 12	35251.20	1.41	228.88	0.00	-4.46	-4.46	325.61
2005 01 28 12	35538.22	2.22	256.86	0.00	-6.79	-6.79	313.97
2005 01 29 12	35596.80	0.00	281.73	0.00	-9.74	-9.74	255.96
2005 01 30 12	35596.80	6.48	276.76	0.00	-8.61	-8.61	277.30
2005 01 31 12	35883.82	2.01	217.28	0.00	-10.08	-10.08	243.50
2005 02 01 12	35942.40	1.02	308.69	0.00	-13.76	-13.76	174.92
2005 02 02 12	35942.40	0.00	332.63	0.00	-14.35	-14.35	153.36
2005 02 03 12	36288.00	0.88	319.21	0.00	-9.43	-9.43	216.18
2005 02 04 12	36288.00	0.13	330.35	0.00	-6.93	-6.93	240.11
2005 02 05 12	36288.00	0.09	333.91	0.00	-8.19	-8.19	187.61
2005 02 06 12	36633.60	0.27	313.71	0.00	-10.46	-10.46	189.76
2005 02 07 12	36633.60	0.00	300.73	0.00	-10.14	-10.14	198.32
2005 02 08 12	36712.50	3.51	302.22	0.00	-11.50	-11.50	201.51
2005 02 09 12	36979.20	1.10	330.07	0.00	-14.16	-14.16	157.05
2005 02 10 12	36979.20	1.31	328.43	0.00	-10.08	-10.08	135.37
2005 02 11 12	37324.80	1.16	298.19	0.00	-5.93	-5.93	179.35
2005 02 12 12	37324.80	0.62	306.77	0.00	-2.12	-2.12	397.11
2005 02 13 12	37324.80	2.93	346.61	0.00	-5.28	-5.28	345.86
2005 02 14 12	37670.40	1.48	335.68	0.00	-6.30	-6.30	290.96
2005 02 15 12	37670.40	4.65	264.41	0.00	-6.77	-6.77	301.03
2005 02 16 12	38016.00	6.36	295.18	0.00	-9.80	-9.80	253.98
2005 02 17 12	38016.00	0.70	364.93	0.00	-10.05	-10.05	197.90
2005 02 18 12	38361.60	1.29	343.18	0.00	-8.41	-8.41	175.07
2005 02 19 12	38361.60	0.09	354.12	0.00	-5.01	-5.01	311.33
2005 02 20 12	38361.60	5.09	341.82	0.00	-7.22	-7.22	283.53
2005 02 21 12	38707.20	0.09	341.55	0.00	-7.10	-7.10	292.55
2005 02 22 12	38707.20	1.54	314.98	0.00	-6.93	-6.93	297.87
2005 02 23 12	39052.80	0.28	341.80	0.00	-8.43	-8.43	268.18
2005 02 24 12	39052.80	0.09	388.21	0.00	-10.86	-10.86	182.54
2005 02 25 12	39398.40	0.00	388.81	0.00	-9.82	-9.82	178.33
2005 02 26 12	39398.40	3.62	358.50	0.00	-9.62	-9.62	212.49
2005 02 27 12	39398.40	0.38	370.18	0.00	-11.10	-11.10	217.06
2005 02 28 12	39744.00	0.26	394.30	0.00	-9.92	-9.92	220.53
2005 03 01 12	39744.00	0.86	356.80	0.00	-9.40	-9.40	218.42
2005 03 02 12	40089.60	1.67	416.55	0.00	-9.41	-9.41	245.15
2005 03 03 12	40089.60	0.46	392.15	0.00	-8.75	-8.75	190.24
2005 03 04 12	40435.20	0.78	391.30	0.00	-7.73	-7.73	215.13
2005 03 05 12	40435.20	0.67	409.69	0.00	-6.13	-6.13	238.20
2005 03 06 12	40780.80	0.30	415.51	0.00	-4.98	-4.98	300.86
2005 03 07 12	40780.80	0.01	418.90	0.00	-6.34	-6.34	260.65
2005 03 08 12	41067.82	2.87	281.42	0.00	-5.73	-5.73	298.10
2005 03 09 12	41126.40	0.00	382.34	0.00	-5.18	-5.18	320.81
2005 03 10 12	41126.40	0.83	350.38	0.00	-4.03	-4.03	323.04
2005 03 11 12	41472.00	0.96	419.85	0.00	-4.85	-4.85	288.78
2005 03 12 12	41472.00	0.00	438.62	0.00	-2.77	-2.77	265.48
2005 03 13 12	41817.60	5.55	355.00	0.00	-6.51	-6.51	285.54
2005 03 14 12	41817.60	0.52	300.08	0.00	-14.87	-14.87	148.60
2005 03 15 12	42163.20	0.00	452.89	0.00	-16.07	-16.07	118.59
2005 03 16 12	42163.20	2.23	326.53	0.00	-12.15	-12.15	175.59
2005 03 17 12	42508.80	0.00	375.97	0.00	-8.90	-8.90	228.24
2005 03 18 12	42508.80	7.41	337.92	0.00	-9.56	-9.56	231.51
2005 03 19 12	42854.40	1.20	422.77	0.00	-9.00	-9.00	234.14
2005 03 20 12	42854.40	2.84	390.71	0.00	-6.45	-6.45	291.64
2005 03 21 12	43200.00	22.87	354.70	0.00	-6.89	-6.89	297.12
2005 03 22 12	43200.00	2.11	436.62	0.00	-7.80	-7.80	273.70
2005 03 23 12	43200.00	1.30	431.09	0.00	-5.99	-5.99	276.89
2005 03 24 12	43545.60	2.19	417.69	0.00	-7.86	-7.86	251.41
2005 03 25 12	43545.60	1.41	409.88	0.00	-9.31	-9.31	249.55
2005 03 26 12	43891.20	0.87	324.91	0.00	-9.19	-9.19	251.87
2005 03 27 12	43891.20	0.66	456.00	0.00	-8.74	-8.74	246.46
2005 03 28 12	44236.80	0.67	458.33	0.00	-3.03	-3.03	303.46
2005 03 29 12	44236.80	0.60	405.62	0.00	-4.97	-4.97	285.51
2005 03 30 12	44582.40	1.59	448.33	0.00	-9.80	-9.80	222.14
2005 03 31 12	44582.40	5.00	388.06	0.00	-9.31	-9.31	241.29
2005 04 01 12	44928.00	1.16	447.92	0.00	-9.18	-9.18	228.10
2005 04 02 12	44928.00	0.52	457.09	0.00	-4.78	-4.78	226.96
2005 04 03 12	45273.60	0.36	462.66	0.00	-2.40	-2.40	259.96
2005 04 04 12	45273.60	0.00	428.16	0.00	-1.85	-1.85	291.51
2005 04 05 12	45332.18	9.01	385.81	0.00	-4.92	-4.92	308.52
2005 04 06 12	45619.20	1.65	482.90	0.00	-5.52	-5.52	307.27
2005 04 07 12	45619.20	0.31	472.18	0.00	-2.51	-2.51	218.91
2005 04 08 12	45964.80	1.02	413.59	0.00	0.49	0.49	287.41
2005 04 09 12	45964.80	0.00	443.21	0.00	-4.53	-4.53	257.80
2005 04 10 12	46310.40	9.49	411.38	0.00	-6.41	-6.41	277.41
2005 04 11 12	46310.40	7.77	447.37	0.00	-8.20	-8.20	259.53
2005 04 12 12	46656.00	0.47	497.28	0.00	-5.53	-5.53	281.59
2005 04 13 12	46656.00	0.51	496.65	0.00	-3.41	-3.41	232.83
2005 04 14 12	47001.60	0.00	496.20	0.00	0.47	0.47	302.59
2005 04 15 12	47001.60	0.27	468.48	0.00	-0.51	-0.51	273.26
2005 04 16 12	47001.60	0.03	492.57	0.00	1.66	1.66	302.77
2005 04 17 12	47347.20	0.00	481.14	0.00	3.34	3.34	379.63
2005 04 18 12	47347.20	0.00	492.73	0.00	3.41	3.41	322.75
2005 04 19 12	47692.80	0.12	485.44	0.00	2.68	2.68	324.43
2005 04 20 12	47692.80	0.34	473.22	0.00	1.00	1.00	294.08
2005 04 21 12	48038.40	2.50	419.40	0.00	-3.69	-3.69	291.85
2005 04 22 12	48038.40	0.28	487.58	0.00	-3.50	-3.50	302.88
2005 04 23 12	48038.40	0.07	445.65	0.00	-0.56	-0.56	338.57
2005 04 24 12	48384.00	4.35	384.70	0.00	0.99	0.99	405.31
2005 04 25 12	48384.00	19.80	365.63	0.00	-1.44	-1.44	448.81
2005 04 26 12	48729.60	1.71	361.71	0.00	-2.18	-2.18	318.45
2005 04 27 12	48729.60	2.47	438.29	0.00	0.70	0.70	377.39
2005 04 28 12	49075.20	13.95	438.44	0.00	-1.08	-1.08	393.88
2005 04 29 12	49075.20	6.32	357.76	0.00	-5.55	-5.55	328.11
2005 04 30 12	49075.20	6.73	450.66	0.00	-6.38	-6.38	301.16
2005 05 01 12	49420.80	4.35	367.79	0.00	-5.76	-5.76	342.16
2005 05 02 12	49420.80	0.58	467.74	0.00	-7.19	-7.19	297.77
2005 05 03 12	49687.50	0.21	444.01	0.00	-1.16	-1.16	367.03
2005 05 04 12	49766.40	0.39	457.05	0.00	0.66	0.66	361.47
2005 05 05 12	49766.40	0.71	481.91	0.00	2.25	2.25	420.48
2005 05 06 12	50112.00	0.57	463.09	0.00	4.62	4.62	416.09
2005 05 07 12	50112.00	4.46	477.98	0.00	0.85	0.85	334.36
2005 05 08 12	50112.00	3.95	408.25	0.00	-1.34	-1.34	414.55
2005 05 09 12	50457.60	0.00	514.47	0.00	0.91	0.91	407.31
2005 05 10 12	50457.60	0.54	508.44	0.00	3.60	3.60	373.69
2005 05 11 12	50516.18	2.14	423.56	0.00	2.53	2.53	388.71
2005 05 12 12	50803.20	1.75	429.03	0.00	-2.20	-2.20	293.59
2005 05 13 12	50803.20	1.30	462.94	0.00	-1.22	-1.22	381.84
2005 05 14 12	50861.78	0.05	484.23	0.00	0.68	0.68	368.94
2005 05 15 12	51148.80	1.37	507.32	0.00	3.56	3.56	433.67
2005 05 16 12	51148.80	0.99	412.42	0.00	5.29	5.29	478.02
2005 05 17 12	51148.80	0.01	404.34	0.00	4.36	4.36	430.06
2005 05 18 12	51494.40	0.00	506.62	0.00	2.21	2.21	392.28
2005 05 19 12	51494.40	0.00	522.08	0.00	6.82	6.82	524.13
2005 05 20 12	51494.40	0.00	531.14	0.00	10.32	10.32	520.44
2005 05 21 12	51840.00	0.00	525.55	0.00	11.30	11.30	531.60
2005 05 22 12	51840.00	0.00	527.07	0.00	10.95	10.95	563.55
2005 05 23 12	51840.00	0.00	526.56	0.00	11.12	11.12	544.11
2005 05 24 12	51898.58	0.00	509.85	0.00	9.60	9.60	505.37
2005 05 25 12	52185.60	0.00	536.90	0.00	6.55	6.55	518.92
2005 05 26 12	52185.60	0.00	540.05	0.00	3.70	3.70	407.58
2005 05 27 12	52185.60	0.28	541.32	0.00	2.48	2.48	379.53
2005 05 28 12	52244.18	0.39	535.04	0.00	4.71	4.71	353.57
2005 05 29 12	52531.20	3.40	449.63	0.00	5.79	5.79	495.05
2005 05 30 12	52531.20	8.98	459.96	0.00	5.69	5.69	539.83
2005 05 31 12	52531.20	1.48	518.36	0.00	2.78	2.78	461.61
2005 06 01 12	52531.20	0.00	444.76	0.00	4.48	4.48	442.10
2005 06 02 12	52589.78	2.97	450.38	0.00	5.83	5.83	536.50
2005 06 03 12	52876.80	7.59	432.65	0.00	4.74	4.74	531.42
2005 06 04 12	52876.80	11.27	377.44	0.00	0.73	0.73	482.29
2005 06 05 12	52876.80	7.06	493.80	0.00	3.46	3.46	508.79
2005 06 06 12	52876.80	0.00	493.41	0.00	6.94	6.94	483.24
2005 06 07 12	52876.80	0.34	502.69	0.00	6.10	6.10	429.75
2005 06 08 12	52935.38	0.00	504.84	0.00	4.62	4.62	376.09
2005 06 09 12	53222.40	0.61	430.21	0.00	5.07	5.07	421.38
2005 06 10 12	53222.40	10.41	375.57	0.00	3.90	3.90	521.40
2005 06 11 12	53222.40	2.54	472.61	0.00	3.28	3.28	494.17
2005 06 12 12	53222.40	6.56	389.43	0.00	3.97	3.97	513.58
2005 06 13 12	53222.40	5.43	497.26	0.00	1.93	1.93	446.82
2005 06 14 12	53222.40	0.08	505.21	0.00	5.59	5.59	452.04
2005 06 15 12	53222.40	0.75	482.68	0.00	10.04	10.04	537.25
2005 06 16 12	53222.40	0.79	473.58	0.00	10.91	10.91	521.20
2005 06 17 12	53222.40	0.07	475.66	0.00	10.97	10.97	544.40
2005 06 18 12	53222.40	0.09	501.19	0.00	12.05	12.05	490.13
2005 06 19 12	53222.40	0.37	497.14	0.00	12.81	12.81	575.99
2005 06 20 12	53222.40	0.46	479.69	0.00	13.34	13.34	590.06
2005 06 21 12	53222.40	1.51	461.23	0.00	14.49	14.49	671.73
2005 06 22 12	53222.40	1.24	475.22	0.00	13.94	13.94	620.98
2005 06 23 12	53222.40	0.78	459.52	0.00	12.78	12.78	723.65
2005 06 24 12	53222.40	0.17	462.76	0.00	10.76	10.76	683.98
2005 06 25 12	53222.40	2.33	469.41	0.00	11.50	11.50	648.13
2005 06 26 12	53222.40	2.47	445.14	0.00	10.80	10.80	594.92
2005 06 27 12	53222.40	1.75	502.79	0.00	10.04	10.04	498.03
2005 06 28 12	53222.40	1.09	486.61	0.00	11.12	11.12	423.41
2005 06 29 12	53222.40	2.38	491.91	0.00	10.00	10.00	587.53
2005 06 30 12	53222.40	0.22	487.18	0.00	9.39	9.39	581.05
2005 07 01 12	53222.40	1.19	450.78	0.00	10.40	10.40	561.03
2005 07 02 12	53222.40	0.78	441.30	0.00	12.22	12.22	553.62
2005 07 03 12	53222.40	0.67	440.11	0.00	11.61	11.61	518.99
2005 07 04 12	53143.50	0.75	442.32	0.00	9.53	9.53	550.38
2005 07 05 12	52876.80	0.77	447.46	0.00	11.08	11.08	517.71
2005 07 06 12	52876.80	0.58	441.93	0.00	12.45	12.45	520.98
2005 07 07 12	52876.80	0.00	437.28	0.00	13.49	13.49	522.47
2005 07 08 12	52876.80	0.24	448.04	0.00	14.12	14.12	491.44
2005 07 09 12	52876.80	0.57	406.78	0.00	13.87	13.87	522.73
2005 07 10 12	52876.80	0.31	443.49	0.00	12.68	12.68	482.21
2005 07 11 12	52531.20	0.02	447.03	0.00	12.55	12.55	495.37
2005 07 12 12	52531.20	0.56	444.93	0.00	13.80	13.80	638.63
2005 07 13 12	52531.20	0.07	444.68	0.00	14.56	14.56	713.79
2005 07 14 12	52531.20	1.02	431.92	0.00	15.50	15.50	596.60
2005 07 15 12	52531.20	0.41	434.11	0.00	15.51	15.51	702.40
2005 07 16 12	52185.60	0.31	436.87	0.00	15.65	15.65	626.71
2005 07 17 12	52185.60	0.03	436.63	0.00	15.76	15.76	603.82
2005 07 18 12	52185.60	0.00	444.55	0.00	11.59	11.59	630.65
2005 07 19 12	52185.60	0.16	448.14	0.00	13.33	13.33	486.48
2005 07 20 12	51840.00	0.19	432.32	0.00	16.05	16.05	532.67
2005 07 21 12	51840.00	0.56	432.48	0.00	16.95	16.95	577.45
2005 07 22 12	51840.00	0.06	433.76	0.00	16.55	16.55	649.51
2005 07 23 12	51761.10	2.57	426.34	0.00	16.05	16.05	691.47
2005 07 24 12	51494.40	3.08	354.33	0.00	12.99	12.99	811.94
2005 07 25 12	51494.40	8.14	399.29	0.00	12.15	12.15	837.82
2005 07 26 12	51494.40	14.28	411.14	0.00	10.41	10.41	769.31
2005 07 27 12	51148.80	0.01	442.02	0.00	9.34	9.34	672.30
2005 07 28 12	51148.80	0.00	443.90	0.00	11.28	11.28	455.71
2005 07 29 12	51148.80	0.00	441.85	0.00	13.11	13.11	447.57
2005 07 30 12	50803.20	1.11	416.90	0.00	14.31	14.31	494.26
2005 07 31 12	50803.20	0.73	413.54	0.00	14.67	14.67	608.98
2005 08 01 12	50803.20	0.71	387.80	0.00	13.70	13.70	629.18
2005 08 02 12	50457.60	3.20	393.12	0.00	12.98	12.98	733.98
2005 08 03 12	50457.60	11.30	392.46	0.00	11.51	11.51	744.04
2005 08 04 12	50457.60	10.34	351.42	0.00	9.52	9.52	793.38
2005 08 05 12	50112.00	9.33	396.35	0.00	9.11	9.11	795.21
2005 08 06 12	50112.00	0.10	424.52	0.00	11.14	11.14	647.66
2005 08 07 12	49824.98	0.58	422.19	0.00	11.32	11.32	588.69
2005 08 08 12	49766.40	0.92	422.04	0.00	12.28	12.28	536.10
2005 08 09 12	49766.40	1.18	356.56	0.00	13.17	13.17	622.23
2005 08 10 12	49420.80	3.85	302.26	0.00	11.69	11.69	852.53
2005 08 11 12	49420.80	4.43	375.46	0.00	10.19	10.19	774.72
2005 08 12 12	49420.80	0.21	402.73	0.00	10.83	10.83	680.74
2005 08 13 12	49075.20	1.24	393.32	0.00	9.90	9.90	640.61
2005 08 14 12	49075.20	2.29	389.52	0.00	8.99	8.99	709.09
2005 08 15 12	48729.60	0.00	407.94	0.00	9.74	9.74	625.50
2005 08 16 12	48729.60	1.46	294.75	0.00	10.46	10.46	662.17
2005 08 17 12	48650.70	1.06	414.02	0.00	8.44	8.44	632.60
2005 08 18 12	48384.00	0.87	395.40	0.00	9.26	9.26	574.52
2005 08 19 12	48384.00	0.30	414.52	0.00	9.86	9.86	574.75
2005 08 20 12	48038.40	0.14	401.44	0.00	10.10	10.10	533.61
2005 08 21 12	48038.40	1.87	323.06	0.00	10.41	10.41	622.84
2005 08 22 12	47692.80	0.57	379.22	0.00	9.47	9.47	592.81
2005 08 23 12	47692.80	0.98	376.84	0.00	9.90	9.90	618.96
2005 08 24 12	47692.80	0.56	392.27	0.00	9.67	9.67	592.24
2005 08 25 12	47347.20	3.17	356.20	0.00	10.91	10.91	588.65
2005 08 26 12	47347.20	4.54	389.82	0.00	10.87	10.87	699.47
2005 08 27 12	47001.60	0.31	388.02	0.00	10.81	10.81	558.89
2005 08 28 12	47001.60	0.09	412.41	0.00	9.79	9.79	489.27
2005 08 29 12	46656.00	0.19	413.33	0.00	10.55	10.55	470.75
2005 08 30 12	46656.00	0.41	410.06	0.00	11.99	11.99	510.08
2005 08 31 12	46310.40	0.37	407.46	0.00	9.07	9.07	451.99
2005 09 01 12	46310.40	0.00	461.12	0.00	9.19	9.19	399.25
2005 09 02 12	46310.40	0.96	448.89	0.00	9.91	9.91	374.60
2005 09 03 12	45964.80	0.50	444.16	0.00	11.44	11.44	513.32
2005 09 04 12	45964.80	0.05	426.35	0.00	11.18	11.18	619.81
2005 09 05 12	45619.20	0.20	414.55	0.00	11.09	11.09	632.62
2005 09 06 12	45619.20	0.56	394.62	0.00	10.69	10.69	603.05
2005 09 07 12	45273.60	1.08	422.14	0.00	11.06	11.06	654.70
2005 09 08 12	45273.60	1.66	418.97	0.00	12.30	12.30	648.02
2005 09 09 12	44928.00	11.39	356.92	0.00	11.34	11.34	785.56
2005 09 10 12	44928.00	0.28	440.40	0.00	9.52	9.52	611.98
2005 09 11 12	44582.40	0.05	431.89	0.00	8.89	8.89	482.90
2005 09 12 12	44582.40	0.87	435.65	0.00	7.89	7.89	490.13
2005 09 13 12	44236.80	0.01	348.63	0.00	6.26	6.26	437.54
2005 09 14 12	44236.80	3.32	363.85	0.00	4.53	4.53	412.45
2005 09 15 12	44236.80	0.85	431.43	0.00	3.83	3.83	385.38
2005 09 16 12	43891.20	0.00	425.35	0.00	6.86	6.86	386.27
2005 09 17 12	43891.20	0.50	429.29	0.00	7.22	7.22	366.00
2005 09 18 12	43545.60	0.00	424.73	0.00	7.16	7.16	313.47
2005 09 19 12	43545.60	0.46	428.34	0.00	7.11	7.11	328.28
2005 09 20 12	43200.00	0.00	416.97	0.00	8.78	8.78	323.10
2005 09 21 12	43200.00	0.69	367.45	0.00	11.00	11.00	542.35
2005 09 22 12	42854.40	11.40	359.16	0.00	7.96	7.96	659.85
2005 09 23 12	42854.40	0.06	390.68	0.00	7.58	7.58	581.02
2005 09 24 12	42508.80	0.26	392.59	0.00	8.88	8.88	518.00
2005 09 25 12	42508.80	0.00	408.48	0.00	7.58	7.58	429.62
2005 09 26 12	42163.20	0.77	414.91	0.00	5.72	5.72	331.50
2005 09 27 12	42163.20	1.15	368.01	0.00	8.61	8.61	455.77
2005 09 28 12	42163.20	24.18	336.63	0.00	5.58	5.58	658.95
2005 09 29 12	41817.60	0.29	387.93	0.00	5.79	5.79	518.54
2005 09 30 12	41817.60	0.00	392.68	0.00	6.09	6.09	452.63
2005 10 01 12	41472.00	0.00	418.46	0.00	7.66	7.66	504.94
2005 10 02 12	41472.00	0.15	412.68	0.00	8.08	8.08	511.01
2005 10 03 12	41126.40	0.00	416.17	0.00	7.67	7.67	468.45
2005 10 04 12	41126.40	2.22	382.31	0.00	7.88	7.88	541.12
2005 10 05 12	40780.80	10.81	408.40	0.00	-0.53	-0.53	377.56
2005 10 06 12	40780.80	0.00	406.77	0.00	0.51	0.51	367.45
2005 10 07 12	40435.20	0.42	413.81	0.00	3.56	3.56	307.22
2005 10 08 12	40435.20	0.00	402.76	0.00	5.75	5.75	409.00
2005 10 09 12	40089.60	26.00	278.20	0.00	3.49	3.49	530.08
2005 10 10 12	40089.60	7.13	311.14	0.00	-3.50	-3.50	408.91
2005 10 11 12	40089.60	1.66	317.60	0.00	-4.34	-4.34	384.92
2005 10 12 12	39744.00	0.71	348.78	0.00	-2.46	-2.46	432.71
2005 10 13 12	39744.00	0.16	380.94	0.00	-0.06	-0.06	432.91
2005 10 14 12	39398.40	0.62	390.89	0.00	3.38	3.38	350.21
2005 10 15 12	39398.40	0.00	384.50	0.00	3.32	3.32	345.18
2005 10 16 12	39052.80	0.31	381.01	0.00	2.75	2.75	413.48
2005 10 17 12	39052.80	0.09	383.01	0.00	2.89	2.89	464.75
2005 10 18 12	38707.20	0.00	378.79	0.00	2.94	2.94	323.32
2005 10 19 12	38707.20	6.63	229.09	0.00	2.54	2.54	480.18
2005 10 20 12	38707.20	1.71	325.72	0.00	0.85	0.85	526.91
