  43.14
3521.00
 228339304
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2002 01 30 12	34560.00	2.97	292.90	0.00	-25.06	-25.06	43.62
2002 01 31 12	34905.60	1.06	282.67	0.00	-20.68	-20.68	87.96
2002 02 01 12	34905.60	1.16	287.94	0.00	-16.62	-16.62	119.90
2002 02 02 12	34905.60	0.83	320.02	0.00	-14.86	-14.86	132.39
2002 02 03 12	35251.20	0.00	326.61	0.00	-15.07	-15.07	101.50
2002 02 04 12	35251.20	1.40	288.00	0.00	-14.87	-14.87	100.90
2002 02 05 12	35596.80	2.58	286.72	0.00	-14.58	-14.58	118.64
2002 02 06 12	35596.80	0.00	336.02	0.00	-9.70	-9.70	121.41
2002 02 07 12	35849.94	0.61	311.81	0.00	-8.99	-8.99	141.74
2002 02 08 12	35942.40	0.76	261.30	0.00	-10.29	-10.29	168.38
2002 02 09 12	35942.40	0.32	336.05	0.00	-14.39	-14.39	140.38
2002 02 10 12	36288.00	0.55	334.49	0.00	-13.42	-13.42	115.52
2002 02 11 12	36288.00	3.33	339.74	0.00	-7.11	-7.11	158.86
2002 02 12 12	36633.60	0.18	354.46	0.00	-16.02	-16.02	109.33
2002 02 13 12	36633.60	1.60	354.35	0.00	-14.08	-14.08	95.40
2002 02 14 12	36979.20	0.87	311.91	0.00	-12.36	-12.36	129.99
2002 02 15 12	36979.20	0.91	368.22	0.00	-13.15	-13.15	107.94
2002 02 16 12	37324.80	0.03	358.11	0.00	-9.21	-9.21	92.42
2002 02 17 12	37324.80	0.94	354.91	0.00	-7.80	-7.80	207.71
2002 02 18 12	37670.40	0.02	304.88	0.00	-9.26	-9.26	186.75
2002 02 19 12	37670.40	0.43	359.42	0.00	-10.77	-10.77	191.53
2002 02 20 12	38016.00	2.12	295.11	0.00	-10.63	-10.63	189.73
2002 02 21 12	38016.00	1.94	358.82	0.00	-13.16	-13.16	130.77
2002 02 22 12	38269.14	1.75	359.11	0.00	-6.02	-6.02	247.32
2002 02 23 12	38361.60	0.09	294.58	0.00	-3.73	-3.73	227.63
2002 02 24 12	38614.74	2.01	294.69	0.00	-7.69	-7.69	214.12
2002 02 25 12	38707.20	1.00	358.33	0.00	-16.68	-16.68	112.04
2002 02 26 12	38960.34	2.09	392.27	0.00	-22.45	-22.45	62.75
2002 02 27 12	39052.80	3.78	389.67	0.00	-16.87	-16.87	107.21
2002 02 28 12	39398.40	3.68	275.71	0.00	-16.03	-16.03	118.06
2002 03 01 12	39398.40	4.10	323.64	0.00	-20.83	-20.83	88.84
2002 03 02 12	39744.00	0.15	413.20	0.00	-23.36	-23.36	65.82
2002 03 03 12	39744.00	0.21	385.97	0.00	-20.58	-20.58	85.34
2002 03 04 12	40089.60	7.92	390.69	0.00	-12.40	-12.40	164.42
2002 03 05 12	40089.60	0.60	420.02	0.00	-10.79	-10.79	166.21
2002 03 06 12	40435.20	1.42	354.60	0.00	-9.07	-9.07	211.48
2002 03 07 12	40435.20	5.67	379.39	0.00	-7.07	-7.07	255.77
2002 03 08 12	40780.80	7.68	311.90	0.00	-11.98	-11.98	188.97
2002 03 09 12	40780.80	5.83	401.93	0.00	-18.68	-18.68	97.97
2002 03 10 12	41126.40	0.82	398.36	0.00	-10.35	-10.35	174.32
2002 03 11 12	41126.40	0.84	399.31	0.00	-8.50	-8.50	208.96
2002 03 12 12	41472.00	4.44	370.30	0.00	-5.21	-5.21	280.15
2002 03 13 12	41472.00	23.22	294.95	0.00	-7.39	-7.39	266.34
2002 03 14 12	41817.60	9.25	404.53	0.00	-12.34	-12.34	191.29
2002 03 15 12	41817.60	2.96	407.24	0.00	-15.64	-15.64	140.99
2002 03 16 12	42163.20	1.34	410.23	0.00	-15.60	-15.60	122.79
2002 03 17 12	42163.20	2.25	417.69	0.00	-16.01	-16.01	118.89
2002 03 18 12	42508.80	0.00	411.55	0.00	-17.94	-17.94	99.91
2002 03 19 12	42508.80	6.28	394.34	0.00	-16.00	-16.00	124.10
2002 03 20 12	42854.40	2.56	400.14	0.00	-8.31	-8.31	218.50
2002 03 21 12	42854.40	0.00	439.39	0.00	-5.92	-5.92	238.95
2002 03 22 12	43200.00	0.36	462.04	0.00	-4.76	-4.76	244.92
2002 03 23 12	43545.60	3.65	412.71	0.00	-1.96	-1.96	231.08
2002 03 24 12	43545.60	3.16	388.58	0.00	-5.29	-5.29	292.60
2002 03 25 12	43891.20	3.75	401.22	0.00	-7.95	-7.95	267.07
2002 03 26 12	43891.20	0.50	427.57	0.00	-7.61	-7.61	247.47
2002 03 27 12	44236.80	0.78	383.11	0.00	-6.03	-6.03	223.81
2002 03 28 12	44236.80	0.97	381.44	0.00	-7.36	-7.36	201.65
2002 03 29 12	44582.40	0.78	428.21	0.00	-6.93	-6.93	212.30
2002 03 30 12	44582.40	0.14	462.75	0.00	-7.66	-7.66	246.06
2002 03 31 12	44928.00	0.01	472.43	0.00	-5.10	-5.10	247.54
2002 04 01 12	44928.00	0.99	479.67	0.00	-2.40	-2.40	228.36
2002 04 02 12	45273.60	0.07	510.50	0.00	-8.90	-8.90	231.75
2002 04 03 12	45273.60	1.11	512.41	0.00	-11.28	-11.28	185.61
2002 04 04 12	45619.20	1.92	509.09	0.00	-7.73	-7.73	210.21
2002 04 05 12	45619.20	0.53	505.01	0.00	-2.11	-2.11	248.19
2002 04 06 12	45964.80	0.00	498.48	0.00	-1.08	-1.08	297.51
2002 04 07 12	45964.80	0.16	500.18	0.00	-1.85	-1.85	288.69
2002 04 08 12	46310.40	0.11	500.79	0.00	-4.46	-4.46	295.20
2002 04 09 12	46310.40	1.21	457.83	0.00	-4.80	-4.80	262.35
2002 04 10 12	46656.00	0.79	373.81	0.00	-1.57	-1.57	332.53
2002 04 11 12	46656.00	0.87	402.59	0.00	-3.30	-3.30	286.15
2002 04 12 12	47001.60	0.28	437.25	0.00	-1.77	-1.77	299.06
2002 04 13 12	47001.60	0.00	435.77	0.00	0.20	0.20	311.14
2002 04 14 12	47347.20	1.26	341.32	0.00	2.17	2.17	418.82
2002 04 15 12	47439.66	16.27	395.69	0.00	1.14	1.14	409.36
2002 04 16 12	47692.80	5.00	399.41	0.00	-2.95	-2.95	283.65
2002 04 17 12	47785.26	5.71	460.20	0.00	-5.06	-5.06	208.91
2002 04 18 12	48038.40	3.30	480.79	0.00	-6.55	-6.55	228.94
2002 04 19 12	48038.40	0.94	253.89	0.00	-9.51	-9.51	215.23
2002 04 20 12	48384.00	7.77	441.51	0.00	-11.00	-11.00	208.65
2002 04 21 12	48384.00	2.87	476.70	0.00	-9.25	-9.25	227.13
2002 04 22 12	48729.60	2.32	427.19	0.00	-5.13	-5.13	270.83
2002 04 23 12	48729.60	0.00	529.09	0.00	-3.68	-3.68	263.19
2002 04 24 12	49075.20	0.08	537.89	0.00	-7.26	-7.26	148.45
2002 04 25 12	49075.20	0.32	532.12	0.00	-6.96	-6.96	148.93
2002 04 26 12	49420.80	3.43	438.44	0.00	-3.99	-3.99	224.36
2002 04 27 12	49420.80	12.20	421.92	0.00	-2.59	-2.59	368.26
2002 04 28 12	49766.40	3.70	444.87	0.00	-3.66	-3.66	308.84
2002 04 29 12	49766.40	0.04	526.21	0.00	-1.61	-1.61	270.23
2002 04 30 12	50112.00	7.49	472.73	0.00	-0.41	-0.41	320.18
2002 05 01 12	50112.00	11.13	431.86	0.00	-2.56	-2.56	378.60
2002 05 02 12	50457.60	1.13	535.11	0.00	-5.82	-5.82	253.16
2002 05 03 12	50457.60	1.39	470.29	0.00	-1.34	-1.34	319.14
2002 05 04 12	50550.06	0.00	569.27	0.00	-4.55	-4.55	222.30
2002 05 05 12	50803.20	2.01	496.61	0.00	-2.16	-2.16	265.60
2002 05 06 12	50803.20	0.14	417.50	0.00	-0.59	-0.59	315.57
2002 05 07 12	51148.80	4.08	463.19	0.00	1.56	1.56	353.37
2002 05 08 12	51148.80	1.05	378.13	0.00	-7.13	-7.13	171.02
2002 05 09 12	51494.40	0.00	515.77	0.00	-8.42	-8.42	142.87
2002 05 10 12	51494.40	1.98	478.70	0.00	-4.81	-4.81	238.33
2002 05 11 12	51494.40	16.44	438.28	0.00	-4.06	-4.06	333.66
2002 05 12 12	51840.00	2.31	523.97	0.00	-2.86	-2.86	301.78
2002 05 13 12	51840.00	0.06	556.82	0.00	0.59	0.59	318.87
2002 05 14 12	52156.50	0.11	532.63	0.00	1.45	1.45	290.83
2002 05 15 12	52185.60	0.05	554.66	0.00	1.59	1.59	338.37
2002 05 16 12	52185.60	0.86	541.19	0.00	-1.04	-1.04	341.50
2002 05 17 12	52531.20	0.35	503.83	0.00	1.16	1.16	373.97
2002 05 18 12	52531.20	0.00	501.62	0.00	5.68	5.68	405.17
2002 05 19 12	52531.20	0.08	556.97	0.00	8.44	8.44	428.84
2002 05 20 12	52876.80	0.14	534.61	0.00	9.10	9.10	438.03
2002 05 21 12	52876.80	2.47	501.16	0.00	6.77	6.77	340.95
2002 05 22 12	52876.80	7.43	443.42	0.00	-2.63	-2.63	292.45
2002 05 23 12	53222.40	0.91	409.58	0.00	-3.59	-3.59	273.46
2002 05 24 12	53222.40	0.17	425.83	0.00	-2.50	-2.50	297.18
2002 05 25 12	53222.40	0.26	484.39	0.00	0.40	0.40	342.61
2002 05 26 12	53538.89	1.01	517.03	0.00	2.44	2.44	364.91
2002 05 27 12	53568.00	0.05	516.97	0.00	4.82	4.82	395.62
2002 05 28 12	53568.00	0.76	469.67	0.00	6.32	6.32	402.29
2002 05 29 12	53568.00	0.05	409.53	0.00	7.58	7.58	500.88
2002 05 30 12	53913.60	0.84	537.89	0.00	9.67	9.67	565.59
2002 05 31 12	53913.60	0.34	537.84	0.00	10.51	10.51	521.01
2002 06 01 12	53913.60	2.34	481.03	0.00	12.16	12.16	539.23
2002 06 02 12	53913.60	2.86	460.61	0.00	7.56	7.56	461.68
2002 06 03 12	54143.82	0.31	458.92	0.00	3.27	3.27	419.61
2002 06 04 12	54259.20	2.27	473.92	0.00	2.93	2.93	379.64
2002 06 05 12	54259.20	0.00	455.08	0.00	5.60	5.60	439.55
2002 06 06 12	54259.20	0.34	523.18	0.00	7.69	7.69	457.51
2002 06 07 12	54259.20	1.30	513.52	0.00	7.05	7.05	407.29
2002 06 08 12	54351.66	0.33	418.08	0.00	6.27	6.27	426.95
2002 06 09 12	54575.69	1.10	322.31	0.00	4.29	4.29	462.52
2002 06 10 12	54604.80	1.88	417.76	0.00	-0.95	-0.95	284.82
2002 06 11 12	54604.80	0.40	422.98	0.00	-2.04	-2.04	312.43
2002 06 12 12	54604.80	0.61	467.19	0.00	2.26	2.26	369.43
2002 06 13 12	54604.80	0.54	492.07	0.00	3.99	3.99	416.31
2002 06 14 12	54604.80	0.97	516.51	0.00	5.40	5.40	420.21
2002 06 15 12	54604.80	0.57	506.04	0.00	7.90	7.90	425.52
2002 06 16 12	54604.80	0.72	499.88	0.00	9.26	9.26	513.98
2002 06 17 12	54604.80	0.00	514.53	0.00	10.65	10.65	481.40
2002 06 18 12	54604.80	0.28	442.03	0.00	8.40	8.40	526.88
2002 06 19 12	54697.26	0.09	520.75	0.00	4.83	4.83	387.44
2002 06 20 12	54697.26	1.27	489.35	0.00	6.22	6.22	332.93
2002 06 21 12	54697.26	1.06	508.41	0.00	11.58	11.58	522.74
2002 06 22 12	54697.26	3.10	449.50	0.00	11.73	11.73	455.92
2002 06 23 12	54697.26	1.34	513.25	0.00	8.69	8.69	486.01
2002 06 24 12	54697.26	0.42	514.24	0.00	11.20	11.20	474.40
2002 06 25 12	54604.80	0.00	517.55	0.00	12.12	12.12	443.82
2002 06 26 12	54604.80	0.00	513.74	0.00	13.05	13.05	475.95
2002 06 27 12	54604.80	0.08	510.08	0.00	13.89	13.89	445.62
2002 06 28 12	54604.80	0.00	513.95	0.00	14.39	14.39	421.05
2002 06 29 12	54604.80	0.00	491.58	0.00	14.06	14.06	431.78
2002 06 30 12	54604.80	0.00	514.56	0.00	11.89	11.89	525.28
2002 07 01 12	54604.80	0.91	513.14	0.00	12.74	12.74	461.29
2002 07 02 12	54604.80	0.05	515.05	0.00	10.69	10.69	409.71
2002 07 03 12	54604.80	0.80	486.00	0.00	13.39	13.39	438.57
2002 07 04 12	54489.43	0.87	488.95	0.00	13.01	13.01	536.87
2002 07 05 12	54259.20	0.80	508.99	0.00	13.86	13.86	505.99
2002 07 06 12	54259.20	0.88	498.49	0.00	13.07	13.07	524.63
2002 07 07 12	54259.20	1.36	498.01	0.00	14.74	14.74	554.14
2002 07 08 12	54259.20	0.00	495.32	0.00	15.61	15.61	586.94
2002 07 09 12	54259.20	0.41	512.41	0.00	13.02	13.02	457.43
2002 07 10 12	54006.06	0.22	513.21	0.00	13.52	13.52	505.24
2002 07 11 12	53913.60	0.55	515.14	0.00	14.75	14.75	461.68
2002 07 12 12	53913.60	0.38	517.24	0.00	16.52	16.52	303.22
2002 07 13 12	53913.60	0.31	504.14	0.00	16.49	16.49	388.77
2002 07 14 12	53798.23	0.13	502.00	0.00	17.45	17.45	407.99
2002 07 15 12	53568.00	0.76	502.32	0.00	17.64	17.64	479.23
2002 07 16 12	53568.00	0.81	478.94	0.00	17.10	17.10	579.66
2002 07 17 12	53568.00	10.64	478.05	0.00	16.12	16.12	663.73
2002 07 18 12	53314.86	4.61	464.49	0.00	15.62	15.62	673.97
2002 07 19 12	53222.40	4.96	477.75	0.00	14.69	14.69	728.03
2002 07 20 12	53222.40	5.26	438.05	0.00	12.34	12.34	634.81
2002 07 21 12	53107.02	5.13	480.17	0.00	11.47	11.47	618.98
2002 07 22 12	52876.80	0.56	495.76	0.00	11.68	11.68	655.49
2002 07 23 12	52876.80	2.29	476.90	0.00	13.63	13.63	602.57
2002 07 24 12	52847.69	0.59	484.79	0.00	13.95	13.95	503.30
2002 07 25 12	52531.20	5.84	385.96	0.00	12.74	12.74	533.80
2002 07 26 12	52531.20	6.21	459.78	0.00	8.58	8.58	520.10
2002 07 27 12	52415.82	0.09	478.37	0.00	8.79	8.79	476.35
2002 07 28 12	52185.60	3.40	497.13	0.00	8.20	8.20	455.56
2002 07 29 12	52185.60	0.00	499.16	0.00	10.12	10.12	484.72
2002 07 30 12	51840.00	0.00	501.09	0.00	12.24	12.24	459.64
2002 07 31 12	51840.00	0.94	500.22	0.00	12.94	12.94	425.19
2002 08 01 12	51840.00	0.00	476.96	0.00	10.21	10.21	393.94
2002 08 02 12	51494.40	2.57	443.49	0.00	11.78	11.78	450.53
2002 08 03 12	51494.40	0.44	437.74	0.00	11.02	11.02	457.04
2002 08 04 12	51148.80	2.01	443.92	0.00	10.96	10.96	559.41
2002 08 05 12	51148.80	0.39	440.63	0.00	12.61	12.61	472.70
2002 08 06 12	51119.69	1.34	467.31	0.00	11.89	11.89	473.69
2002 08 07 12	50803.20	0.38	416.19	0.00	12.11	12.11	426.33
2002 08 08 12	50803.20	0.73	471.20	0.00	9.49	9.49	377.74
2002 08 09 12	50457.60	1.14	439.25	0.00	4.23	4.23	279.76
2002 08 10 12	50457.60	0.90	475.09	0.00	7.67	7.67	352.18
2002 08 11 12	50112.00	0.18	469.85	0.00	10.48	10.48	351.88
2002 08 12 12	50112.00	2.11	446.41	0.00	8.38	8.38	424.14
2002 08 13 12	49858.86	1.62	416.60	0.00	6.41	6.41	451.66
2002 08 14 12	49766.40	0.00	466.63	0.00	10.52	10.52	426.51
2002 08 15 12	49737.29	0.32	465.66	0.00	10.45	10.45	433.41
2002 08 16 12	49420.80	0.33	470.84	0.00	11.66	11.66	354.87
2002 08 17 12	49420.80	0.05	469.29	0.00	9.83	9.83	267.13
2002 08 18 12	49075.20	0.81	469.10	0.00	10.13	10.13	284.13
2002 08 19 12	49075.20	1.47	452.45	0.00	9.22	9.22	282.37
2002 08 20 12	48729.60	2.87	428.86	0.00	12.17	12.17	351.69
2002 08 21 12	48729.60	2.16	414.49	0.00	10.02	10.02	414.79
2002 08 22 12	48384.00	0.69	440.81	0.00	9.37	9.37	411.75
2002 08 23 12	48384.00	1.05	430.87	0.00	9.89	9.89	331.64
2002 08 24 12	48038.40	2.45	440.57	0.00	9.67	9.67	420.22
2002 08 25 12	48038.40	0.00	454.85	0.00	8.65	8.65	352.22
2002 08 26 12	47692.80	0.02	438.50	0.00	10.80	10.80	343.16
2002 08 27 12	47692.80	7.72	416.10	0.00	9.86	9.86	485.60
2002 08 28 12	47347.20	3.72	400.49	0.00	7.19	7.19	547.84
2002 08 29 12	47347.20	5.18	413.12	0.00	9.93	9.93	602.34
2002 08 30 12	47001.60	0.27	437.45	0.00	8.86	8.86	435.75
2002 08 31 12	47001.60	0.38	405.96	0.00	9.96	9.96	358.94
2002 09 01 12	46656.00	0.00	436.55	0.00	9.31	9.31	328.16
2002 09 02 12	46656.00	3.35	432.37	0.00	9.50	9.50	444.89
2002 09 03 12	46310.40	1.47	403.23	0.00	11.22	11.22	466.26
2002 09 04 12	46310.40	2.14	387.92	0.00	11.95	11.95	407.00
2002 09 05 12	45964.80	0.20	380.69	0.00	11.86	11.86	384.79
2002 09 06 12	45964.80	3.44	241.98	0.00	9.16	9.16	522.46
2002 09 07 12	45619.20	5.26	361.11	0.00	6.99	6.99	573.41
2002 09 08 12	45619.20	10.45	274.32	0.00	6.30	6.30	566.03
2002 09 09 12	45273.60	4.86	423.10	0.00	5.01	5.01	453.36
2002 09 10 12	45273.60	0.00	424.67	0.00	5.42	5.42	397.95
2002 09 11 12	44928.00	0.00	399.63	0.00	7.05	7.05	386.38
2002 09 12 12	44582.40	0.00	346.47	0.00	7.53	7.53	383.08
2002 09 13 12	44582.40	1.23	413.01	0.00	7.35	7.35	382.73
2002 09 14 12	44236.80	1.03	424.23	0.00	7.49	7.49	340.89
2002 09 15 12	44236.80	0.45	414.13	0.00	8.95	8.95	301.70
2002 09 16 12	43891.20	1.37	380.02	0.00	9.58	9.58	324.44
2002 09 17 12	43891.20	4.33	270.61	0.00	5.85	5.85	381.95
2002 09 18 12	43545.60	4.84	259.48	0.00	1.94	1.94	434.55
2002 09 19 12	43545.60	1.36	401.58	0.00	2.30	2.30	389.39
2002 09 20 12	43200.00	0.28	406.18	0.00	3.85	3.85	375.63
2002 09 21 12	43200.00	0.13	406.52	0.00	1.75	1.75	284.24
2002 09 22 12	42854.40	2.68	401.76	0.00	0.77	0.77	199.60
2002 09 23 12	42854.40	0.28	399.91	0.00	3.07	3.07	293.46
2002 09 24 12	42508.80	0.00	390.92	0.00	3.72	3.72	302.26
2002 09 25 12	42508.80	0.02	390.81	0.00	3.66	3.66	362.73
2002 09 26 12	42163.20	0.99	391.80	0.00	0.92	0.92	298.54
2002 09 27 12	42163.20	1.95	338.12	0.00	1.53	1.53	267.08
2002 09 28 12	41817.60	1.55	366.62	0.00	2.19	2.19	397.52
2002 09 29 12	41817.60	2.25	350.35	0.00	2.37	2.37	358.18
2002 09 30 12	41472.00	6.25	289.64	0.00	0.48	0.48	342.93
2002 10 01 12	41126.40	9.44	311.56	0.00	-3.12	-3.12	318.23
2002 10 02 12	41126.40	18.51	360.90	0.00	-6.02	-6.02	336.46
2002 10 03 12	40780.80	3.39	320.84	0.00	-3.97	-3.97	333.13
2002 10 04 12	40780.80	0.31	278.04	0.00	-3.23	-3.23	370.96
2002 10 05 12	40435.20	4.16	286.31	0.00	-2.63	-2.63	345.93
2002 10 06 12	40435.20	0.00	377.14	0.00	-0.31	-0.31	379.32
2002 10 07 12	40089.60	0.00	380.83	0.00	1.34	1.34	351.27
2002 10 08 12	40089.60	0.00	384.03	0.00	0.33	0.33	360.08
2002 10 09 12	39744.00	0.07	388.01	0.00	-2.27	-2.27	286.75
2002 10 10 12	39744.00	1.09	368.84	0.00	-1.44	-1.44	278.68
2002 10 11 12	39398.40	5.47	368.53	0.00	-0.56	-0.56	303.04
2002 10 12 12	39398.40	0.46	378.51	0.00	-5.66	-5.66	182.89
2002 10 13 12	39052.80	2.31	381.18	0.00	-3.01	-3.01	178.92
2002 10 14 12	39052.80	0.00	375.86	0.00	-3.34	-3.34	199.34
2002 10 15 12	38707.20	0.63	370.91	0.00	-4.24	-4.24	203.52
2002 10 16 12	38707.20	2.18	360.55	0.00	-4.28	-4.28	248.25
2002 10 17 12	38361.60	1.03	364.89	0.00	-2.99	-2.99	259.48
2002 10 18 12	38361.60	0.08	364.12	0.00	-2.04	-2.04	218.76
2002 10 19 12	38016.00	0.00	363.85	0.00	-1.42	-1.42	211.21
2002 10 20 12	38016.00	0.00	352.69	0.00	-2.59	-2.59	219.69
2002 10 21 12	37670.40	0.47	335.98	0.00	-2.12	-2.12	269.38
2002 10 22 12	37670.40	2.93	272.45	0.00	-4.00	-4.00	297.85
2002 10 23 12	37324.80	8.20	275.45	0.00	-7.44	-7.44	290.78
2002 10 24 12	37324.80	1.29	262.88	0.00	-6.08	-6.08	311.66
2002 10 25 12	36979.20	0.26	344.51	0.00	-6.43	-6.43	263.56
2002 10 26 12	36979.20	0.00	332.85	0.00	-7.43	-7.43	226.92
2002 10 27 12	36662.71	0.00	339.85	0.00	-6.36	-6.36	229.32
2002 10 28 12	36633.60	0.00	285.15	0.00	-7.53	-7.53	212.87
2002 10 29 12	36541.14	11.60	206.20	0.00	-10.45	-10.45	226.79
2002 10 30 12	36288.00	0.80	135.23	0.00	-14.26	-14.26	160.01
2002 10 31 12	36288.00	3.68	205.23	0.00	-12.97	-12.97	172.16
2002 11 01 12	35942.40	0.78	260.14	0.00	-13.45	-13.45	156.57
2002 11 02 12	35942.40	0.51	255.03	0.00	-13.45	-13.45	127.39
2002 11 03 12	35596.80	1.74	329.07	0.00	-11.15	-11.15	118.17
2002 11 04 12	35596.80	0.60	318.10	0.00	-8.45	-8.45	155.07
2002 11 05 12	35280.31	3.63	318.96	0.00	-10.23	-10.23	165.45
2002 11 06 12	35251.20	0.00	318.95	0.00	-6.85	-6.85	210.31
2002 11 07 12	35251.20	0.33	315.02	0.00	-5.26	-5.26	159.43
2002 11 08 12	34905.60	3.49	250.49	0.00	-5.35	-5.35	252.48
2002 11 09 12	34905.60	6.48	282.08	0.00	-6.74	-6.74	274.76
2002 11 10 12	34560.00	2.85	278.30	0.00	-9.36	-9.36	219.83
2002 11 11 12	34560.00	0.62	259.02	0.00	-10.86	-10.86	202.34
2002 11 12 12	34560.00	5.39	251.21	0.00	-10.06	-10.06	202.67
2002 11 13 12	34214.40	0.89	259.14	0.00	-5.68	-5.68	282.91
2002 11 14 12	34214.40	0.00	248.26	0.00	-8.79	-8.79	217.13
2002 11 15 12	33984.18	0.10	279.54	0.00	-9.22	-9.22	211.83
2002 11 16 12	33868.80	3.83	267.11	0.00	-7.17	-7.17	170.83
2002 11 17 12	33868.80	0.00	206.51	0.00	-5.24	-5.24	171.63
2002 11 18 12	33552.31	0.66	282.74	0.00	-8.01	-8.01	156.12
2002 11 19 12	33523.20	1.85	236.14	0.00	-8.07	-8.07	223.25
2002 11 20 12	33523.20	0.00	269.30	0.00	-3.88	-3.88	321.75
2002 11 21 12	33292.98	1.13	277.90	0.00	-2.35	-2.35	295.23
2002 11 22 12	33177.60	0.66	266.12	0.00	-1.24	-1.24	242.38
2002 11 23 12	33177.60	0.49	203.22	0.00	-3.92	-3.92	342.22
2002 11 24 12	33085.14	15.09	168.71	0.00	-10.85	-10.85	220.93
2002 11 25 12	32832.00	2.71	244.38	0.00	-12.42	-12.42	152.42
2002 11 26 12	32832.00	2.62	262.17	0.00	-12.79	-12.79	146.67
2002 11 27 12	32832.00	0.00	250.45	0.00	-10.07	-10.07	205.02
2002 11 28 12	32601.78	0.89	261.19	0.00	-5.61	-5.61	297.26
2002 11 29 12	32486.40	0.25	257.34	0.00	-3.88	-3.88	266.01
2002 11 30 12	32486.40	0.12	248.30	0.00	-6.03	-6.03	258.43
2002 12 01 12	32486.40	0.53	248.34	0.00	-5.09	-5.09	274.03
2002 12 02 12	32393.94	0.56	247.43	0.00	-7.23	-7.23	249.90
2002 12 03 12	32140.80	0.20	245.70	0.00	-9.50	-9.50	247.58
2002 12 04 12	32140.80	0.92	242.14	0.00	-10.00	-10.00	230.24
2002 12 05 12	32140.80	0.00	255.75	0.00	-10.62	-10.62	210.36
2002 12 06 12	32140.80	0.00	252.13	0.00	-11.30	-11.30	156.47
2002 12 07 12	32140.80	0.00	249.44	0.00	-10.96	-10.96	127.36
2002 12 08 12	31910.58	1.71	251.51	0.00	-10.40	-10.40	87.09
2002 12 09 12	31795.20	0.82	254.86	0.00	-8.34	-8.34	122.81
2002 12 10 12	31795.20	0.00	230.10	0.00	-9.63	-9.63	112.51
2002 12 11 12	31795.20	1.62	195.78	0.00	-12.01	-12.01	175.36
2002 12 12 12	31795.20	2.95	188.96	0.00	-9.68	-9.68	205.66
2002 12 13 12	31795.20	0.06	186.87	0.00	-6.88	-6.88	265.95
2002 12 14 12	31795.20	1.51	211.24	0.00	-6.00	-6.00	282.84
2002 12 15 12	31795.20	5.98	179.33	0.00	-5.02	-5.02	271.37
2002 12 16 12	31795.20	0.11	220.18	0.00	-7.66	-7.66	205.66
2002 12 17 12	31795.20	2.99	217.64	0.00	-8.84	-8.84	237.72
2002 12 18 12	31702.74	1.46	194.48	0.00	-11.03	-11.03	204.63
2002 12 19 12	31702.74	1.51	211.13	0.00	-14.51	-14.51	115.26
2002 12 20 12	31702.74	1.51	214.75	0.00	-15.51	-15.51	113.79
2002 12 21 12	31702.74	2.98	170.14	0.00	-12.77	-12.77	156.14
2002 12 22 12	31702.74	0.00	185.72	0.00	-12.55	-12.55	175.98
2002 12 23 12	31702.74	0.09	238.03	0.00	-14.51	-14.51	158.12
2002 12 24 12	31795.20	0.45	240.60	0.00	-17.64	-17.64	110.26
2002 12 25 12	31795.20	2.14	236.02	0.00	-17.05	-17.05	87.35
2002 12 26 12	31795.20	0.00	210.63	0.00	-16.06	-16.06	123.55
2002 12 27 12	31795.20	11.85	195.71	0.00	-8.76	-8.76	234.57
2002 12 28 12	31795.20	2.14	215.35	0.00	-3.82	-3.82	309.92
2002 12 29 12	31795.20	0.37	178.21	0.00	-6.18	-6.18	203.80
2002 12 30 12	31795.20	0.00	207.80	0.00	-11.25	-11.25	173.15
2002 12 31 12	31795.20	2.26	207.83	0.00	-9.98	-9.98	216.63
2003 01 01 12	31795.20	2.51	246.11	0.00	-9.87	-9.87	211.57
2003 01 02 12	31824.30	2.16	187.42	0.00	-9.78	-9.78	214.31
2003 01 03 12	32048.34	1.19	179.71	0.00	-4.78	-4.78	305.84
2003 01 04 12	32140.80	1.80	181.59	0.00	-5.37	-5.37	283.97
2003 01 05 12	32140.80	3.96	167.66	0.00	-5.65	-5.65	305.19
2003 01 06 12	32140.80	3.84	244.65	0.00	-7.17	-7.17	240.69
2003 01 07 12	32140.80	0.45	254.50	0.00	-4.00	-4.00	163.69
2003 01 08 12	32256.18	0.09	260.30	0.00	-3.19	-3.19	142.81
2003 01 09 12	32486.40	0.08	260.27	0.00	-10.33	-10.33	122.81
2003 01 10 12	32486.40	0.00	248.02	0.00	-12.95	-12.95	130.05
2003 01 11 12	32486.40	1.57	248.59	0.00	-10.66	-10.66	208.40
2003 01 12 12	32486.40	4.47	240.28	0.00	-10.16	-10.16	206.43
2003 01 13 12	32832.00	1.06	197.04	0.00	-6.24	-6.24	277.93
2003 01 14 12	32832.00	2.51	206.48	0.00	-6.68	-6.68	287.84
2003 01 15 12	32832.00	3.53	194.17	0.00	-9.06	-9.06	224.63
2003 01 16 12	32861.11	0.00	244.79	0.00	-14.83	-14.83	136.39
2003 01 17 12	33177.60	1.66	273.09	0.00	-13.42	-13.42	152.66
2003 01 18 12	33177.60	2.92	240.35	0.00	-12.18	-12.18	155.71
