  33.72
1330.00
  22393821
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2001 11 24 12	35942.40	0.00	234.58	0.00	11.26	11.26	470.51
2001 11 25 12	35942.40	7.23	304.82	0.00	8.33	8.33	782.63
2001 11 26 12	35942.40	0.00	358.27	0.00	6.47	6.47	532.96
2001 11 27 12	35942.40	0.00	371.14	0.00	5.36	5.36	292.72
2001 11 28 12	35942.40	0.00	334.44	0.00	4.43	4.43	215.54
2001 11 29 12	35596.80	0.27	144.19	0.00	7.34	7.34	329.83
2001 11 30 12	35596.80	0.26	342.17	0.00	5.92	5.92	698.69
2001 12 01 12	35596.80	0.00	326.92	0.00	7.03	7.03	572.36
2001 12 02 12	35596.80	0.00	153.22	0.00	9.06	9.06	425.75
2001 12 03 12	35596.80	0.39	105.43	0.00	10.02	10.02	745.16
2001 12 04 12	35596.80	0.42	348.11	0.00	6.48	6.48	618.89
2001 12 05 12	35596.80	0.00	349.80	0.00	5.96	5.96	362.47
2001 12 06 12	35251.20	0.00	345.09	0.00	7.78	7.78	421.29
2001 12 07 12	35251.20	0.00	350.24	0.00	11.27	11.27	409.61
2001 12 08 12	35251.20	0.00	350.64	0.00	11.64	11.64	277.62
2001 12 09 12	35251.20	0.00	350.23	0.00	9.03	9.03	277.89
2001 12 10 12	35251.20	0.00	315.85	0.00	6.34	6.34	494.99
2001 12 11 12	35251.20	0.06	266.58	0.00	4.26	4.26	514.52
2001 12 12 12	35251.20	0.01	338.00	0.00	4.28	4.28	375.22
2001 12 13 12	35251.20	0.00	331.04	0.00	5.24	5.24	389.39
2001 12 14 12	35251.20	0.91	149.16	0.00	5.69	5.69	375.45
2001 12 15 12	35251.20	1.52	340.31	0.00	4.05	4.05	542.59
2001 12 16 12	35251.20	0.00	336.11	0.00	3.45	3.45	199.32
2001 12 17 12	35251.20	0.00	332.72	0.00	5.98	5.98	232.39
2001 12 18 12	35251.20	0.00	342.41	0.00	7.70	7.70	351.77
2001 12 19 12	35251.20	0.00	337.84	0.00	9.31	9.31	366.85
2001 12 20 12	35251.20	0.00	293.38	0.00	10.33	10.33	389.69
2001 12 21 12	35251.20	3.93	219.51	0.00	6.42	6.42	642.41
2001 12 22 12	35251.20	0.12	332.46	0.00	5.58	5.58	653.69
2001 12 23 12	35251.20	0.00	312.81	0.00	7.67	7.67	594.12
2001 12 24 12	35251.20	0.00	342.09	0.00	6.49	6.49	475.75
2001 12 25 12	35251.20	0.00	345.71	0.00	6.04	6.04	286.10
2001 12 26 12	35251.20	0.00	328.29	0.00	7.82	7.82	242.42
2001 12 27 12	35251.20	0.00	300.15	0.00	9.90	9.90	228.95
2001 12 28 12	35251.20	0.00	228.09	0.00	12.20	12.20	363.64
2001 12 29 12	35251.20	0.48	127.45	0.00	11.62	11.62	531.13
2001 12 30 12	35251.20	0.43	312.96	0.00	9.61	9.61	782.66
2001 12 31 12	35251.20	0.00	336.08	0.00	11.77	11.77	830.40
2002 01 01 12	35251.20	0.01	299.81	0.00	11.40	11.40	633.67
2002 01 02 12	35251.20	0.00	312.61	0.00	11.52	11.52	479.34
2002 01 03 12	35251.20	0.08	338.74	0.00	11.57	11.57	734.46
2002 01 04 12	35251.20	0.00	343.91	0.00	9.27	9.27	670.08
2002 01 05 12	35255.03	0.00	340.85	0.00	9.18	9.18	417.87
2002 01 06 12	35596.80	0.00	341.82	0.00	10.77	10.77	298.76
2002 01 07 12	35596.80	0.00	331.93	0.00	13.25	13.25	384.29
2002 01 08 12	35596.80	0.00	340.17	0.00	15.42	15.42	462.34
2002 01 09 12	35596.80	0.00	288.49	0.00	14.00	14.00	359.32
2002 01 10 12	35596.80	0.00	356.29	0.00	10.85	10.85	393.66
2002 01 11 12	35596.80	0.00	362.32	0.00	12.47	12.47	271.81
2002 01 12 12	35942.40	0.00	356.12	0.00	13.08	13.08	218.93
2002 01 13 12	35942.40	0.00	359.81	0.00	13.09	13.09	220.91
2002 01 14 12	35942.40	0.00	365.80	0.00	11.15	11.15	167.64
2002 01 15 12	35942.40	0.00	269.05	0.00	9.52	9.52	403.09
2002 01 16 12	35942.40	0.00	363.02	0.00	8.43	8.43	621.30
2002 01 17 12	35942.40	0.00	373.54	0.00	5.18	5.18	387.35
2002 01 18 12	36288.00	0.00	371.69	0.00	5.48	5.48	285.43
2002 01 19 12	36288.00	0.00	361.91	0.00	5.49	5.49	220.44
2002 01 20 12	36288.00	0.00	380.49	0.00	6.50	6.50	217.82
2002 01 21 12	36288.00	0.00	370.10	0.00	6.93	6.93	231.98
2002 01 22 12	36633.60	0.00	372.14	0.00	8.39	8.39	416.57
2002 01 23 12	36633.60	0.06	386.14	0.00	4.67	4.67	388.87
2002 01 24 12	36633.60	0.00	388.97	0.00	4.15	4.15	144.45
2002 01 25 12	36633.60	0.00	388.37	0.00	7.12	7.12	192.60
2002 01 26 12	36637.43	0.00	394.63	0.00	8.89	8.89	186.46
2002 01 27 12	36979.20	0.00	215.96	0.00	8.99	8.99	332.35
2002 01 28 12	36979.20	1.01	291.53	0.00	6.22	6.22	620.81
2002 01 29 12	36979.20	0.62	240.23	0.00	2.80	2.80	480.99
2002 01 30 12	37324.80	0.29	400.33	0.00	1.75	1.75	345.03
2002 01 31 12	37324.80	0.00	401.79	0.00	1.34	1.34	153.28
2002 02 01 12	37324.80	0.00	408.16	0.00	3.35	3.35	196.92
2002 02 02 12	37324.80	0.00	429.36	0.00	5.59	5.59	210.01
2002 02 03 12	37670.40	0.00	430.60	0.00	6.02	6.02	164.23
2002 02 04 12	37670.40	0.00	435.80	0.00	7.54	7.54	230.05
2002 02 05 12	37670.40	0.00	440.44	0.00	8.72	8.72	205.72
2002 02 06 12	38016.00	0.00	440.90	0.00	9.74	9.74	178.78
2002 02 07 12	38016.00	0.00	446.15	0.00	10.41	10.41	148.48
2002 02 08 12	38016.00	0.00	431.71	0.00	11.77	11.77	404.07
2002 02 09 12	38016.00	0.00	447.48	0.00	11.60	11.60	388.44
2002 02 10 12	38361.60	0.00	453.99	0.00	9.79	9.79	154.20
2002 02 11 12	38361.60	0.00	456.69	0.00	9.77	9.77	175.24
2002 02 12 12	38361.60	0.00	454.40	0.00	11.45	11.45	200.55
2002 02 13 12	38707.20	0.00	380.15	0.00	13.58	13.58	215.06
2002 02 14 12	38707.20	0.00	426.69	0.00	14.77	14.77	152.31
2002 02 15 12	38707.20	0.00	396.60	0.00	13.78	13.78	353.48
2002 02 16 12	39052.80	0.00	429.06	0.00	13.17	13.17	371.39
2002 02 17 12	39052.80	0.48	288.37	0.00	9.94	9.94	532.14
2002 02 18 12	39052.80	0.17	454.41	0.00	5.68	5.68	615.09
2002 02 19 12	39398.40	0.00	456.79	0.00	7.55	7.55	534.94
2002 02 20 12	39398.40	0.00	460.06	0.00	11.10	11.10	603.55
2002 02 21 12	39398.40	0.00	469.42	0.00	15.75	15.75	562.95
2002 02 22 12	39744.00	0.00	472.77	0.00	16.09	16.09	347.73
2002 02 23 12	39744.00	0.00	469.15	0.00	16.84	16.84	269.92
2002 02 24 12	39744.00	0.00	476.99	0.00	14.59	14.59	422.80
2002 02 25 12	40089.60	0.00	484.87	0.00	15.22	15.22	364.31
2002 02 26 12	40089.60	0.00	482.90	0.00	15.36	15.36	246.04
2002 02 27 12	40435.20	0.00	435.32	0.00	15.10	15.10	202.98
2002 02 28 12	40435.20	0.00	494.53	0.00	15.53	15.53	156.76
2002 03 01 12	40435.20	0.00	506.12	0.00	11.66	11.66	367.00
2002 03 02 12	40780.80	0.00	505.88	0.00	7.50	7.50	237.68
2002 03 03 12	40780.80	0.00	516.98	0.00	6.03	6.03	106.72
2002 03 04 12	40780.80	0.00	525.85	0.00	8.38	8.38	111.13
2002 03 05 12	41126.40	0.00	489.82	0.00	11.33	11.33	159.50
2002 03 06 12	41126.40	0.00	440.72	0.00	13.80	13.80	251.52
2002 03 07 12	41126.40	0.59	374.59	0.00	11.45	11.45	817.53
2002 03 08 12	41472.00	0.63	487.47	0.00	8.76	8.76	684.20
2002 03 09 12	41472.00	0.00	501.74	0.00	10.88	10.88	413.18
2002 03 10 12	41817.60	0.00	487.45	0.00	13.64	13.64	332.17
2002 03 11 12	41817.60	0.00	513.87	0.00	14.33	14.33	361.66
2002 03 12 12	41817.60	0.00	507.67	0.00	16.79	16.79	377.83
2002 03 13 12	42163.20	0.00	516.24	0.00	15.90	15.90	540.59
2002 03 14 12	42163.20	0.00	535.38	0.00	7.45	7.45	304.61
2002 03 15 12	42163.20	0.00	523.49	0.00	6.10	6.10	242.54
2002 03 16 12	42508.80	0.18	367.83	0.00	4.74	4.74	431.71
2002 03 17 12	42508.80	0.01	430.31	0.00	4.80	4.80	519.88
2002 03 18 12	42854.40	9.75	381.16	0.00	5.03	5.03	554.84
2002 03 19 12	42854.40	3.98	538.38	0.00	8.04	8.04	329.80
2002 03 20 12	42854.40	0.00	540.31	0.00	13.38	13.38	267.17
2002 03 21 12	43200.00	0.00	520.85	0.00	16.91	16.91	385.41
2002 03 22 12	43200.00	0.00	523.33	0.00	16.42	16.42	240.42
2002 03 23 12	43200.00	0.06	528.60	0.00	11.41	11.41	532.16
2002 03 24 12	43545.60	0.26	538.73	0.00	9.24	9.24	654.47
2002 03 25 12	43545.60	0.00	539.01	0.00	9.88	9.88	491.68
2002 03 26 12	43545.60	0.00	411.49	0.00	13.66	13.66	474.55
2002 03 27 12	43891.20	0.00	453.79	0.00	13.67	13.67	520.48
2002 03 28 12	43891.20	0.00	325.68	0.00	12.93	12.93	665.99
2002 03 29 12	44236.80	0.71	525.70	0.00	12.87	12.87	714.57
2002 03 30 12	44236.80	0.00	559.95	0.00	17.66	17.66	417.12
2002 03 31 12	44236.80	0.00	564.79	0.00	20.07	20.07	316.33
2002 04 01 12	44582.40	0.00	565.89	0.00	20.81	20.81	422.86
2002 04 02 12	44582.40	0.00	574.73	0.00	18.83	18.83	430.85
2002 04 03 12	44582.40	0.00	573.52	0.00	18.24	18.24	352.24
2002 04 04 12	44928.00	0.00	569.61	0.00	15.77	15.77	386.43
2002 04 05 12	44928.00	0.00	509.04	0.00	16.17	16.17	543.80
2002 04 06 12	45273.60	0.02	508.63	0.00	13.16	13.16	658.83
2002 04 07 12	45273.60	0.02	564.63	0.00	12.69	12.69	749.64
2002 04 08 12	45273.60	0.00	554.46	0.00	14.79	14.79	636.75
2002 04 09 12	45619.20	0.00	566.32	0.00	16.91	16.91	642.00
2002 04 10 12	45619.20	0.00	566.23	0.00	19.53	19.53	614.37
2002 04 11 12	45619.20	0.00	570.41	0.00	20.14	20.14	603.39
2002 04 12 12	45964.80	0.00	564.59	0.00	21.18	21.18	628.56
2002 04 13 12	45964.80	0.00	574.25	0.00	22.22	22.22	553.28
2002 04 14 12	45964.80	0.00	574.74	0.00	23.88	23.88	559.58
2002 04 15 12	46310.40	0.00	559.05	0.00	19.43	19.43	819.51
2002 04 16 12	46310.40	0.00	583.31	0.00	11.55	11.55	583.44
2002 04 17 12	46656.00	0.00	567.53	0.00	11.48	11.48	647.03
2002 04 18 12	46656.00	0.00	589.20	0.00	10.99	10.99	513.67
2002 04 19 12	46656.00	0.00	592.27	0.00	9.87	9.87	355.27
2002 04 20 12	47001.60	0.00	590.30	0.00	11.39	11.39	351.94
2002 04 21 12	47001.60	0.00	585.50	0.00	13.68	13.68	349.80
2002 04 22 12	47001.60	0.00	583.71	0.00	18.04	18.04	335.77
2002 04 23 12	47347.20	0.07	543.68	0.00	19.84	19.84	295.28
2002 04 24 12	47347.20	2.83	320.14	0.00	16.67	16.67	788.24
2002 04 25 12	47347.20	0.54	576.05	0.00	14.11	14.11	988.01
2002 04 26 12	47692.80	0.52	349.72	0.00	11.02	11.02	720.21
2002 04 27 12	47692.80	0.30	556.39	0.00	9.25	9.25	779.08
2002 04 28 12	47692.80	0.00	583.25	0.00	12.01	12.01	642.48
2002 04 29 12	48038.40	0.02	585.87	0.00	16.03	16.03	552.66
2002 04 30 12	48038.40	0.48	594.58	0.00	12.58	12.58	659.51
2002 05 01 12	48038.40	0.00	599.78	0.00	11.03	11.03	545.06
2002 05 02 12	48384.00	0.00	594.09	0.00	12.10	12.10	591.53
2002 05 03 12	48384.00	0.00	596.20	0.00	15.40	15.40	598.45
2002 05 04 12	48384.00	0.00	605.04	0.00	17.02	17.02	410.88
2002 05 05 12	48384.00	0.00	604.97	0.00	18.63	18.63	462.80
2002 05 06 12	48729.60	0.00	602.95	0.00	19.22	19.22	487.87
2002 05 07 12	48729.60	0.00	603.72	0.00	18.28	18.28	550.43
2002 05 08 12	48729.60	0.00	604.31	0.00	17.22	17.22	561.23
2002 05 09 12	49075.20	0.00	581.91	0.00	18.79	18.79	512.19
2002 05 10 12	49075.20	0.00	604.02	0.00	19.20	19.20	460.35
2002 05 11 12	49075.20	0.00	611.81	0.00	15.80	15.80	443.25
2002 05 12 12	49075.20	0.00	603.66	0.00	18.93	18.93	432.01
2002 05 13 12	49420.80	0.00	578.63	0.00	22.88	22.88	339.53
2002 05 14 12	49420.80	0.00	606.04	0.00	24.04	24.04	403.29
2002 05 15 12	49420.80	0.00	614.44	0.00	21.70	21.70	497.65
2002 05 16 12	49762.57	0.00	600.51	0.00	19.57	19.57	524.83
2002 05 17 12	49766.40	0.00	602.19	0.00	20.76	20.76	579.73
2002 05 18 12	49766.40	0.00	599.07	0.00	21.85	21.85	644.13
2002 05 19 12	49766.40	0.00	598.98	0.00	19.62	19.62	586.23
2002 05 20 12	49766.40	0.00	560.58	0.00	15.25	15.25	662.59
2002 05 21 12	50112.00	0.00	602.19	0.00	11.36	11.36	631.90
2002 05 22 12	50112.00	0.00	603.82	0.00	14.05	14.05	489.44
2002 05 23 12	50112.00	0.00	602.89	0.00	17.59	17.59	453.56
2002 05 24 12	50112.00	0.00	603.86	0.00	18.90	18.90	417.64
2002 05 25 12	50457.60	0.00	604.73	0.00	20.07	20.07	356.10
2002 05 26 12	50457.60	0.00	562.65	0.00	19.62	19.62	512.08
2002 05 27 12	50457.60	0.00	602.75	0.00	19.34	19.34	425.96
2002 05 28 12	50457.60	0.00	597.71	0.00	21.08	21.08	564.48
2002 05 29 12	50457.60	0.00	599.73	0.00	24.19	24.19	503.72
2002 05 30 12	50457.60	0.00	578.14	0.00	26.39	26.39	642.29
2002 05 31 12	50803.20	0.00	439.78	0.00	26.26	26.26	759.70
2002 06 01 12	50803.20	0.00	584.85	0.00	23.92	23.92	649.56
2002 06 02 12	50803.20	0.00	540.67	0.00	21.89	21.89	528.82
2002 06 03 12	50803.20	0.00	597.34	0.00	19.60	19.60	400.30
2002 06 04 12	50803.20	0.00	587.79	0.00	24.13	24.13	543.27
2002 06 05 12	50803.20	0.00	592.26	0.00	27.70	27.70	554.64
2002 06 06 12	50803.20	0.00	598.26	0.00	29.80	29.80	510.27
2002 06 07 12	51148.80	0.00	595.51	0.00	28.51	28.51	635.06
2002 06 08 12	51148.80	0.00	603.16	0.00	24.93	24.93	566.22
2002 06 09 12	51148.80	0.00	594.76	0.00	21.31	21.31	597.61
2002 06 10 12	51148.80	0.00	597.81	0.00	19.79	19.79	476.02
2002 06 11 12	51148.80	0.00	592.92	0.00	22.17	22.17	720.27
2002 06 12 12	51148.80	0.00	599.85	0.00	23.38	23.38	593.12
2002 06 13 12	51148.80	0.00	605.47	0.00	24.35	24.35	427.44
2002 06 14 12	51148.80	0.00	601.16	0.00	25.39	25.39	400.46
2002 06 15 12	51148.80	0.00	602.53	0.00	25.60	25.60	403.85
2002 06 16 12	51148.80	0.00	595.30	0.00	27.18	27.18	494.80
2002 06 17 12	51148.80	0.00	596.96	0.00	28.02	28.02	365.55
2002 06 18 12	51148.80	0.00	600.89	0.00	27.28	27.28	468.83
2002 06 19 12	51148.80	0.00	579.99	0.00	26.38	26.38	838.54
2002 06 20 12	51148.80	0.00	583.19	0.00	25.96	25.96	1058.75
2002 06 21 12	51148.80	0.00	595.44	0.00	22.77	22.77	701.25
2002 06 22 12	51148.80	0.00	593.80	0.00	23.07	23.07	576.71
2002 06 23 12	51148.80	0.00	590.85	0.00	25.84	25.84	511.69
2002 06 24 12	51148.80	0.00	600.90	0.00	27.24	27.24	447.00
2002 06 25 12	51148.80	0.00	580.14	0.00	27.17	27.17	334.92
2002 06 26 12	51148.80	0.00	591.05	0.00	28.20	28.20	473.39
2002 06 27 12	51148.80	0.00	596.94	0.00	26.36	26.36	344.44
2002 06 28 12	51148.80	0.00	598.55	0.00	24.96	24.96	295.19
2002 06 29 12	51148.80	0.00	590.60	0.00	25.90	25.90	591.03
2002 06 30 12	51148.80	0.00	582.69	0.00	27.86	27.86	696.24
2002 07 01 12	51148.80	0.00	533.90	0.00	27.62	27.62	720.46
2002 07 02 12	51148.80	0.00	533.15	0.00	28.03	28.03	544.42
2002 07 03 12	51148.80	0.00	580.61	0.00	26.35	26.35	602.47
2002 07 04 12	51148.80	0.00	582.94	0.00	25.54	25.54	564.98
2002 07 05 12	51148.80	0.00	543.45	0.00	26.50	26.50	715.39
2002 07 06 12	51148.80	0.00	569.55	0.00	26.82	26.82	777.47
2002 07 07 12	50803.20	0.00	554.34	0.00	28.42	28.42	882.61
2002 07 08 12	50803.20	0.00	583.31	0.00	30.34	30.34	737.61
2002 07 09 12	50803.20	0.00	571.20	0.00	31.81	31.81	767.28
2002 07 10 12	50803.20	0.00	558.90	0.00	31.13	31.13	1022.55
2002 07 11 12	50803.20	0.04	397.45	0.00	31.02	31.02	1234.09
2002 07 12 12	50803.20	0.01	528.08	0.00	31.31	31.31	1209.80
2002 07 13 12	50803.20	0.06	473.99	0.00	31.60	31.60	1045.28
2002 07 14 12	50457.60	0.00	502.95	0.00	30.53	30.53	911.32
2002 07 15 12	50457.60	0.00	561.11	0.00	28.07	28.07	1154.39
2002 07 16 12	50457.60	0.00	548.82	0.00	26.78	26.78	1123.53
2002 07 17 12	50457.60	0.00	562.32	0.00	26.80	26.80	946.86
2002 07 18 12	50457.60	0.00	560.00	0.00	26.51	26.51	1073.73
2002 07 19 12	50112.00	0.00	574.69	0.00	26.94	26.94	1134.16
2002 07 20 12	50112.00	0.00	574.10	0.00	26.54	26.54	722.60
2002 07 21 12	50112.00	0.00	571.12	0.00	24.59	24.59	814.06
2002 07 22 12	50112.00	0.00	570.98	0.00	26.30	26.30	586.51
2002 07 23 12	50112.00	0.00	556.38	0.00	28.43	28.43	752.67
2002 07 24 12	49766.40	0.00	553.64	0.00	29.14	29.14	1130.79
2002 07 25 12	49766.40	0.00	559.05	0.00	28.97	28.97	983.00
2002 07 26 12	49766.40	0.00	572.05	0.00	28.20	28.20	692.10
2002 07 27 12	49766.40	0.00	572.82	0.00	26.39	26.39	507.00
2002 07 28 12	49420.80	0.00	583.63	0.00	24.88	24.88	519.11
2002 07 29 12	49420.80	0.00	579.30	0.00	26.72	26.72	543.93
2002 07 30 12	49420.80	0.00	572.93	0.00	29.12	29.12	636.71
2002 07 31 12	49420.80	0.00	470.89	0.00	28.29	28.29	889.42
2002 08 01 12	49075.20	0.00	543.87	0.00	29.54	29.54	804.84
2002 08 02 12	49075.20	0.00	571.12	0.00	28.23	28.23	765.63
2002 08 03 12	49075.20	0.00	573.40	0.00	26.24	26.24	799.58
2002 08 04 12	48729.60	0.00	572.06	0.00	25.89	25.89	577.61
2002 08 05 12	48729.60	0.00	569.07	0.00	25.93	25.93	642.43
2002 08 06 12	48729.60	0.00	573.85	0.00	24.69	24.69	601.87
2002 08 07 12	48729.60	0.00	574.21	0.00	24.29	24.29	492.72
2002 08 08 12	48384.00	0.00	579.72	0.00	26.25	26.25	370.06
2002 08 09 12	48384.00	0.15	574.84	0.00	29.13	29.13	413.56
2002 08 10 12	48384.00	0.10	549.81	0.00	31.24	31.24	803.70
2002 08 11 12	48038.40	0.00	556.57	0.00	32.14	32.14	678.15
2002 08 12 12	48038.40	0.00	554.22	0.00	32.56	32.56	955.09
2002 08 13 12	48038.40	0.00	558.95	0.00	31.67	31.67	934.41
2002 08 14 12	47692.80	0.00	566.53	0.00	31.25	31.25	804.93
2002 08 15 12	47692.80	0.00	566.88	0.00	30.07	30.07	661.48
2002 08 16 12	47692.80	0.00	565.55	0.00	29.44	29.44	822.99
2002 08 17 12	47347.20	0.00	564.75	0.00	28.80	28.80	883.34
2002 08 18 12	47347.20	0.00	559.00	0.00	28.25	28.25	971.48
2002 08 19 12	47347.20	0.00	560.67	0.00	26.24	26.24	766.49
2002 08 20 12	47001.60	0.00	577.27	0.00	25.17	25.17	689.50
2002 08 21 12	47001.60	0.00	567.13	0.00	24.47	24.47	692.29
2002 08 22 12	47001.60	0.00	561.48	0.00	23.05	23.05	566.75
2002 08 23 12	46656.00	0.00	573.07	0.00	24.53	24.53	359.68
2002 08 24 12	46656.00	0.00	573.83	0.00	25.20	25.20	359.09
2002 08 25 12	46656.00	0.00	557.02	0.00	26.56	26.56	518.48
2002 08 26 12	46310.40	0.00	563.86	0.00	27.44	27.44	343.65
2002 08 27 12	46310.40	0.00	574.59	0.00	27.00	27.00	386.27
2002 08 28 12	46310.40	0.00	560.63	0.00	24.80	24.80	503.21
2002 08 29 12	45964.80	0.00	568.11	0.00	23.93	23.93	474.78
2002 08 30 12	45964.80	0.00	545.98	0.00	25.25	25.25	501.68
2002 08 31 12	45964.80	0.00	451.66	0.00	27.69	27.69	568.64
2002 09 01 12	45619.20	0.00	492.55	0.00	30.81	30.81	676.33
2002 09 02 12	45619.20	0.00	477.93	0.00	31.26	31.26	679.44
2002 09 03 12	45615.37	0.00	530.02	0.00	28.75	28.75	846.17
2002 09 04 12	45273.60	0.00	506.91	0.00	28.11	28.11	944.09
2002 09 05 12	45273.60	0.78	437.63	0.00	29.00	29.00	1136.78
2002 09 06 12	44928.00	0.48	423.00	0.00	26.76	26.76	1252.75
2002 09 07 12	44928.00	1.37	330.06	0.00	20.73	20.73	1289.94
2002 09 08 12	44928.00	0.00	504.43	0.00	20.21	20.21	923.28
2002 09 09 12	44582.40	0.00	515.36	0.00	22.44	22.44	927.39
2002 09 10 12	44582.40	0.07	499.00	0.00	25.05	25.05	1139.83
2002 09 11 12	44582.40	0.00	517.66	0.00	25.04	25.04	847.61
2002 09 12 12	44236.80	0.00	526.37	0.00	24.84	24.84	640.29
2002 09 13 12	44236.80	0.00	526.08	0.00	26.20	26.20	692.32
2002 09 14 12	43891.20	0.00	525.35	0.00	27.57	27.57	770.41
2002 09 15 12	43891.20	0.00	518.34	0.00	27.24	27.24	614.09
2002 09 16 12	43891.20	0.00	525.68	0.00	25.01	25.01	804.08
2002 09 17 12	43545.60	0.00	527.97	0.00	20.99	20.99	342.39
2002 09 18 12	43545.60	0.00	521.50	0.00	21.21	21.21	625.49
2002 09 19 12	43545.60	0.00	516.91	0.00	23.56	23.56	524.64
2002 09 20 12	43200.00	0.00	517.56	0.00	25.06	25.06	604.77
2002 09 21 12	43200.00	0.00	515.73	0.00	25.99	25.99	583.56
2002 09 22 12	42854.40	0.00	508.09	0.00	26.93	26.93	684.92
2002 09 23 12	42854.40	0.00	503.25	0.00	28.23	28.23	662.12
2002 09 24 12	42854.40	0.00	431.88	0.00	28.82	28.82	436.85
2002 09 25 12	42508.80	0.00	502.82	0.00	27.70	27.70	497.08
2002 09 26 12	42508.80	0.00	500.95	0.00	26.11	26.11	670.23
2002 09 27 12	42508.80	0.00	494.71	0.00	22.22	22.22	600.67
2002 09 28 12	42163.20	0.00	493.13	0.00	18.34	18.34	815.23
2002 09 29 12	42163.20	0.30	492.39	0.00	15.10	15.10	981.64
2002 09 30 12	41817.60	0.00	495.29	0.00	15.55	15.55	947.69
2002 10 01 12	41817.60	0.00	498.67	0.00	14.15	14.15	890.81
2002 10 02 12	41817.60	0.00	469.67	0.00	11.67	11.67	739.38
2002 10 03 12	41472.00	0.00	501.45	0.00	13.43	13.43	543.50
2002 10 04 12	41472.00	0.00	494.27	0.00	16.70	16.70	402.62
2002 10 05 12	41472.00	0.00	485.99	0.00	18.47	18.47	375.85
2002 10 06 12	41126.40	0.00	487.85	0.00	20.90	20.90	464.47
2002 10 07 12	41126.40	0.00	483.84	0.00	22.78	22.78	396.10
2002 10 08 12	40784.63	0.00	486.44	0.00	24.10	24.10	431.93
2002 10 09 12	40780.80	0.00	494.17	0.00	23.23	23.23	337.34
2002 10 10 12	40780.80	0.00	475.32	0.00	21.37	21.37	298.40
2002 10 11 12	40435.20	0.00	457.91	0.00	19.10	19.10	481.12
2002 10 12 12	40435.20	0.00	379.61	0.00	18.82	18.82	284.25
2002 10 13 12	40435.20	0.00	422.72	0.00	22.82	22.82	334.76
2002 10 14 12	40089.60	0.00	413.84	0.00	22.91	22.91	307.11
2002 10 15 12	40089.60	0.00	460.08	0.00	20.74	20.74	321.91
2002 10 16 12	40089.60	0.00	468.69	0.00	16.97	16.97	358.73
2002 10 17 12	39744.00	0.04	439.34	0.00	14.52	14.52	747.67
2002 10 18 12	39744.00	0.03	451.42	0.00	16.83	16.83	773.29
2002 10 19 12	39744.00	0.00	413.17	0.00	16.17	16.17	671.90
2002 10 20 12	39398.40	0.00	453.59	0.00	17.65	17.65	710.12
2002 10 21 12	39398.40	0.00	452.35	0.00	16.49	16.49	708.31
2002 10 22 12	39398.40	0.00	447.44	0.00	13.78	13.78	710.90
2002 10 23 12	39052.80	0.00	442.21	0.00	12.40	12.40	666.41
2002 10 24 12	39052.80	0.00	445.79	0.00	13.13	13.13	662.93
2002 10 25 12	39052.80	0.00	375.53	0.00	12.03	12.03	608.05
2002 10 26 12	38707.20	0.34	312.51	0.00	12.38	12.38	696.27
2002 10 27 12	38707.20	0.00	393.69	0.00	11.94	11.94	817.08
2002 10 28 12	38707.20	0.00	423.73	0.00	13.49	13.49	782.97
2002 10 29 12	38361.60	0.00	433.04	0.00	14.92	14.92	507.26
2002 10 30 12	38361.60	0.00	432.15	0.00	13.75	13.75	561.93
2002 10 31 12	38361.60	0.00	417.69	0.00	12.78	12.78	641.58
2002 11 01 12	38016.00	0.00	386.90	0.00	12.54	12.54	659.89
2002 11 02 12	38016.00	0.00	412.71	0.00	13.32	13.32	471.30
2002 11 03 12	38016.00	0.00	387.82	0.00	14.75	14.75	339.73
2002 11 04 12	37670.40	0.00	423.56	0.00	13.90	13.90	205.15
2002 11 05 12	37670.40	0.00	418.95	0.00	13.95	13.95	221.01
2002 11 06 12	37670.40	0.00	412.87	0.00	15.72	15.72	240.30
2002 11 07 12	37670.40	0.00	336.05	0.00	14.59	14.59	284.54
2002 11 08 12	37324.80	0.62	159.65	0.00	12.93	12.93	969.54
2002 11 09 12	37324.80	3.83	259.75	0.00	14.15	14.15	1273.34
2002 11 10 12	37324.80	8.84	375.06	0.00	13.21	13.21	886.89
2002 11 11 12	36979.20	0.00	389.20	0.00	13.42	13.42	539.90
2002 11 12 12	36979.20	0.00	389.41	0.00	14.83	14.83	450.51
2002 11 13 12	36979.20	0.00	392.99	0.00	15.03	15.03	381.99
2002 11 14 12	36979.20	0.00	388.45	0.00	14.82	14.82	369.77
2002 11 15 12	36633.60	0.00	396.52	0.00	15.12	15.12	380.25
2002 11 16 12	36633.60	0.00	382.18	0.00	13.34	13.34	185.15
2002 11 17 12	36633.60	0.00	367.96	0.00	13.55	13.55	226.32
2002 11 18 12	36633.60	0.00	385.73	0.00	14.19	14.19	271.76
2002 11 19 12	36288.00	0.00	383.17	0.00	13.73	13.73	263.74
2002 11 20 12	36288.00	0.00	370.52	0.00	17.48	17.48	312.81
2002 11 21 12	36288.00	0.00	372.11	0.00	17.61	17.61	430.79
2002 11 22 12	36288.00	0.00	375.93	0.00	17.33	17.33	387.61
2002 11 23 12	36288.00	0.00	371.67	0.00	15.30	15.30	305.23
