  41.87
 628.00
 255522555
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2004 04 16 12	47692.80	0.00	491.77	0.00	5.97	5.97	533.65
2004 04 17 12	47692.80	0.10	451.30	0.00	13.52	13.52	971.49
2004 04 18 12	48038.40	0.93	439.96	0.00	17.24	17.24	1356.24
2004 04 19 12	48038.40	0.01	399.52	0.00	17.58	17.58	1378.72
2004 04 20 12	48384.00	3.55	492.20	0.00	12.03	12.03	1097.11
2004 04 21 12	48384.00	0.26	382.13	0.00	14.39	14.39	1216.35
2004 04 22 12	48729.60	10.09	414.61	0.00	15.74	15.74	1411.13
2004 04 23 12	48729.60	9.27	242.76	0.00	9.75	9.75	1065.64
2004 04 24 12	49075.20	0.24	452.63	0.00	8.71	8.71	857.97
2004 04 25 12	49075.20	4.05	229.10	0.00	6.02	6.02	750.48
2004 04 26 12	49075.20	8.45	368.33	0.00	11.04	11.04	1106.59
2004 04 27 12	49420.80	1.84	384.25	0.00	6.41	6.41	705.34
2004 04 28 12	49420.80	0.63	455.24	0.00	2.53	2.53	530.71
2004 04 29 12	49766.40	0.00	482.16	0.00	11.84	11.84	916.75
2004 04 30 12	49766.40	0.00	452.00	0.00	14.96	14.96	1145.66
2004 05 01 12	50112.00	0.88	371.62	0.00	16.64	16.64	1509.30
2004 05 02 12	50112.00	16.06	277.27	0.00	16.48	16.48	1624.21
2004 05 03 12	50112.00	1.02	417.75	0.00	5.97	5.97	785.85
2004 05 04 12	50457.60	0.00	404.28	0.00	3.97	3.97	600.39
2004 05 05 12	50457.60	7.25	384.60	0.00	7.98	7.98	849.87
2004 05 06 12	50803.20	0.00	490.87	0.00	9.05	9.05	863.00
2004 05 07 12	50803.20	12.83	450.80	0.00	15.15	15.15	1317.13
2004 05 08 12	50908.30	0.71	296.36	0.00	7.69	7.69	796.48
2004 05 09 12	51148.80	41.07	361.39	0.00	15.34	15.34	1484.27
2004 05 10 12	51148.80	2.42	393.87	0.00	18.57	18.57	1672.58
2004 05 11 12	51494.40	10.95	397.52	0.00	19.33	19.33	1762.01
2004 05 12 12	51494.40	1.09	412.86	0.00	19.64	19.64	1668.84
2004 05 13 12	51494.40	2.12	446.04	0.00	20.75	20.75	1750.58
2004 05 14 12	51840.00	2.57	321.02	0.00	20.53	20.53	1918.47
2004 05 15 12	51840.00	7.79	180.27	0.00	17.82	17.82	1784.48
2004 05 16 12	51840.00	0.19	476.40	0.00	12.47	12.47	1229.95
2004 05 17 12	52185.60	0.11	484.02	0.00	15.06	15.06	1318.58
2004 05 18 12	52185.60	10.22	343.64	0.00	19.17	19.17	1824.79
2004 05 19 12	52185.60	0.82	418.72	0.00	16.23	16.23	1514.04
2004 05 20 12	52531.20	0.23	405.62	0.00	16.28	16.28	1505.53
2004 05 21 12	52531.20	13.08	370.97	0.00	18.99	18.99	1884.46
2004 05 22 12	52531.20	13.05	379.04	0.00	19.09	19.09	1911.36
2004 05 23 12	52876.80	11.54	347.25	0.00	20.83	20.83	2033.32
2004 05 24 12	52876.80	7.83	274.42	0.00	19.80	19.80	1953.96
2004 05 25 12	52876.80	1.21	438.09	0.00	14.88	14.88	1445.89
2004 05 26 12	52876.80	4.14	382.70	0.00	17.82	17.82	1679.07
2004 05 27 12	53222.40	1.22	423.13	0.00	15.74	15.74	1454.20
2004 05 28 12	53222.40	4.44	309.09	0.00	15.72	15.72	1536.40
2004 05 29 12	53222.40	0.00	483.17	0.00	7.61	7.61	831.59
2004 05 30 12	53222.40	0.00	503.84	0.00	10.31	10.31	897.36
2004 05 31 12	53568.00	12.57	158.42	0.00	14.24	14.24	1459.14
2004 06 01 12	53568.00	2.91	366.99	0.00	15.55	15.55	1408.34
2004 06 02 12	53568.00	3.63	334.91	0.00	13.96	13.96	1243.91
2004 06 03 12	53568.00	1.57	474.52	0.00	13.13	13.13	1171.82
2004 06 04 12	53568.00	0.00	462.85	0.00	11.73	11.73	988.12
2004 06 05 12	53842.46	1.68	156.54	0.00	12.54	12.54	1248.29
2004 06 06 12	53913.60	0.02	277.89	0.00	12.78	12.78	1317.98
2004 06 07 12	53913.60	0.07	416.46	0.00	17.43	17.43	1559.36
2004 06 08 12	53913.60	0.00	477.55	0.00	20.01	20.01	1864.90
2004 06 09 12	53913.60	2.08	403.09	0.00	22.42	22.42	2266.10
2004 06 10 12	53913.60	4.07	217.48	0.00	18.42	18.42	1917.83
2004 06 11 12	53913.60	1.22	325.58	0.00	12.33	12.33	1176.31
2004 06 12 12	54018.70	0.04	501.17	0.00	11.84	11.84	981.46
2004 06 13 12	54188.06	0.22	344.31	0.00	15.91	15.91	1559.19
2004 06 14 12	54259.20	3.90	436.88	0.00	19.56	19.56	1881.75
2004 06 15 12	54259.20	3.88	354.20	0.00	20.95	20.95	2053.29
2004 06 16 12	54259.20	0.00	403.15	0.00	20.38	20.38	1780.42
2004 06 17 12	54259.20	10.69	284.53	0.00	20.73	20.73	2066.16
2004 06 18 12	54259.20	9.27	329.25	0.00	20.07	20.07	2039.30
2004 06 19 12	54259.20	1.38	334.52	0.00	16.48	16.48	1616.55
2004 06 20 12	54259.20	0.02	492.08	0.00	10.48	10.48	1012.65
2004 06 21 12	54259.20	0.02	440.45	0.00	12.64	12.64	1101.32
2004 06 22 12	54259.20	2.96	345.40	0.00	17.06	17.06	1610.17
2004 06 23 12	54259.20	0.02	469.73	0.00	16.63	16.63	1425.31
2004 06 24 12	54259.20	0.00	478.69	0.00	17.10	17.10	1378.52
2004 06 25 12	54259.20	3.08	288.66	0.00	15.15	15.15	1510.24
2004 06 26 12	54259.20	0.08	474.58	0.00	14.18	14.18	1273.50
2004 06 27 12	54188.06	0.00	440.74	0.00	13.46	13.46	1148.63
2004 06 28 12	54018.70	6.77	170.76	0.00	12.46	12.46	1223.06
2004 06 29 12	53913.60	5.39	432.15	0.00	14.12	14.12	1359.46
2004 06 30 12	53913.60	2.98	359.80	0.00	16.65	16.65	1502.34
2004 07 01 12	53913.60	0.00	496.10	0.00	18.85	18.85	1611.95
2004 07 02 12	53913.60	0.00	435.15	0.00	19.16	19.16	1734.71
2004 07 03 12	53913.60	0.00	504.79	0.00	18.50	18.50	1683.19
2004 07 04 12	53913.60	0.09	444.52	0.00	22.43	22.43	2214.04
2004 07 05 12	53913.60	6.99	332.62	0.00	19.93	19.93	2009.63
2004 07 06 12	53673.10	0.00	498.31	0.00	16.87	16.87	1647.09
2004 07 07 12	53568.00	3.92	348.63	0.00	20.43	20.43	1961.62
2004 07 08 12	53568.00	1.11	332.55	0.00	18.68	18.68	1831.34
2004 07 09 12	53568.00	0.29	485.66	0.00	15.85	15.85	1525.41
2004 07 10 12	53568.00	0.00	366.19	0.00	16.85	16.85	1601.98
2004 07 11 12	53327.50	0.00	425.93	0.00	19.47	19.47	1811.77
2004 07 12 12	53222.40	9.80	304.88	0.00	20.01	20.01	2077.08
2004 07 13 12	53222.40	0.17	445.00	0.00	20.08	20.08	2025.70
2004 07 14 12	53222.40	33.12	237.56	0.00	19.76	19.76	1941.77
2004 07 15 12	53151.26	8.58	273.00	0.00	15.24	15.24	1553.65
2004 07 16 12	52876.80	5.70	288.43	0.00	16.33	16.33	1645.12
2004 07 17 12	52876.80	1.43	388.11	0.00	18.16	18.16	1638.49
2004 07 18 12	52876.80	12.31	280.66	0.00	17.97	17.97	1701.21
2004 07 19 12	52531.20	9.39	303.87	0.00	17.03	17.03	1658.32
2004 07 20 12	52531.20	1.01	425.80	0.00	18.13	18.13	1716.13
2004 07 21 12	52531.20	0.01	445.97	0.00	20.14	20.14	1889.78
2004 07 22 12	52460.06	3.30	377.15	0.00	21.43	21.43	2080.02
2004 07 23 12	52185.60	5.14	318.32	0.00	20.52	20.52	2053.95
2004 07 24 12	52185.60	0.07	449.76	0.00	15.22	15.22	1387.97
2004 07 25 12	52185.60	0.00	247.91	0.00	14.21	14.21	1320.18
2004 07 26 12	51840.00	32.16	197.03	0.00	17.57	17.57	1875.80
2004 07 27 12	51840.00	18.59	258.15	0.00	18.56	18.56	1962.56
2004 07 28 12	51768.86	10.96	338.68	0.00	16.93	16.93	1697.18
2004 07 29 12	51494.40	0.02	488.95	0.00	18.04	18.04	1685.48
2004 07 30 12	51494.40	12.18	357.62	0.00	20.34	20.34	2013.59
2004 07 31 12	51148.80	10.53	259.49	0.00	21.10	21.10	2171.10
2004 08 01 12	51148.80	0.74	406.14	0.00	21.34	21.34	2128.80
2004 08 02 12	51148.80	0.07	473.97	0.00	21.04	21.04	1811.59
2004 08 03 12	50803.20	0.10	421.36	0.00	21.43	21.43	1942.41
2004 08 04 12	50803.20	5.66	271.67	0.00	19.96	19.96	1972.59
2004 08 05 12	50562.70	0.69	419.02	0.00	16.53	16.53	1598.01
2004 08 06 12	50457.60	0.00	336.62	0.00	12.03	12.03	1111.27
2004 08 07 12	50457.60	0.06	387.48	0.00	12.51	12.51	1185.84
2004 08 08 12	50112.00	0.03	482.26	0.00	15.22	15.22	1329.46
2004 08 09 12	50112.00	0.00	475.08	0.00	16.83	16.83	1487.46
2004 08 10 12	49766.40	4.82	349.34	0.00	17.94	17.94	1667.44
2004 08 11 12	49766.40	5.32	345.61	0.00	18.93	18.93	1831.97
2004 08 12 12	49766.40	6.09	149.13	0.00	15.65	15.65	1623.03
2004 08 13 12	49420.80	7.54	382.61	0.00	16.05	16.05	1622.09
2004 08 14 12	49420.80	0.25	300.29	0.00	14.08	14.08	1371.53
2004 08 15 12	49075.20	0.02	373.52	0.00	16.33	16.33	1408.86
2004 08 16 12	49075.20	3.09	350.36	0.00	17.26	17.26	1515.30
2004 08 17 12	48729.60	0.09	421.69	0.00	17.01	17.01	1427.84
2004 08 18 12	48729.60	0.03	402.70	0.00	18.60	18.60	1744.87
2004 08 19 12	48384.00	0.14	377.51	0.00	19.62	19.62	1889.01
2004 08 20 12	48384.00	4.38	400.90	0.00	19.11	19.11	1839.68
2004 08 21 12	48143.50	38.44	354.46	0.00	16.95	16.95	1676.95
2004 08 22 12	48038.40	0.03	476.19	0.00	13.79	13.79	1154.95
2004 08 23 12	48038.40	0.69	416.59	0.00	16.59	16.59	1517.36
2004 08 24 12	47692.80	0.28	447.13	0.00	19.58	19.58	1878.04
2004 08 25 12	47692.80	0.04	331.46	0.00	20.40	20.40	2059.94
2004 08 26 12	47347.20	0.00	379.90	0.00	20.85	20.85	2088.15
2004 08 27 12	47347.20	0.06	401.64	0.00	22.02	22.02	2289.33
2004 08 28 12	47001.60	7.89	344.99	0.00	22.93	22.93	2400.22
2004 08 29 12	47001.60	0.73	368.38	0.00	21.99	21.99	2232.17
2004 08 30 12	46656.00	33.14	225.94	0.00	19.88	19.88	2040.25
2004 08 31 12	46656.00	0.94	453.17	0.00	17.29	17.29	1664.27
2004 09 01 12	46310.40	0.00	435.91	0.00	15.72	15.72	1412.97
2004 09 02 12	46310.40	0.00	432.72	0.00	16.16	16.16	1389.49
2004 09 03 12	45964.80	0.00	428.26	0.00	18.12	18.12	1652.42
2004 09 04 12	45964.80	0.25	423.95	0.00	19.64	19.64	1733.26
2004 09 05 12	45619.20	0.12	416.01	0.00	19.96	19.96	1870.83
2004 09 06 12	45619.20	0.00	256.96	0.00	17.30	17.30	1764.22
2004 09 07 12	45273.60	0.00	367.54	0.00	19.75	19.75	1988.66
2004 09 08 12	45273.60	14.73	115.97	0.00	18.38	18.38	1904.53
2004 09 09 12	44928.00	69.58	153.20	0.00	17.13	17.13	1868.09
2004 09 10 12	44928.00	0.22	407.98	0.00	15.70	15.70	1544.37
2004 09 11 12	44582.40	0.00	390.26	0.00	15.99	15.99	1407.54
2004 09 12 12	44582.40	0.00	412.95	0.00	17.02	17.02	1498.12
2004 09 13 12	44236.80	0.00	412.89	0.00	17.52	17.52	1481.55
2004 09 14 12	44236.80	0.00	392.77	0.00	17.66	17.66	1593.13
2004 09 15 12	43891.20	0.24	206.51	0.00	16.08	16.08	1631.90
2004 09 16 12	43891.20	0.02	380.86	0.00	17.48	17.48	1780.59
2004 09 17 12	43545.60	59.01	133.64	0.00	17.16	17.16	1850.25
2004 09 18 12	43545.60	18.35	408.20	0.00	11.93	11.93	1172.94
2004 09 19 12	43200.00	0.01	419.79	0.00	8.45	8.45	894.71
2004 09 20 12	43200.00	0.00	359.23	0.00	9.47	9.47	895.43
2004 09 21 12	42854.40	0.00	371.75	0.00	15.11	15.11	1126.73
2004 09 22 12	42854.40	0.00	401.45	0.00	15.30	15.30	1206.87
2004 09 23 12	42508.80	0.00	388.88	0.00	16.66	16.66	1402.69
2004 09 24 12	42508.80	0.00	382.45	0.00	18.76	18.76	1692.96
2004 09 25 12	42163.20	0.16	298.67	0.00	18.64	18.64	1825.66
2004 09 26 12	42163.20	0.00	360.02	0.00	14.64	14.64	1374.19
2004 09 27 12	41817.60	0.01	380.98	0.00	15.51	15.51	1415.13
2004 09 28 12	41817.60	1.82	286.37	0.00	16.37	16.37	1617.10
2004 09 29 12	41472.00	0.00	378.47	0.00	13.48	13.48	1322.44
2004 09 30 12	41472.00	0.66	331.43	0.00	12.16	12.16	1119.16
2004 10 01 12	41126.40	0.00	405.65	0.00	11.77	11.77	1026.68
2004 10 02 12	41126.40	2.39	195.31	0.00	14.11	14.11	1394.67
2004 10 03 12	40780.80	0.13	406.15	0.00	7.56	7.56	805.95
2004 10 04 12	40780.80	0.12	271.87	0.00	8.93	8.93	884.38
2004 10 05 12	40435.20	0.00	342.98	0.00	5.81	5.81	699.17
2004 10 06 12	40435.20	0.00	388.47	0.00	7.06	7.06	725.72
2004 10 07 12	40089.60	0.00	384.35	0.00	11.85	11.85	986.10
2004 10 08 12	40089.60	0.00	381.71	0.00	14.14	14.14	1073.58
2004 10 09 12	39744.00	0.00	340.68	0.00	13.57	13.57	1162.54
2004 10 10 12	39744.00	0.00	296.25	0.00	8.29	8.29	923.61
2004 10 11 12	39398.40	0.00	383.83	0.00	5.64	5.64	763.97
2004 10 12 12	39398.40	0.00	379.86	0.00	5.15	5.15	685.32
2004 10 13 12	39052.80	0.03	338.93	0.00	8.83	8.83	692.44
2004 10 14 12	39052.80	0.73	94.72	0.00	9.37	9.37	1048.58
2004 10 15 12	38707.20	8.01	165.40	0.00	10.19	10.19	1169.64
2004 10 16 12	38707.20	3.35	200.71	0.00	6.51	6.51	814.48
2004 10 17 12	38361.60	4.13	98.84	0.00	3.03	3.03	631.28
2004 10 18 12	38361.60	3.39	258.36	0.00	4.85	4.85	725.75
2004 10 19 12	38256.50	18.58	81.91	0.00	6.11	6.11	880.23
2004 10 20 12	38016.00	0.95	138.41	0.00	7.73	7.73	965.83
2004 10 21 12	38016.00	1.05	102.82	0.00	9.43	9.43	1089.29
2004 10 22 12	37670.40	0.35	185.68	0.00	8.46	8.46	1000.55
2004 10 23 12	37670.40	0.01	345.63	0.00	6.05	6.05	790.26
2004 10 24 12	37324.80	4.35	122.37	0.00	6.47	6.47	876.36
2004 10 25 12	37324.80	0.13	297.75	0.00	9.99	9.99	1108.50
2004 10 26 12	36979.20	0.00	329.07	0.00	8.43	8.43	955.72
2004 10 27 12	36979.20	0.00	208.29	0.00	8.47	8.47	955.34
2004 10 28 12	36633.60	0.19	259.56	0.00	8.10	8.10	866.87
2004 10 29 12	36633.60	1.72	94.87	0.00	8.30	8.30	1009.51
2004 10 30 12	36633.60	9.46	223.86	0.00	13.93	13.93	1441.78
2004 10 31 12	36288.00	0.02	227.21	0.00	12.02	12.02	1129.01
2004 11 01 12	36288.00	0.35	286.15	0.00	7.32	7.32	840.55
2004 11 02 12	35942.40	3.31	126.94	0.00	9.96	9.96	1082.23
2004 11 03 12	35942.40	10.20	305.32	0.00	6.82	6.82	888.14
2004 11 04 12	35837.30	7.42	99.32	0.00	2.30	2.30	622.00
2004 11 05 12	35596.80	4.94	178.84	0.00	4.06	4.06	657.82
2004 11 06 12	35596.80	0.02	290.14	0.00	4.44	4.44	644.98
2004 11 07 12	35251.20	0.08	243.01	0.00	7.23	7.23	876.69
2004 11 08 12	35251.20	1.08	148.78	0.00	2.06	2.06	571.13
2004 11 09 12	35251.20	0.28	172.07	0.00	-1.27	-1.27	412.49
2004 11 10 12	34905.60	0.00	255.21	0.00	0.84	0.84	449.91
2004 11 11 12	34905.60	0.00	119.61	0.00	5.24	5.24	711.43
2004 11 12 12	34631.14	0.91	253.75	0.00	1.65	1.65	568.86
2004 11 13 12	34560.00	0.04	285.40	0.00	-1.67	-1.67	397.93
2004 11 14 12	34560.00	0.00	279.46	0.00	-2.16	-2.16	355.63
2004 11 15 12	34214.40	0.00	269.54	0.00	1.26	1.26	462.38
2004 11 16 12	34214.40	0.00	195.84	0.00	4.01	4.01	530.88
2004 11 17 12	34214.40	0.09	144.31	0.00	5.62	5.62	824.48
2004 11 18 12	33939.94	0.66	172.04	0.00	9.17	9.17	1053.07
2004 11 19 12	33868.80	0.03	187.15	0.00	8.42	8.42	960.36
2004 11 20 12	33868.80	5.96	108.83	0.00	9.64	9.64	1100.47
2004 11 21 12	33868.80	1.24	232.66	0.00	9.11	9.11	1029.28
2004 11 22 12	33523.20	0.02	140.19	0.00	3.54	3.54	700.40
2004 11 23 12	33523.20	0.03	231.96	0.00	4.60	4.60	737.99
2004 11 24 12	33523.20	10.61	93.25	0.00	8.09	8.09	1025.83
2004 11 25 12	33248.74	4.68	88.20	0.00	6.68	6.68	948.09
2004 11 26 12	33177.60	0.08	167.86	0.00	-0.83	-0.83	424.17
2004 11 27 12	33177.60	0.00	150.68	0.00	1.99	1.99	484.06
2004 11 28 12	33177.60	19.85	125.70	0.00	4.63	4.63	769.31
2004 11 29 12	33072.50	0.02	140.42	0.00	0.47	0.47	499.72
2004 11 30 12	32832.00	0.00	106.98	0.00	2.87	2.87	589.19
2004 12 01 12	32832.00	22.95	70.55	0.00	4.32	4.32	766.78
2004 12 02 12	32832.00	0.21	230.98	0.00	0.20	0.20	498.41
2004 12 03 12	32832.00	3.18	129.08	0.00	-1.34	-1.34	490.99
2004 12 04 12	32726.90	0.00	228.05	0.00	-2.81	-2.81	413.39
2004 12 05 12	32486.40	0.18	234.92	0.00	0.98	0.98	553.19
2004 12 06 12	32486.40	1.49	67.45	0.00	-1.56	-1.56	482.41
2004 12 07 12	32486.40	6.64	69.81	0.00	2.64	2.64	714.03
2004 12 08 12	32486.40	2.83	153.47	0.00	5.15	5.15	796.44
2004 12 09 12	32486.40	0.46	199.00	0.00	2.56	2.56	657.25
2004 12 10 12	32486.40	14.29	63.73	0.00	4.35	4.35	790.12
2004 12 11 12	32486.40	5.95	70.41	0.00	3.67	3.67	758.37
2004 12 12 12	32381.30	1.44	199.29	0.00	0.13	0.13	550.79
2004 12 13 12	32211.94	7.26	89.08	0.00	-0.95	-0.95	509.20
2004 12 14 12	32140.80	1.38	162.23	0.00	-5.93	-5.93	334.43
2004 12 15 12	32140.80	0.02	187.80	0.00	-6.33	-6.33	314.66
2004 12 16 12	32140.80	0.66	203.22	0.00	-4.92	-4.92	345.24
2004 12 17 12	32140.80	0.13	189.18	0.00	-2.64	-2.64	405.89
2004 12 18 12	32140.80	0.17	202.19	0.00	-3.94	-3.94	386.96
2004 12 19 12	32140.80	3.01	59.73	0.00	-3.63	-3.63	427.26
2004 12 20 12	32140.80	0.11	240.33	0.00	-16.40	-16.40	127.84
2004 12 21 12	32140.80	0.00	170.51	0.00	-8.93	-8.93	274.60
2004 12 22 12	32140.80	2.10	97.86	0.00	-1.04	-1.04	538.35
2004 12 23 12	32140.80	22.75	90.79	0.00	2.24	2.24	693.01
2004 12 24 12	32140.80	0.03	180.31	0.00	-7.32	-7.32	246.59
2004 12 25 12	32140.80	0.12	174.19	0.00	-12.46	-12.46	190.58
2004 12 26 12	32140.80	0.33	65.86	0.00	-9.33	-9.33	230.17
2004 12 27 12	32211.94	0.66	245.58	0.00	-11.18	-11.18	215.13
2004 12 28 12	32381.30	0.00	160.54	0.00	-10.06	-10.06	233.00
2004 12 29 12	32486.40	0.34	173.77	0.00	-1.52	-1.52	481.32
2004 12 30 12	32486.40	0.01	212.68	0.00	-1.24	-1.24	516.53
2004 12 31 12	32486.40	2.05	79.36	0.00	3.54	3.54	737.27
2005 01 01 12	32486.40	0.17	270.59	0.00	3.26	3.26	679.57
2005 01 02 12	32486.40	2.32	106.33	0.00	0.26	0.26	538.89
2005 01 03 12	32486.40	9.27	95.14	0.00	5.30	5.30	836.88
2005 01 04 12	32486.40	10.29	134.79	0.00	4.20	4.20	774.24
2005 01 05 12	32557.54	7.54	99.66	0.00	-0.90	-0.90	534.31
2005 01 06 12	32832.00	22.09	106.31	0.00	-2.69	-2.69	477.20
2005 01 07 12	32832.00	2.92	216.00	0.00	-3.80	-3.80	406.98
2005 01 08 12	32832.00	9.03	74.62	0.00	-1.96	-1.96	498.76
2005 01 09 12	32832.00	0.12	280.39	0.00	-4.60	-4.60	415.07
2005 01 10 12	32832.00	0.25	244.59	0.00	-0.66	-0.66	542.41
2005 01 11 12	33177.60	5.32	120.58	0.00	-2.73	-2.73	471.97
2005 01 12 12	33177.60	16.49	103.70	0.00	1.66	1.66	658.78
2005 01 13 12	33177.60	3.20	226.07	0.00	7.20	7.20	883.98
2005 01 14 12	33177.60	13.63	275.55	0.00	2.17	2.17	632.42
2005 01 15 12	33523.20	0.02	280.12	0.00	-7.54	-7.54	258.96
2005 01 16 12	33523.20	1.26	136.85	0.00	-7.31	-7.31	292.28
2005 01 17 12	33523.20	1.52	157.53	0.00	-9.38	-9.38	246.50
2005 01 18 12	33523.20	0.29	317.17	0.00	-14.64	-14.64	147.14
2005 01 19 12	33868.80	0.07	223.29	0.00	-11.04	-11.04	228.62
2005 01 20 12	33868.80	4.07	197.24	0.00	-8.17	-8.17	280.61
2005 01 21 12	33868.80	0.00	324.91	0.00	-16.02	-16.02	143.68
2005 01 22 12	34214.40	6.38	163.85	0.00	-16.29	-16.29	148.32
2005 01 23 12	34214.40	0.17	250.42	0.00	-15.77	-15.77	151.13
2005 01 24 12	34214.40	1.72	235.51	0.00	-16.36	-16.36	154.76
2005 01 25 12	34560.00	0.06	253.57	0.00	-6.92	-6.92	329.69
2005 01 26 12	34560.00	2.99	131.36	0.00	-4.80	-4.80	401.61
2005 01 27 12	34560.00	0.04	343.77	0.00	-16.86	-16.86	137.88
2005 01 28 12	34905.60	0.00	339.25	0.00	-16.99	-16.99	143.62
2005 01 29 12	34905.60	0.00	296.69	0.00	-9.26	-9.26	227.03
2005 01 30 12	34905.60	0.00	338.52	0.00	-4.34	-4.34	378.59
2005 01 31 12	35251.20	0.00	349.90	0.00	-8.10	-8.10	297.73
2005 02 01 12	35251.20	0.00	326.18	0.00	-6.99	-6.99	302.90
2005 02 02 12	35491.70	0.00	319.17	0.00	-5.39	-5.39	315.65
2005 02 03 12	35596.80	2.26	216.92	0.00	-3.18	-3.18	379.91
2005 02 04 12	35596.80	0.00	322.60	0.00	-2.56	-2.56	444.30
2005 02 05 12	35942.40	0.00	321.93	0.00	-1.76	-1.76	410.87
2005 02 06 12	35942.40	0.67	309.81	0.00	0.81	0.81	411.51
2005 02 07 12	36288.00	0.00	269.60	0.00	1.83	1.83	485.51
2005 02 08 12	36288.00	2.96	86.07	0.00	2.30	2.30	626.63
2005 02 09 12	36288.00	9.12	143.92	0.00	1.06	1.06	622.05
2005 02 10 12	36633.60	1.66	176.39	0.00	-2.90	-2.90	457.37
2005 02 11 12	36633.60	0.65	303.44	0.00	-6.39	-6.39	324.24
2005 02 12 12	36979.20	1.28	131.28	0.00	-3.61	-3.61	431.81
2005 02 13 12	36979.20	0.03	348.45	0.00	-5.14	-5.14	359.86
2005 02 14 12	37324.80	6.41	121.26	0.00	-2.51	-2.51	442.53
2005 02 15 12	37324.80	2.83	278.39	0.00	1.95	1.95	623.96
2005 02 16 12	37324.80	8.48	159.11	0.00	1.76	1.76	613.15
2005 02 17 12	37670.40	0.98	171.80	0.00	-4.39	-4.39	380.45
2005 02 18 12	37670.40	0.90	191.14	0.00	-8.67	-8.67	245.60
2005 02 19 12	38016.00	0.19	283.72	0.00	-9.83	-9.83	223.98
2005 02 20 12	38016.00	0.28	277.87	0.00	-5.15	-5.15	357.44
2005 02 21 12	38361.60	8.55	319.99	0.00	-1.66	-1.66	491.24
2005 02 22 12	38361.60	0.56	143.79	0.00	-3.40	-3.40	441.23
2005 02 23 12	38707.20	2.55	259.19	0.00	-3.93	-3.93	393.08
2005 02 24 12	38707.20	1.73	298.21	0.00	-6.83	-6.83	306.83
2005 02 25 12	39052.80	2.14	259.95	0.00	-7.47	-7.47	303.35
2005 02 26 12	39052.80	1.10	229.38	0.00	-5.20	-5.20	357.37
2005 02 27 12	39398.40	0.00	364.58	0.00	-9.44	-9.44	255.92
2005 02 28 12	39398.40	2.26	250.67	0.00	-4.26	-4.26	371.59
2005 03 01 12	39744.00	9.87	280.66	0.00	-3.13	-3.13	450.41
2005 03 02 12	39744.00	1.84	322.96	0.00	-5.92	-5.92	345.08
2005 03 03 12	40089.60	0.11	414.30	0.00	-9.02	-9.02	263.43
2005 03 04 12	40089.60	0.00	418.20	0.00	-9.63	-9.63	268.05
2005 03 05 12	40330.10	0.01	425.10	0.00	-6.70	-6.70	326.90
2005 03 06 12	40435.20	0.02	252.52	0.00	-4.46	-4.46	399.34
2005 03 07 12	40506.34	1.50	280.84	0.00	1.35	1.35	575.38
2005 03 08 12	40780.80	6.73	287.04	0.00	-3.95	-3.95	433.19
2005 03 09 12	40851.94	0.55	307.87	0.00	-11.47	-11.47	176.50
2005 03 10 12	41126.40	0.36	246.36	0.00	-9.10	-9.10	224.95
2005 03 11 12	41126.40	2.74	127.58	0.00	-4.75	-4.75	388.46
2005 03 12 12	41472.00	1.59	222.48	0.00	-3.50	-3.50	423.62
2005 03 13 12	41472.00	0.23	240.60	0.00	-4.43	-4.43	366.29
2005 03 14 12	41817.60	0.00	412.14	0.00	-5.69	-5.69	305.98
2005 03 15 12	41817.60	0.00	440.34	0.00	-5.72	-5.72	317.24
2005 03 16 12	42163.20	0.00	368.48	0.00	-3.04	-3.04	345.36
2005 03 17 12	42163.20	0.00	280.05	0.00	-1.81	-1.81	373.05
2005 03 18 12	42508.80	0.00	321.99	0.00	-2.39	-2.39	403.83
2005 03 19 12	42508.80	0.00	367.14	0.00	-0.39	-0.39	470.64
2005 03 20 12	42854.40	4.18	114.71	0.00	2.54	2.54	646.86
2005 03 21 12	42854.40	1.04	130.19	0.00	-0.65	-0.65	536.38
2005 03 22 12	43200.00	0.00	466.96	0.00	-0.77	-0.77	481.76
2005 03 23 12	43545.60	7.60	166.63	0.00	-0.25	-0.25	490.63
2005 03 24 12	43545.60	3.16	270.57	0.00	-0.16	-0.16	536.76
2005 03 25 12	43891.20	0.00	297.49	0.00	-0.01	-0.01	517.21
2005 03 26 12	43891.20	0.00	424.49	0.00	-2.03	-2.03	423.59
2005 03 27 12	44236.80	0.00	422.60	0.00	1.23	1.23	575.13
2005 03 28 12	44236.80	12.42	133.41	0.00	3.69	3.69	751.50
2005 03 29 12	44582.40	0.83	473.13	0.00	6.02	6.02	819.06
2005 03 30 12	44582.40	0.01	431.80	0.00	6.67	6.67	708.56
2005 03 31 12	44928.00	0.18	268.10	0.00	9.44	9.44	1016.19
2005 04 01 12	44928.00	0.06	436.90	0.00	7.89	7.89	853.05
2005 04 02 12	45273.60	26.01	168.31	0.00	6.53	6.53	876.72
2005 04 03 12	45273.60	11.39	228.50	0.00	0.31	0.31	583.87
2005 04 04 12	45548.06	0.01	486.58	0.00	0.83	0.83	489.86
2005 04 05 12	45619.20	0.00	434.46	0.00	4.46	4.46	528.16
2005 04 06 12	45893.66	0.00	392.00	0.00	12.47	12.47	947.69
