  36.55
3333.00
  93717492
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2005 02 06 12	37324.80	4.61	335.37	0.00	-5.93	-5.93	285.10
2005 02 07 12	37324.80	3.37	278.13	0.00	-7.12	-7.12	296.59
2005 02 08 12	37391.02	3.48	300.07	0.00	-6.74	-6.74	300.31
2005 02 09 12	37670.40	0.00	392.68	0.00	-10.22	-10.22	180.13
2005 02 10 12	37670.40	1.07	334.64	0.00	-6.86	-6.86	176.51
2005 02 11 12	38016.00	0.00	231.24	0.00	-2.81	-2.81	343.91
2005 02 12 12	38016.00	7.47	282.20	0.00	-1.03	-1.03	498.90
2005 02 13 12	38016.00	1.15	389.94	0.00	-3.02	-3.02	376.18
2005 02 14 12	38361.60	0.00	389.24	0.00	-4.04	-4.04	289.70
2005 02 15 12	38361.60	2.12	390.89	0.00	-3.56	-3.56	303.32
2005 02 16 12	38361.60	4.55	292.78	0.00	-3.51	-3.51	384.58
2005 02 17 12	38707.20	0.58	379.04	0.00	-2.83	-2.83	377.33
2005 02 18 12	38707.20	0.63	279.12	0.00	-3.12	-3.12	350.24
2005 02 19 12	38707.20	5.81	353.30	0.00	-1.88	-1.88	427.42
2005 02 20 12	39052.80	1.81	376.55	0.00	-3.81	-3.81	335.50
2005 02 21 12	39052.80	0.05	380.05	0.00	-5.49	-5.49	287.87
2005 02 22 12	39398.40	0.00	348.64	0.00	-4.10	-4.10	324.10
2005 02 23 12	39398.40	8.98	373.20	0.00	-3.20	-3.20	349.44
2005 02 24 12	39398.40	3.59	395.83	0.00	-6.37	-6.37	274.34
2005 02 25 12	39744.00	3.46	311.95	0.00	-8.16	-8.16	242.35
2005 02 26 12	39744.00	0.00	428.85	0.00	-8.54	-8.54	254.10
2005 02 27 12	40089.60	0.00	425.75	0.00	-8.29	-8.29	237.03
2005 02 28 12	40089.60	0.34	437.88	0.00	-7.91	-7.91	223.62
2005 03 01 12	40089.60	0.00	369.15	0.00	-6.01	-6.01	250.83
2005 03 02 12	40435.20	0.00	423.05	0.00	-6.62	-6.62	233.87
2005 03 03 12	40435.20	2.03	361.99	0.00	-4.43	-4.43	234.81
2005 03 04 12	40780.80	4.59	429.20	0.00	-4.43	-4.43	258.10
2005 03 05 12	40780.80	0.64	334.63	0.00	-1.55	-1.55	281.22
2005 03 06 12	40780.80	2.37	418.76	0.00	-1.32	-1.32	354.92
2005 03 07 12	41126.40	0.00	431.43	0.00	-0.27	-0.27	309.28
2005 03 08 12	41126.40	0.20	363.09	0.00	-0.16	-0.16	229.33
2005 03 09 12	41472.00	0.00	424.32	0.00	-0.47	-0.47	255.57
2005 03 10 12	41472.00	0.00	438.99	0.00	1.73	1.73	289.49
2005 03 11 12	41472.00	0.00	442.47	0.00	1.19	1.19	271.56
2005 03 12 12	41817.60	0.00	439.45	0.00	0.38	0.38	255.65
2005 03 13 12	41817.60	0.00	430.57	0.00	-0.35	-0.35	275.50
2005 03 14 12	42163.20	22.77	354.83	0.00	-5.04	-5.04	314.79
2005 03 15 12	42163.20	66.66	373.19	0.00	-9.65	-9.65	234.61
2005 03 16 12	42508.80	9.37	451.25	0.00	-11.68	-11.68	183.92
2005 03 17 12	42508.80	0.00	424.63	0.00	-8.61	-8.61	211.97
2005 03 18 12	42508.80	0.00	407.00	0.00	-5.07	-5.07	271.40
2005 03 19 12	42854.40	0.00	326.10	0.00	-5.59	-5.59	270.31
2005 03 20 12	42854.40	3.12	366.82	0.00	-2.67	-2.67	372.56
2005 03 21 12	43200.00	4.12	387.91	0.00	-4.31	-4.31	266.65
2005 03 22 12	43200.00	0.49	461.24	0.00	-4.79	-4.79	220.69
2005 03 23 12	43200.00	1.78	322.45	0.00	-1.00	-1.00	267.14
2005 03 24 12	43545.60	1.24	366.15	0.00	-2.28	-2.28	271.72
2005 03 25 12	43545.60	7.24	381.96	0.00	-3.84	-3.84	264.25
2005 03 26 12	43891.20	5.63	373.77	0.00	-5.77	-5.77	297.15
2005 03 27 12	43891.20	0.00	469.05	0.00	-5.19	-5.19	259.53
2005 03 28 12	43891.20	0.00	460.92	0.00	1.38	1.38	304.55
2005 03 29 12	44236.80	1.10	278.48	0.00	-0.35	-0.35	286.52
2005 03 30 12	44236.80	4.99	382.99	0.00	-4.40	-4.40	239.97
2005 03 31 12	44582.40	0.43	316.85	0.00	-7.74	-7.74	251.74
2005 04 01 12	44582.40	0.59	471.02	0.00	-6.49	-6.49	242.37
2005 04 02 12	44928.00	0.00	473.87	0.00	0.10	0.10	241.79
2005 04 03 12	44928.00	0.00	435.22	0.00	3.18	3.18	259.22
2005 04 04 12	44928.00	0.00	454.61	0.00	3.35	3.35	290.00
2005 04 05 12	45273.60	3.21	413.56	0.00	0.16	0.16	271.92
2005 04 06 12	45273.60	0.46	487.47	0.00	0.28	0.28	260.21
2005 04 07 12	45619.20	0.00	480.62	0.00	3.95	3.95	229.96
2005 04 08 12	45619.20	0.00	413.26	0.00	4.57	4.57	301.11
2005 04 09 12	45619.20	0.00	422.80	0.00	1.49	1.49	234.49
2005 04 10 12	45964.80	26.65	370.31	0.00	-2.66	-2.66	245.33
2005 04 11 12	45964.80	0.00	484.35	0.00	-4.53	-4.53	253.60
2005 04 12 12	46310.40	0.00	497.18	0.00	-1.53	-1.53	239.09
2005 04 13 12	46310.40	0.00	498.09	0.00	3.44	3.44	206.49
2005 04 14 12	46310.40	0.00	478.22	0.00	5.86	5.86	284.76
2005 04 15 12	46656.00	2.79	451.29	0.00	6.84	6.84	395.76
2005 04 16 12	46656.00	0.32	452.37	0.00	6.89	6.89	450.06
2005 04 17 12	47001.60	15.45	449.90	0.00	6.65	6.65	494.66
2005 04 18 12	47001.60	0.34	491.11	0.00	6.13	6.13	353.17
2005 04 19 12	47001.60	0.00	498.99	0.00	5.32	5.32	326.32
2005 04 20 12	47347.20	0.00	501.30	0.00	4.55	4.55	235.72
2005 04 21 12	47347.20	0.00	507.12	0.00	2.25	2.25	214.31
2005 04 22 12	47626.59	0.00	492.37	0.00	3.17	3.17	228.23
2005 04 23 12	47692.80	0.00	474.60	0.00	4.57	4.57	371.17
2005 04 24 12	47692.80	19.38	353.78	0.00	3.73	3.73	457.15
2005 04 25 12	48038.40	6.56	381.89	0.00	0.17	0.17	372.84
2005 04 26 12	48038.40	10.79	483.53	0.00	1.53	1.53	411.38
2005 04 27 12	48038.40	0.78	431.26	0.00	3.06	3.06	379.27
2005 04 28 12	48384.00	0.00	448.80	0.00	2.91	2.91	320.96
2005 04 29 12	48384.00	4.33	377.80	0.00	0.39	0.39	346.63
2005 04 30 12	48384.00	13.21	452.86	0.00	-1.13	-1.13	330.59
2005 05 01 12	48729.60	1.66	230.34	0.00	2.02	2.02	351.57
2005 05 02 12	48729.60	14.77	405.73	0.00	0.96	0.96	448.70
2005 05 03 12	49008.98	14.81	382.94	0.00	1.61	1.61	458.16
2005 05 04 12	49075.20	1.23	507.01	0.00	2.53	2.53	454.67
2005 05 05 12	49075.20	0.07	498.54	0.00	5.55	5.55	441.64
2005 05 06 12	49354.59	0.06	522.71	0.00	7.47	7.47	490.38
2005 05 07 12	49420.80	0.00	538.94	0.00	4.17	4.17	364.95
2005 05 08 12	49420.80	0.00	534.42	0.00	3.75	3.75	379.11
2005 05 09 12	49450.66	0.00	541.90	0.00	6.03	6.03	400.23
2005 05 10 12	49766.40	0.00	541.34	0.00	7.79	7.79	382.78
2005 05 11 12	49766.40	0.00	537.35	0.00	6.31	6.31	375.71
2005 05 12 12	49766.40	0.00	548.31	0.00	3.14	3.14	252.78
2005 05 13 12	50112.00	0.00	541.66	0.00	4.52	4.52	309.60
2005 05 14 12	50112.00	1.32	474.90	0.00	6.41	6.41	425.11
2005 05 15 12	50112.00	4.48	470.24	0.00	7.17	7.17	481.16
2005 05 16 12	50457.60	1.53	507.53	0.00	8.38	8.38	515.23
2005 05 17 12	50457.60	1.09	530.85	0.00	8.80	8.80	438.63
2005 05 18 12	50457.60	0.00	532.85	0.00	8.14	8.14	434.04
2005 05 19 12	50457.60	0.00	541.13	0.00	11.21	11.21	501.40
2005 05 20 12	50803.20	0.00	535.16	0.00	14.38	14.38	439.16
2005 05 21 12	50803.20	0.00	533.84	0.00	14.87	14.87	405.77
2005 05 22 12	50803.20	0.00	542.41	0.00	15.21	15.21	386.70
2005 05 23 12	50803.20	0.00	547.07	0.00	15.44	15.44	373.52
2005 05 24 12	51148.80	0.00	539.11	0.00	14.38	14.38	378.69
2005 05 25 12	51148.80	0.22	534.10	0.00	13.43	13.43	422.11
2005 05 26 12	51148.80	1.14	507.91	0.00	11.34	11.34	606.44
2005 05 27 12	51148.80	4.55	499.26	0.00	10.76	10.76	607.80
2005 05 28 12	51428.18	1.59	492.93	0.00	10.23	10.23	599.54
2005 05 29 12	51494.40	1.73	517.83	0.00	10.34	10.34	520.62
2005 05 30 12	51494.40	6.83	513.31	0.00	9.99	9.99	594.43
2005 05 31 12	51494.40	0.07	521.46	0.00	8.32	8.32	484.16
2005 06 01 12	51494.40	0.00	536.14	0.00	9.09	9.09	428.69
2005 06 02 12	51524.26	0.00	521.08	0.00	10.63	10.63	399.11
2005 06 03 12	51840.00	0.00	527.29	0.00	9.95	9.95	471.82
2005 06 04 12	51840.00	0.00	533.31	0.00	6.15	6.15	394.94
2005 06 05 12	51840.00	0.00	535.96	0.00	7.25	7.25	413.51
2005 06 06 12	51840.00	0.00	536.56	0.00	10.25	10.25	403.36
2005 06 07 12	51840.00	0.00	543.40	0.00	9.58	9.58	356.85
2005 06 08 12	51840.00	0.00	545.60	0.00	9.66	9.66	321.55
2005 06 09 12	51840.00	0.00	528.42	0.00	9.52	9.52	357.70
2005 06 10 12	52119.39	1.12	460.57	0.00	9.70	9.70	391.46
2005 06 11 12	52185.60	0.06	519.63	0.00	7.73	7.73	518.56
2005 06 12 12	52185.60	7.04	498.00	0.00	8.08	8.08	503.34
2005 06 13 12	52185.60	0.55	521.72	0.00	8.59	8.59	442.54
2005 06 14 12	52185.60	0.00	534.20	0.00	10.71	10.71	431.62
2005 06 15 12	52185.60	0.70	507.42	0.00	13.61	13.61	587.03
2005 06 16 12	52185.60	0.00	530.62	0.00	14.29	14.29	495.78
2005 06 17 12	52185.60	0.00	523.81	0.00	13.67	13.67	415.83
2005 06 18 12	52185.60	0.00	537.23	0.00	13.61	13.61	398.00
2005 06 19 12	52185.60	0.00	538.15	0.00	14.56	14.56	448.10
2005 06 20 12	52185.60	0.16	543.09	0.00	15.99	15.99	333.30
2005 06 21 12	52185.60	6.66	482.45	0.00	16.23	16.23	613.80
2005 06 22 12	52185.60	4.44	481.92	0.00	14.71	14.71	674.95
2005 06 23 12	52185.60	0.98	526.72	0.00	14.59	14.59	606.31
2005 06 24 12	52185.60	0.37	511.93	0.00	14.29	14.29	597.98
2005 06 25 12	52185.60	1.87	407.10	0.00	14.13	14.13	596.02
2005 06 26 12	52185.60	7.66	473.93	0.00	12.87	12.87	677.04
2005 06 27 12	52185.60	0.74	529.00	0.00	13.41	13.41	566.00
2005 06 28 12	52185.60	0.45	414.31	0.00	14.69	14.69	544.43
2005 06 29 12	52185.60	0.37	525.80	0.00	13.78	13.78	547.33
2005 06 30 12	52185.60	0.00	537.76	0.00	14.74	14.74	353.77
2005 07 01 12	52185.60	0.00	474.86	0.00	15.18	15.18	347.14
2005 07 02 12	52185.60	0.00	473.07	0.00	15.51	15.51	398.84
2005 07 03 12	51869.86	0.00	478.34	0.00	14.61	14.61	345.63
2005 07 04 12	51840.00	0.00	475.43	0.00	14.32	14.32	380.00
2005 07 05 12	51840.00	0.04	472.34	0.00	14.95	14.95	439.24
2005 07 06 12	51840.00	0.12	469.28	0.00	15.67	15.67	441.07
2005 07 07 12	51840.00	0.00	469.28	0.00	15.86	15.86	424.55
2005 07 08 12	51840.00	0.00	470.35	0.00	16.70	16.70	413.13
2005 07 09 12	51840.00	0.14	464.41	0.00	16.05	16.05	487.03
2005 07 10 12	51773.79	0.33	464.89	0.00	15.27	15.27	488.34
2005 07 11 12	51494.40	0.00	472.29	0.00	15.86	15.86	402.06
2005 07 12 12	51494.40	0.66	462.37	0.00	16.85	16.85	503.52
2005 07 13 12	51494.40	6.17	451.61	0.00	16.79	16.79	652.18
2005 07 14 12	51494.40	0.01	463.29	0.00	17.14	17.14	653.35
2005 07 15 12	51494.40	2.49	462.51	0.00	16.48	16.48	643.13
2005 07 16 12	51148.80	4.88	459.82	0.00	17.44	17.44	716.68
2005 07 17 12	51148.80	0.18	460.44	0.00	18.08	18.08	627.13
2005 07 18 12	51148.80	3.09	444.87	0.00	17.74	17.74	737.24
2005 07 19 12	51148.80	6.14	452.08	0.00	17.58	17.58	703.65
2005 07 20 12	51082.59	2.54	391.63	0.00	18.53	18.53	560.10
2005 07 21 12	50803.20	0.61	434.00	0.00	17.84	17.84	688.13
2005 07 22 12	50803.20	3.79	450.89	0.00	17.19	17.19	797.09
2005 07 23 12	50803.20	1.52	453.84	0.00	16.78	16.78	791.50
2005 07 24 12	50803.20	0.73	447.47	0.00	16.34	16.34	747.58
2005 07 25 12	50457.60	2.00	418.01	0.00	15.49	15.49	746.54
2005 07 26 12	50457.60	5.58	398.18	0.00	13.80	13.80	810.95
2005 07 27 12	50457.60	0.65	455.34	0.00	11.46	11.46	751.06
2005 07 28 12	50141.86	0.03	452.08	0.00	13.93	13.93	709.79
2005 07 29 12	50112.00	0.00	457.48	0.00	15.11	15.11	634.60
2005 07 30 12	50112.00	0.00	462.31	0.00	15.91	15.91	603.66
2005 07 31 12	50112.00	0.00	449.90	0.00	15.80	15.80	789.19
2005 08 01 12	49766.40	0.18	450.06	0.00	15.60	15.60	742.42
2005 08 02 12	49766.40	0.24	458.18	0.00	15.51	15.51	697.22
2005 08 03 12	49766.40	0.00	455.03	0.00	15.55	15.55	695.63
2005 08 04 12	49420.80	4.15	450.65	0.00	15.08	15.08	694.57
2005 08 05 12	49420.80	6.13	306.73	0.00	9.86	9.86	751.39
2005 08 06 12	49420.80	5.55	438.92	0.00	12.00	12.00	803.45
2005 08 07 12	49075.20	3.36	404.70	0.00	13.69	13.69	720.25
2005 08 08 12	49075.20	0.65	442.07	0.00	14.73	14.73	683.38
2005 08 09 12	49075.20	0.00	437.74	0.00	15.75	15.75	662.24
2005 08 10 12	48729.60	0.01	409.76	0.00	15.75	15.75	720.27
2005 08 11 12	48729.60	4.80	401.01	0.00	15.48	15.48	748.54
2005 08 12 12	48729.60	24.90	220.62	0.00	10.75	10.75	905.46
2005 08 13 12	48384.00	0.31	398.13	0.00	9.83	9.83	829.19
2005 08 14 12	48384.00	14.90	405.51	0.00	10.14	10.14	793.90
2005 08 15 12	48384.00	3.47	392.06	0.00	10.09	10.09	806.73
2005 08 16 12	48038.40	6.95	419.01	0.00	12.10	12.10	840.26
2005 08 17 12	48038.40	0.25	432.61	0.00	12.86	12.86	722.01
2005 08 18 12	47692.80	0.07	423.73	0.00	13.44	13.44	686.32
2005 08 19 12	47692.80	0.00	435.15	0.00	13.83	13.83	621.28
2005 08 20 12	47692.80	0.57	305.19	0.00	13.45	13.45	608.39
2005 08 21 12	47347.20	0.44	432.90	0.00	12.31	12.31	700.55
2005 08 22 12	47347.20	0.50	400.89	0.00	13.56	13.56	661.47
2005 08 23 12	47347.20	1.07	393.79	0.00	13.79	13.79	638.75
2005 08 24 12	47001.60	0.00	425.98	0.00	13.46	13.46	661.76
2005 08 25 12	47001.60	0.32	436.60	0.00	14.20	14.20	650.76
2005 08 26 12	46656.00	0.14	439.16	0.00	15.02	15.02	651.08
2005 08 27 12	46656.00	4.73	406.46	0.00	14.91	14.91	553.83
2005 08 28 12	46656.00	2.74	423.54	0.00	13.06	13.06	522.89
2005 08 29 12	46310.40	0.00	444.92	0.00	12.78	12.78	479.51
2005 08 30 12	46310.40	0.00	444.77	0.00	14.31	14.31	448.93
2005 08 31 12	45964.80	0.00	442.63	0.00	14.63	14.63	499.71
2005 09 01 12	45964.80	0.00	461.77	0.00	13.05	13.05	664.77
2005 09 02 12	45964.80	0.73	471.76	0.00	11.58	11.58	627.38
2005 09 03 12	45619.20	0.40	441.29	0.00	11.80	11.80	702.12
2005 09 04 12	45619.20	0.19	453.68	0.00	11.86	11.86	698.07
2005 09 05 12	45273.60	0.51	447.91	0.00	12.90	12.90	727.26
2005 09 06 12	45273.60	3.80	441.07	0.00	13.84	13.84	755.56
2005 09 07 12	45273.60	10.55	445.25	0.00	13.22	13.22	836.86
2005 09 08 12	44928.00	6.97	441.78	0.00	12.83	12.83	864.84
2005 09 09 12	44928.00	0.06	457.81	0.00	12.34	12.34	801.69
2005 09 10 12	44582.40	0.00	467.51	0.00	12.54	12.54	701.50
2005 09 11 12	44582.40	0.00	463.72	0.00	11.38	11.38	606.56
2005 09 12 12	44582.40	0.00	464.63	0.00	10.95	10.95	547.72
2005 09 13 12	44236.80	0.00	469.63	0.00	9.48	9.48	432.74
2005 09 14 12	44236.80	0.00	462.97	0.00	8.75	8.75	351.89
2005 09 15 12	43891.20	0.00	469.69	0.00	7.82	7.82	348.21
2005 09 16 12	43891.20	0.00	468.65	0.00	9.33	9.33	297.06
2005 09 17 12	43545.60	0.00	465.30	0.00	11.25	11.25	364.89
2005 09 18 12	43545.60	0.00	461.65	0.00	11.56	11.56	328.58
2005 09 19 12	43545.60	0.00	429.28	0.00	12.38	12.38	381.90
2005 09 20 12	43200.00	0.00	428.80	0.00	13.90	13.90	460.12
2005 09 21 12	43200.00	0.00	432.10	0.00	13.95	13.95	604.65
2005 09 22 12	42854.40	0.07	399.71	0.00	12.92	12.92	573.00
2005 09 23 12	42854.40	6.38	436.35	0.00	12.15	12.15	651.93
2005 09 24 12	42854.40	0.00	435.14	0.00	12.69	12.69	649.70
2005 09 25 12	42508.80	0.00	448.48	0.00	11.73	11.73	440.64
2005 09 26 12	42508.80	0.00	444.49	0.00	11.57	11.57	324.55
2005 09 27 12	42163.20	0.00	397.28	0.00	13.01	13.01	407.30
2005 09 28 12	42163.20	17.15	319.48	0.00	11.21	11.21	658.49
2005 09 29 12	41817.60	38.45	284.99	0.00	6.12	6.12	721.52
2005 09 30 12	41817.60	1.82	422.17	0.00	6.76	6.76	610.01
2005 10 01 12	41817.60	0.00	456.78	0.00	9.73	9.73	534.79
2005 10 02 12	41472.00	0.00	447.86	0.00	10.12	10.12	417.85
2005 10 03 12	41472.00	0.00	445.35	0.00	9.70	9.70	515.77
2005 10 04 12	41126.40	5.48	399.50	0.00	10.50	10.50	711.45
2005 10 05 12	41126.40	2.51	443.43	0.00	9.65	9.65	657.76
2005 10 06 12	41126.40	1.76	419.69	0.00	6.44	6.44	620.20
2005 10 07 12	40780.80	0.00	452.54	0.00	6.87	6.87	542.68
2005 10 08 12	40780.80	0.11	441.61	0.00	7.99	7.99	445.44
2005 10 09 12	40435.20	15.64	367.48	0.00	6.32	6.32	544.58
2005 10 10 12	40435.20	16.64	319.57	0.00	1.30	1.30	456.90
2005 10 11 12	40435.20	2.53	282.43	0.00	0.67	0.67	459.14
2005 10 12 12	40089.60	0.76	430.94	0.00	1.95	1.95	429.05
2005 10 13 12	40089.60	1.57	424.97	0.00	4.61	4.61	423.14
2005 10 14 12	39744.00	0.00	434.75	0.00	6.42	6.42	416.24
2005 10 15 12	39744.00	0.00	390.98	0.00	5.75	5.75	374.18
2005 10 16 12	39744.00	5.31	415.49	0.00	4.53	4.53	561.71
2005 10 17 12	39398.40	0.00	424.87	0.00	6.28	6.28	463.77
2005 10 18 12	39398.40	0.00	407.78	0.00	7.71	7.71	376.11
2005 10 19 12	39052.80	8.66	373.45	0.00	4.34	4.34	546.99
2005 10 20 12	39052.80	0.00	410.21	0.00	2.72	2.72	440.87
2005 10 21 12	39052.80	0.00	409.85	0.00	4.69	4.69	426.36
2005 10 22 12	38707.20	0.00	409.48	0.00	4.95	4.95	433.50
2005 10 23 12	38707.20	0.00	401.91	0.00	4.89	4.89	430.05
2005 10 24 12	38707.20	0.00	407.13	0.00	3.85	3.85	445.31
2005 10 25 12	38361.60	0.00	405.67	0.00	5.09	5.09	320.46
2005 10 26 12	38361.60	0.59	306.40	0.00	4.07	4.07	335.56
2005 10 27 12	38016.00	0.04	392.30	0.00	2.85	2.85	369.23
2005 10 28 12	38016.00	0.00	377.73	0.00	3.18	3.18	470.96
2005 10 29 12	38016.00	1.98	344.17	0.00	3.06	3.06	440.48
2005 10 30 12	37670.40	0.00	383.22	0.00	1.53	1.53	368.28
2005 10 31 12	37670.40	0.97	393.82	0.00	-0.74	-0.74	258.84
2005 11 01 12	37670.40	0.00	375.42	0.00	2.14	2.14	257.87
2005 11 02 12	37324.80	0.00	374.36	0.00	4.72	4.72	291.13
2005 11 03 12	37324.80	0.00	358.36	0.00	4.71	4.71	322.18
2005 11 04 12	37324.80	0.00	368.37	0.00	2.68	2.68	334.95
2005 11 05 12	36979.20	0.00	370.95	0.00	0.68	0.68	251.03
2005 11 06 12	36979.20	0.00	351.94	0.00	0.99	0.99	249.17
2005 11 07 12	36979.20	0.00	351.55	0.00	4.12	4.12	302.24
2005 11 08 12	36633.60	0.00	355.90	0.00	5.26	5.26	267.90
2005 11 09 12	36633.60	0.00	302.12	0.00	5.17	5.17	256.49
2005 11 10 12	36633.60	0.00	343.40	0.00	6.13	6.13	354.89
2005 11 11 12	36288.00	2.13	265.39	0.00	4.94	4.94	387.86
2005 11 12 12	36288.00	1.34	345.01	0.00	1.17	1.17	362.18
2005 11 13 12	36288.00	0.00	329.20	0.00	-0.43	-0.43	309.62
2005 11 14 12	36288.00	0.91	342.79	0.00	0.19	0.19	319.62
2005 11 15 12	35942.40	0.92	351.70	0.00	-2.30	-2.30	238.52
2005 11 16 12	35942.40	0.00	341.59	0.00	-5.18	-5.18	154.52
2005 11 17 12	35942.40	0.00	343.18	0.00	-3.02	-3.02	206.71
2005 11 18 12	35663.02	1.20	341.82	0.00	-3.57	-3.57	233.25
2005 11 19 12	35596.80	0.00	284.04	0.00	-4.21	-4.21	199.11
2005 11 20 12	35596.80	0.00	336.56	0.00	-4.85	-4.85	165.14
2005 11 21 12	35596.80	0.00	334.34	0.00	-0.47	-0.47	214.82
2005 11 22 12	35317.41	0.00	340.49	0.00	0.77	0.77	190.10
2005 11 23 12	35251.20	0.00	339.76	0.00	1.00	1.00	136.54
2005 11 24 12	35251.20	0.00	301.68	0.00	1.03	1.03	167.68
2005 11 25 12	35251.20	0.00	332.90	0.00	-1.15	-1.15	172.48
2005 11 26 12	35251.20	0.00	312.19	0.00	-2.52	-2.52	189.14
2005 11 27 12	34905.60	3.70	252.59	0.00	-6.47	-6.47	236.14
2005 11 28 12	34905.60	0.00	329.47	0.00	-12.33	-12.33	124.28
2005 11 29 12	34905.60	0.87	319.12	0.00	-11.02	-11.02	137.38
2005 11 30 12	34905.60	1.04	314.69	0.00	-6.51	-6.51	231.43
2005 12 01 12	34905.60	0.00	298.14	0.00	-5.55	-5.55	191.52
2005 12 02 12	34626.21	0.00	268.76	0.00	-1.76	-1.76	267.72
2005 12 03 12	34560.00	2.45	235.29	0.00	-1.22	-1.22	320.60
2005 12 04 12	34560.00	0.00	308.38	0.00	-8.01	-8.01	148.29
2005 12 05 12	34560.00	0.00	308.85	0.00	-15.16	-15.16	107.46
2005 12 06 12	34560.00	0.00	304.03	0.00	-13.39	-13.39	145.01
2005 12 07 12	34560.00	5.44	217.95	0.00	-13.19	-13.19	163.70
2005 12 08 12	34560.00	0.00	301.19	0.00	-14.61	-14.61	119.60
2005 12 09 12	34530.14	0.00	302.99	0.00	-9.65	-9.65	148.72
2005 12 10 12	34214.40	0.00	301.73	0.00	-7.27	-7.27	203.51
2005 12 11 12	34214.40	0.00	289.97	0.00	-6.31	-6.31	165.84
2005 12 12 12	34214.40	0.00	284.95	0.00	-5.84	-5.84	179.70
2005 12 13 12	34214.40	1.33	239.89	0.00	-5.06	-5.06	270.04
2005 12 14 12	34214.40	0.00	303.46	0.00	-9.80	-9.80	184.41
2005 12 15 12	34214.40	0.00	301.05	0.00	-13.35	-13.35	120.44
2005 12 16 12	34214.40	0.00	284.09	0.00	-12.96	-12.96	118.93
2005 12 17 12	34214.40	0.00	287.35	0.00	-13.68	-13.68	154.08
2005 12 18 12	34214.40	0.00	287.94	0.00	-11.70	-11.70	165.06
2005 12 19 12	34214.40	0.00	291.03	0.00	-8.38	-8.38	229.81
2005 12 20 12	34214.40	0.00	287.19	0.00	-8.19	-8.19	260.84
2005 12 21 12	34214.40	0.00	287.06	0.00	-5.72	-5.72	268.85
2005 12 22 12	34214.40	0.00	290.53	0.00	-3.67	-3.67	249.90
2005 12 23 12	34214.40	0.00	287.66	0.00	-3.53	-3.53	278.76
2005 12 24 12	34214.40	0.00	294.20	0.00	-4.71	-4.71	216.59
2005 12 25 12	34214.40	0.00	291.78	0.00	-3.74	-3.74	243.81
2005 12 26 12	34214.40	0.00	297.46	0.00	-3.25	-3.25	240.32
2005 12 27 12	34214.40	0.26	295.03	0.00	-3.72	-3.72	289.77
2005 12 28 12	34214.40	0.00	284.38	0.00	-4.87	-4.87	256.37
2005 12 29 12	34214.40	1.17	295.30	0.00	-2.72	-2.72	311.71
2005 12 30 12	34214.40	0.00	294.93	0.00	-7.64	-7.64	185.49
2005 12 31 12	34214.40	0.00	290.65	0.00	-4.34	-4.34	224.52
2006 01 01 12	34280.61	1.35	244.56	0.00	-4.18	-4.18	281.75
2006 01 02 12	34560.00	0.84	272.64	0.00	-5.21	-5.21	220.06
2006 01 03 12	34560.00	0.00	267.95	0.00	-2.48	-2.48	300.25
2006 01 04 12	34560.00	0.00	290.69	0.00	-5.82	-5.82	219.86
2006 01 05 12	34560.00	0.00	293.93	0.00	-7.45	-7.45	187.99
2006 01 06 12	34560.00	0.00	293.09	0.00	-4.13	-4.13	216.58
2006 01 07 12	34560.00	0.00	299.08	0.00	-1.69	-1.69	207.93
2006 01 08 12	34560.00	0.00	298.95	0.00	-3.71	-3.71	193.64
2006 01 09 12	34875.74	3.57	263.15	0.00	-8.70	-8.70	171.19
2006 01 10 12	34905.60	0.84	295.95	0.00	-9.11	-9.11	134.74
2006 01 11 12	34905.60	0.00	305.85	0.00	-6.25	-6.25	169.54
2006 01 12 12	34905.60	0.00	301.45	0.00	-7.08	-7.08	182.92
2006 01 13 12	34905.60	0.00	304.19	0.00	-8.16	-8.16	156.50
2006 01 14 12	34971.82	0.00	292.08	0.00	-3.50	-3.50	167.69
2006 01 15 12	35251.20	0.00	207.14	0.00	-5.06	-5.06	217.01
2006 01 16 12	35251.20	0.00	265.34	0.00	-8.59	-8.59	196.44
2006 01 17 12	35251.20	0.68	308.90	0.00	-11.46	-11.46	151.82
2006 01 18 12	35251.20	0.00	308.65	0.00	-7.43	-7.43	215.58
2006 01 19 12	35596.80	0.71	233.71	0.00	-6.38	-6.38	240.66
2006 01 20 12	35596.80	4.41	313.74	0.00	-8.99	-8.99	225.09
2006 01 21 12	35596.80	0.00	317.51	0.00	-12.09	-12.09	144.67
2006 01 22 12	35596.80	0.00	323.49	0.00	-11.20	-11.20	135.73
2006 01 23 12	35942.40	0.00	327.95	0.00	-10.38	-10.38	173.47
2006 01 24 12	35942.40	0.00	324.69	0.00	-7.49	-7.49	174.49
2006 01 25 12	35942.40	1.95	253.99	0.00	-6.37	-6.37	195.77
2006 01 26 12	35942.40	1.45	319.30	0.00	-5.41	-5.41	333.35
2006 01 27 12	36288.00	0.00	329.56	0.00	-7.92	-7.92	229.27
2006 01 28 12	36288.00	0.82	330.26	0.00	-8.73	-8.73	216.96
2006 01 29 12	36288.00	0.00	331.14	0.00	-8.70	-8.70	211.04
2006 01 30 12	36633.60	0.00	325.65	0.00	-8.27	-8.27	233.33
